process_1,process_2,process_3,process_4,process_5,process_6,Size,Wastewater,COD,NH3N,TN,TP,Cr,Cr6,HWsum
0,0,0,0,0,1,4,26822.5,2.295422109,0.18702018,0.881223515,0.23449819,71.64587335,70.23129767,5.68
0,1,0,0,0,0,4,1792,0.084,0.015,0.116,0.015666726,0.372,0.152,0.92
0,1,0,0,0,0,4,26822.5,0,0,0.881223515,0.23449819,0,0,2
0,0,0,0,1,0,4,853,0.052,0.011,0.113,0.007457431,0.818,0.514,2
0,0,1,0,0,0,4,1200,0.036,0.0024,0.0155,0.044,0.12,0.06,1.5
0,0,0,0,1,0,4,1600,0.048,0.0032,0.0206,8.00E-04,0.16,0.08,1.4
1,0,0,0,0,0,4,1080,0.0324,0.0021,0.0139,5.00E-04,0.108,0.05,3
0,0,1,0,0,0,4,87400,10.15,0.82,0.82,0.764102593,22,22,3
0,1,0,0,0,0,4,500,0.19,0.003486256,0.016426946,0.004371296,1.335555473,1.309186274,1.1
0,0,0,0,1,0,4,10600,1.52,0.265,0.265,0.265,1.42,1.42,1.055
0,1,0,0,0,0,4,10860,1.5,0.27,0.27,0.27,1.86,1.86,0.959
1,0,0,0,1,0,4,21473,10.5124,0.314079848,0.6,0.535342058,6,6,10.56
0,1,0,0,1,0,4,1840,0.89,0.01,0.02,0.045872928,0.358587572,0.358587572,2.88
0,0,0,0,0,1,4,3115,1.33,0.01,0.02,0.077659876,0.607065373,0.607065373,9.14
