process_1,process_2,process_3,process_4,process_5,process_6,Size,Wastewater,COD,NH3N,TN,TP,Cr,Cr6,HWsum
0,0,0,1,0,0,3,51924,5.7839,0.12,0.63,0.008,0.52,0.21,3.922
0,0,1,0,1,0,3,61000,3.6376,0.224,0.246,0,0.025,0.025,12.24
0,1,0,1,0,0,3,332000,34.9087,1.143,1.257,0,201.56,1.2819,50.37
0,1,0,0,0,0,3,28000,2.2288,0.0517,0.0568,0,0.6729,0.2255,59.239
0,0,0,0,0,0,3,342.6,0.0075,0.0014,0.0015,0,0,0,1.8
0,0,0,0,1,0,3,27000,0.975,0.084,0.0924,0,0.188,0.108,20.735
1,0,0,1,0,0,3,161680,14.9605,0.4316,0.474,0,15.3,3.65,36.253
0,0,1,0,0,0,3,6000,0.2028,0.0117,0.0128,0,0.036,0.024,20.11
0,1,1,0,0,1,3,38000,2.628,0.0922,0.1014,0,14.7396,0.1156,8.037
0,1,0,0,0,0,3,18804,1.65,0.047,0.22,0.003,0.188,0.075,4.263
0,0,0,0,0,1,3,76160,5.1597,0.53,1.309,0.027,0.761,0.609,2.869
0,0,0,1,1,0,3,230000,34.5898,0.2435,0.267,0,23.64,1,64.25
1,0,1,0,0,1,3,42309,4.8796,0.2,0.51,0.007,0.423,0.17,5.66
0,0,0,0,0,0,3,110349,7.096,0.772,1.898,0.039,1.103,0.88,6.569
0,0,1,0,1,0,3,59674,4.2128,0.48,1.026,0.02,0.59,0.48,4.875
1,1,0,0,0,0,3,76308,5.0589,0.534,1.31,0.027,0.763,0.61,3.4
0,0,1,0,0,0,3,59255,3.0729,0.414,1.01,0.02,4.43,0.474,5.05
1,0,0,1,0,0,3,150000,5.9657,0.518,0.569,0,0.68,0.6,4.085
1,1,0,1,0,0,3,52107,3.1774,0.36,0.89,0.019,0.521,0.417,7.453
0,0,1,0,0,0,3,71660,8.0036,0.205,0.225,0,0.1476,0.1146,9.34
1,0,0,1,0,0,3,1.00E+05,3.9576,0.315,0.346,0,0.4,0.4,5.09
1,0,1,0,1,0,3,210000,29.7591,0.7525,0.8277,0,28.7,0.7,4.957
1,0,0,0,0,0,3,72876,4.692,0.51,1.25,0.026,0.728,0.583,1.815
0,1,0,1,0,0,3,60499,2.9833,0.42,1.04,0.02,0.604,0.483,2.022
0,0,0,0,0,0,3,54526,2.783,0.38,0.93,0.02,0.545,0.436,0.59
0,1,0,0,0,0,3,4000,0.1224,0.021,0.0231,0,0,0,3.73
0,0,0,1,0,1,3,90575,5.4877,0.63,1.58,0.032,0.909,0.724,1.81
0,1,0,1,0,0,3,71421,4.6758,0.4999,1.22,0.02,0.714,0.57,3.892
0,1,0,0,0,0,3,2000,0.0602,0.0366,0.04,0,0.1432,0.0716,12.964
1,0,0,0,0,0,3,11200,3.54,0.05,0.05,0.002,1.7397,0.207,9
0,0,0,1,0,0,3,18477,8.8915,0.06,0.06,0.0076,0.6143,0.0739,56.8
1,0,1,0,0,0,3,47633,7.1295,0.39,0.39,0.03,0.3096,0.105,84.58
0,1,0,0,1,0,3,12800,1.82,0.04,0.04,0.003,0.4821,0.028,24
0,0,0,1,0,1,3,45000,9.6915,0.22,0.22,0.03,2.61,1.77,39
1,0,0,1,0,0,3,42076,6.3,0.3,0.3,0.09,0.6872,0.1335,11.53
0,0,1,0,0,1,3,17637,1.47,0.12,0.22,0.008,1.523,1.523,2.36
0,1,0,1,0,0,3,13214,0.92,0.14,0.2,0.003,2.531082571,1.644226009,95.37
1,0,0,0,1,0,3,21589,1.4,0.29,0.32,0.001,4.135276345,2.686332323,133.44
0,0,0,0,1,1,3,21987,1.54,0.26,0.31,0.01,0,0,20.11
1,0,1,0,0,0,3,4200,0.32,0.04,0.06,0.001,0.0011,0.0011,21
0,1,0,0,1,0,3,30000,2.16,0.28,0.41,0.01,5.746365758,3.732918138,47.38
0,0,0,1,0,0,3,7745,0.53,0.07,0.1,0.002,1.483520093,0.963715033,30
1,1,0,1,0,0,3,31635,2.05,0.32,0.33,0.01,0,0,159.51
0,1,0,1,0,0,3,7013,0.5,0.07,0.08,0.002,1.343308769,0.87263183,82.848
1,0,0,0,0,0,3,39000,3.1,0.15,0.18,0.012,1.078,0.78,38.53
1,0,1,0,0,0,3,32700,2.5,0.11,0.13,0.2,2.0654,0.0654,61.98
1,1,0,1,0,1,3,160000,15.015,0.74,2.11,1.027821757,1.322,0.322,244.13
1,1,1,1,0,0,3,83000,8.925,0.48,9.96,0.533182536,1.163,0.163,206.03
0,1,0,0,1,0,3,9300,0.75,0.08,0.109,0.05974214,2.0186,0.0186,51.76
0,0,1,1,0,0,3,40900,3.8,0.18,0.661,0.262736937,7.834211984,5.089211728,25.75
1,0,0,0,1,0,3,21200,1.8,0.1,0.234,0.136186383,0.0225,0.0225,38.04
0,1,0,1,0,0,3,45000,3.85,0.22,0.891,0.289074869,3.09,0.09,48.3
1,0,1,0,0,0,3,25180,2.8,0.08,0.134,0.161753449,0.0504,0.0504,46.66
0,1,0,1,0,1,3,162900,17.115,0.73,2.78,1.046451026,7.3,7.3,244.28
0,0,1,0,0,1,3,69000,7.665,0.36,0.78,0.443248133,0.138,0.138,80
1,0,0,0,0,1,3,41900,3.45,0.22,0.713,0.269160823,0.01,0.01,77.69
0,0,0,0,1,1,3,52091,3.15,0.21,2.54,0.25,1.064,0.064,13.44
0,0,1,0,0,1,3,76000,7.476,0.47,1.08,1.51,1.71,1.71,27.23
1,0,1,0,1,0,3,23500,1.94,0.14,0.65,0.96,11.6,11.6,28.89
0,1,0,0,1,0,3,24090,3.96,0.22,1.47,0.56,0.4,0.0048,71.5
0,0,0,1,1,0,3,51500,2.43,0.48,0.6451,0.330830128,4.8,4.8,26.62
0,1,0,1,0,1,3,71300,7.14,0.4,1.7781,0.45802307,3.28,3.28,81.6
0,0,1,0,0,0,3,21600,1.8,0.1,0.3711,0.138755937,1.0432,0.0432,37.08
0,1,1,1,0,0,3,97000,10.605,0.56,1.614,0.62311694,1.194,0.194,170.35
0,1,1,0,0,1,3,71700,7.98,0.5,0.8451,0.460592625,2.2,2.2,37
1,0,0,0,1,0,3,24000,2.2,0.12,0.2761,0.154173264,2.38,2.38,10.35
1,0,1,0,1,0,3,40500,4.86,0.243,0.3645,0.260167382,0.01,0.01,52.15
0,1,0,0,1,0,3,27000,2.3,0.13,0.4001,0.173444921,0.56,0.56,34.05
0,0,0,1,0,0,3,19000,1.8,0.06,0.241,0.122053834,0.038,0.038,36.04
0,1,0,1,1,0,3,7000,1.11,0.06,0.151,0.044967202,0.014,0.014,31.84
1,0,0,0,0,1,3,16000,1.2,0.07,0.231,0.102782176,4.46,4.46,30.26
0,0,0,0,0,0,3,7871,0.391,0.066,0.0819,0.050562407,0.067,0.051,2.3
0,1,0,1,0,0,3,60606,8.6368,2.5974,2.5974,0.389326034,11.60880811,7.541241222,56
0,0,0,0,1,0,3,19952,1.9995,0.1123,0.1799,0.0025,1.00E-04,1.00E-04,32.14
0,0,0,1,0,0,3,11000,0.868,0.082,0.3635,0.070662746,5.56,0.346,5.53
0,0,1,1,1,1,3,24483,3.82,0.13,0.13,0.157276,0.05,3.046434492,421
0,1,0,1,0,0,3,34737,2.7268,0.4689,0.4989,0.223146527,0.52,0.31,18.722
1,0,1,0,0,0,3,73140,10.6773,1.0605,1.0605,0.469843021,14.00963972,9.10085442,31.85
0,0,1,0,1,0,3,16323.53,1.2741,0.1667,0.1667,5.00E-04,3.126699128,2.031146707,72.77
0,0,0,0,1,0,3,8950,0.7021,0.0863,0.3105,1.00E-04,0.021,0.019,46.58
1,1,0,0,1,0,3,35285,2.7614,0.1713,0.6783,0.0015,6.75868386,4.390533883,311.59
0,0,1,0,0,0,3,13375,0.8426,0.0736,0.0736,4.00E-04,8.00E-04,3.00E-04,13.23
0,1,0,1,0,0,3,15000,1.1584,0.0825,0.0912,0.09635829,4.00E-04,1.866459069,42.27
0,0,0,0,0,0,3,8183,0.6546,0.053,0.0998,0.0011,1.567417033,1.018215637,6.84
1,1,0,1,0,0,3,29643,2.35,0.13,0.19,0.014,0.29,0.29,498.84
0,1,0,1,0,0,3,39560,2.972,0.5224,0.5624,0.0024,7.57754098,4.922474718,6
0,1,0,0,1,0,3,35265.88,2.7507,0.2104,0.2104,0.226543992,0.0993,0.0663,89.72
1,0,1,0,0,0,3,21568,4.0763,0.1401,0.1401,5.00E-04,4.131253889,2.68371928,24.14
0,0,0,0,0,0,3,20100,1.8,0.19,0.19,0.129120108,4.81,4.81,9
0,1,0,0,0,0,3,20000,4.0804,0.32,0.32,0.12847772,11,11,8
1,0,1,1,1,0,3,3.00E+05,31.5,2,4,0.2,57.46365758,37.32918138,299.39
0,0,0,0,0,0,3,26640,0.539,0.17,0.58,0.003,125,125,7
0,1,0,0,0,1,3,28400,1.54,0.114,0.114,0.182438362,0.682,0.682,48
0,0,0,0,1,0,3,161013.2,12.2211,1.05,1.93,1.034330438,72.46,16.1,30.695
0,0,0,0,0,0,3,27785,1.67,0.18,0.33,0.178487672,5.32209242,3.457304349,1
0,0,1,0,0,0,3,117383,8.7063,0.75,1.41,0.754055008,22.48418839,14.60603766,1.3
0,0,0,0,0,0,3,26153,1.57,0.17,0.31,0.16800389,11.77,3.254233602,6.705
0,1,0,0,0,0,3,64444,5.4735,0.42,0.77,0.413980908,28.99,6.44,1.05
0,0,0,0,0,0,3,90323,7.1891,2.59,3.08,0.580224653,40.645,9.032,0.82
0,0,0,1,0,0,3,23806,1.43,0.15,0.29,0.15292703,10.172,2.38,1.58
0,0,1,0,0,0,3,23270,0.9,0.4,0.4,0.149483827,1.8,1.8,45.12
1,0,0,1,0,0,3,30493,0.8,0.4,0.4,0.195883555,1.8,1.8,45.13
0,0,0,0,1,0,3,48000,5.227,0.48,0.528,0.308346527,9.194185214,5.97266902,5
1,0,0,1,0,1,3,14400,0.1728,0.0012,0.0012,0.0043,6.00E-04,6.00E-04,51.98
0,1,0,0,1,0,3,14000,0.38,0.35,0.35,0.089934404,2.681637354,1.742028464,81
0,0,0,0,0,0,3,3960,0.198,0.1807,0.3807,0.025438588,0.75852028,0.492745194,0.5
0,0,1,0,0,0,3,712,0.0355,0.0014,0.0015,0.004573807,0.136380414,0.08859459,0.65
0,0,0,0,1,0,3,29700,22.228,0.689,1.604,0.190789414,28.33,26.908,1.53
0,0,0,1,0,0,3,49500,35.64,1.148,2.678,0.317982356,47.223,44.847,1
0,0,1,0,0,0,3,18000,19.481,0.63,2.16,0.115629948,5.04,4.5,0.1
0,0,0,0,0,0,3,56100,40.275,1.301,3.037,0.360380004,53.519,0.246,2
0,0,1,0,0,0,3,18000,1.44,0.18,0.198,0.115629948,3.447819455,2.239750883,0.65
0,0,1,0,0,1,3,14000,0.31,0.0025,0.0028,0.089934404,2.681637354,1.742028464,83.77
0,1,0,0,0,0,3,2050,0.2323,0.0871,0.0958,0.013168966,0.392668327,0.255082739,5
0,0,0,1,0,0,3,40828.83741,7.184528186,0.452545622,0.743060807,0.262279796,7.820581108,5.080356924,0.5
0,0,0,1,0,0,3,56250,55.424,1.97,2.167,0.361343586,15.75,14.06,0.2
0,0,0,0,0,1,3,7500,0.54,0.06,0.06,0.048179145,1.43659144,0.933229534,16.16
0,1,0,1,0,0,3,24000,1.92,0.24,0.264,0.154173264,4.597092607,2.98633451,20.33
0,0,1,0,1,1,3,36000,1.62,0.18,0.18,0.231259895,6.89563891,4.479501765,170.88
0,1,0,0,1,0,3,37537.2,7.24,0.9,0.9,0.241134693,7.190082692,4.670776491,77.91
1,0,0,0,0,0,3,9600,0.476,0.077,0.077,0.061669305,1.838837043,1.194533804,13.39
0,0,0,0,1,0,3,34375,3.828,0.34,0.374,0.220821081,6.584377432,4.277302033,20
0,0,0,0,0,1,3,31250,0.5,0.08,0.088,0.200746437,5.985797665,3.888456393,18
1,0,1,0,0,0,3,9000,0.177,0.052,0.058,0.057814974,0.27,0.036,23.39
0,0,0,0,0,0,3,6012,0.2285,0.0738,0.0896,0.038620403,2.3,2.3,8.39
0,1,0,0,0,1,3,48000,1.2,0.09,0.099,0.308346527,9.194185214,5.97266902,5
1,0,0,1,0,1,3,70000,1.75,0.14,0.154,0.449672019,3.115,3.115,60
0,1,0,0,1,1,3,109200,5.27,0.713,0.7843,0.701488349,0.2851,0.2851,130.5
0,1,0,1,0,0,3,32000,1.69,0.006,0.0066,0.205564351,6.129456809,3.981779347,21.32
1,0,0,0,1,0,3,20000,0.72,0.036,0.0396,0.12847772,3.830910506,2.488612092,38
0,0,1,0,0,0,3,9206,0.5339,0.1105,0.1445,0.059138294,1.763368106,1.145508146,7.7
1,0,0,1,0,1,3,23200,0.58,0.046,0.0506,0.149034155,4.443856187,2.886790027,24.2
0,0,0,1,0,0,3,44427,3.179,0.5331,0.6975,0.285393982,8.509793052,5.52807847,5
0,0,0,0,0,1,3,11136,0.6459,0.1336,0.1748,0.071536394,2.13305097,1.385659213,5.922
0,0,1,0,1,0,3,18600,22.808,0.465,0.5016,0.119484279,0.0558,2.314409245,80
0,0,0,1,0,0,3,75900,55.188,1.761,4.108,0.487572946,0.019,3.00E-04,1
1,0,0,1,0,0,3,4200,0.035,0.45,0.495,0.026980321,0.804491206,0.522608539,51.5
0,0,1,0,0,1,3,5400,0.146,0.008,0.008,0.034688984,1.034345837,0.671925265,24
1,0,0,0,1,0,3,21600,3.967,0.32,0.32,0.138755937,0.01,0.01,24.235
0,1,0,0,0,0,3,5235,0.4188,0.0523,0.0769,0.0018,2.00E-04,2.00E-04,2
0,1,0,1,0,0,3,14400,0.2172,0.087,0.0957,3.8,0.053,0.038,31
0,0,0,0,1,0,3,47885,3.36,0.5746,0.7518,0.30760778,9.172157478,5.958359501,1
0,0,1,0,0,0,3,31880,1.849,0.3826,0.5005,0.204793485,6.106471346,3.966847674,0.785
1,0,0,0,0,0,3,25770,1.4947,0.3092,0.4046,0.165543542,0.7731,0.7731,2.69
0,1,0,0,0,1,3,31000,3.495,0.31,0.341,0,22,22,20
0,0,0,0,1,0,3,12000,1.044,0.216,0.2826,6.00E-04,2.298546303,1.493167255,8.3
0,0,0,0,0,1,3,7300,0.1314,0.0108,0.0108,0.046894368,1.398282335,0.908343414,8.2
0,0,0,0,0,0,3,33262,3.068,0.3326,0.3658,0.213671295,0.0015,1.00E-04,6
0,0,0,0,1,0,3,49500,36.478,1.148,2.678,0.317982356,0.0015,2.00E-04,1
0,0,1,0,0,0,3,49500,36.073,1.148,2.678,0.317982356,0.0015,2.00E-04,1.52
0,0,0,0,0,0,3,26400,20.665,0.613,0.6743,0.16959059,25.186,23.918,3
1,0,0,0,0,0,3,23100,18.75,0.536,1.25,0.148391766,22.037,20.929,1
0,0,0,1,0,0,3,33000,24.673,0.766,1.786,0.211988237,1.00E-04,1.00E-04,1
1,0,1,0,1,0,3,42000,3.408,0.042,0.0462,0.269803211,0.32,0.32,36
0,0,1,1,0,0,3,40828.83741,7.184528186,0.452545622,0.743060807,0.262279796,7.820581108,5.080356924,1.2
0,0,0,0,0,0,3,25165,1.4596,0.302,0.3951,0.161657091,4.820243144,3.131296165,2
0,0,0,1,1,0,3,3440,0.0798,0.0159,0.0175,0.022098168,0.658916607,0.42804128,1.788
0,0,0,0,1,0,3,132646,6.84,0.69,0.69,0.85210278,51.3,0.53,1.1
0,0,1,0,0,1,3,5993,0.8698,0.066426234,0.109069072,0.038498349,1.147932333,0.745712613,2.798
1,0,0,0,0,0,3,173,0.017,0,0.003148498,0.001111332,0.033137376,0.021526495,0.22
0,1,0,0,0,0,3,865,0.09,0.009,0.0099,0.005556661,0.165686879,0.107632473,0.95
0,0,1,0,0,0,3,2162.5,0.22,0.022,0.0242,0.013891653,0.414217198,0.269081182,1
0,0,1,0,0,0,3,4150,0.6169,0.0616,0.0678,0.026659127,0.79491393,0.516387009,0.21
0,0,0,0,0,0,3,370,0.014,0.004101069,0.006733782,0.002376838,0.070871844,0.046039324,0.8
1,0,0,1,0,0,3,40376,7.7409,0.586,0.6446,0.25937082,7.733842129,5.024010091,22.009
1,0,1,0,0,1,3,8207,1.824,0.087,0.174,0.001,1.2197,0.7506,182.32
0,0,0,1,0,0,3,4376,0.104,0.048503454,0.079640624,0.028110925,0.838203219,0.544508326,0.95
0,0,1,0,0,0,3,1536,0.033,0.0066,0.0066,0.009867089,0.294213927,0.191125409,0.427
0,0,0,0,1,0,3,5449,0.6057,0.0605,0.0665,0.035003755,1.043731567,0.678022364,3
0,0,0,0,0,0,3,5709,0.5712,0.1142,0.1142,0.036673965,1.093533404,0.710374322,6.5
1,0,0,0,0,0,3,29813,0.0034,0.0034,0.0037,0.191515313,5.710546745,3.709649615,3.5
0,0,0,1,0,0,3,4700,0.827,0.0827,0.0909,0.030192264,0.900263969,0.584823842,0.95
0,0,0,0,0,0,3,7058.4,10.3715,0.2074,0.2074,0.045342357,1.352004936,0.878280979,3.847
0,0,1,0,1,0,3,100939,3.0282,0.1381,0.1381,0.648420627,60.877,30,11.875
0,0,1,0,0,0,3,5100,11.2998,0.398,0.398,0.032761819,0.976882179,0.634596083,1.495
0,0,1,0,1,0,3,78012,4.6834,0.4,0.4,0.501140193,30.19,0.31,5.837
0,0,0,0,0,0,3,3325,12.2401,0.364,0.364,0.021359421,0.636888872,0.41373176,3.215
0,0,0,0,0,0,3,135640,7.3835,0.7,0.7,0.871335894,52.49,0.54,5.865
1,0,0,0,1,0,3,3165,0.072,0.001,0.001,0.020331599,0.606241588,0.393822864,30.584
0,0,0,0,0,0,3,30732,1.3,0.1613,0.1613,0.197418864,11.8932,0.1229,8.682
0,0,0,0,0,0,3,115146,6.4868,0.6,0.6,0.739684775,44.56,0.46,1.15
0,1,0,0,0,0,3,29237,2.19,0.38,0.47,0.187815154,5.600216523,3.637977586,4.8
0,0,0,0,0,0,3,37673,1.59,0.19,0.19,0.242007057,14.57,0.15,5.13
0,0,0,1,0,1,3,53125,1.7219,0.2137,0.2137,0.341268943,15.754,0.1628,16.932
0,1,1,0,0,0,3,73045,4.3263,0.38,0.38,0.469232751,28.26,0.29,10.91
0,0,0,0,0,0,3,14567,0.62,0.0765,0.0765,0.079756991,5.6374,0.0583,0.27
0,0,1,0,0,0,3,5400,0.1236,0.0024,0.0024,0.029565988,0.438709968,0.16153888,1
0,1,0,0,0,0,3,2488,0.2596,0.029518817,0.036307173,0.013622255,0.202131556,0.074427543,4.284
1,0,0,0,1,0,3,21000,3.8104,0.3048,0.3352,0.114978843,1.70609432,0.628206756,11.447
0,1,1,0,0,0,3,5348,0.126,0.001,0.001,0.178,0.0316,0.0316,19.9
0,0,0,0,1,0,3,115636,6.4583,0.6,0.6,0.633128261,44.7,0.46,0.9
0,1,0,0,0,0,3,29173,5.1734,0.002,0.019,0.972,0.2172,0.2172,0.5
0,1,0,0,1,0,3,12387,9.073,0.68,0.748,0.067821092,1.006351921,0.370552242,6.752
0,0,0,0,0,0,3,2118,0.1568,0.008,0.008,0.011596438,0.172071799,0.063359139,1.2
0,1,0,0,0,0,3,194190,10.2618,0.9789,0.9789,1.063225786,130.5,1.34,6.458
0,0,0,1,0,0,3,4462,0.6477,0.0647,0.0712,0.024430267,0.362504422,0.133478978,2.432
0,0,1,0,1,1,3,157625,23.8635,0.03,0.04,0.86302572,12.80586272,4.715289996,104.96
0,0,0,0,0,0,3,3460,0.3462,0.041051088,0.050491486,0.018944133,0.28109935,0.103504542,0.95
0,0,0,0,0,0,3,141022,7.7049,0.7378,0.7378,0.772121257,86.5,0.89,4.41
1,1,0,0,0,0,3,14085,57.386,5.1867,5.1867,0.077117953,1.144301833,0.421347246,30.81
0,1,0,0,0,0,3,3800,0.0749,0.0125,0.0125,0.020805695,0.308721829,0.113675508,0.7
0,0,0,0,1,0,3,692,0.0692,0.0049,0.0049,0.003788827,0.05621987,0.020700908,1.142
0,0,0,0,1,0,3,1126,10.4557,0.4396,0.4396,0.006165056,0.091479153,0.033683848,0.3
0,0,0,0,1,0,3,1687.2,0.3028,0.0215,0.0215,0.009237729,0.137072492,0.050471926,4.998
0,0,0,0,0,0,3,17320.3096,3.150392885,0.205496401,0.252753807,0.094831865,1.407146754,0.518130262,1
0,0,0,0,0,0,3,428,0.0476,0.0047,0.0051,0.0014,0.034771827,0.012803452,0.95
0,1,0,1,0,1,3,39114.81,7.0485,0.2849,0.2849,0.214160743,19.247,19.247,17.26
0,1,0,0,0,0,3,16200,0.9,0.052,0.052,0.088697965,6.1,3.2,1
0,0,0,0,0,0,3,2450,0.081,0.02,0.02,0.013414198,0.199044337,0.073290788,1
0,0,1,0,0,0,3,5300,0.142,0.062881724,0.07734245,0.02901847,0.0214,0.0214,6.7
0,1,0,0,0,0,3,6480,0.2,0.076881806,0.09456209,0.035479186,3.55,1.76,0.8
0,0,1,0,0,0,3,8000,0.54,0.019,0.021,0.043801464,9.00E-04,3.00E-04,2.12
0,0,0,0,0,1,3,28800,0.96,0.21,0.222,0.15768527,0.005,5.00E-04,0.9
0,0,0,0,1,0,3,1519,0.146,0.002,0.002,0.008316803,0.123407489,0.045440289,1.63
0,0,0,1,0,0,3,5280,0.399,0.015,0.0165,0.028908966,0.428960858,0.157949127,1.96
0,0,0,0,0,0,3,9360,0.873,0.053,0.0583,0.051247713,0.760430611,0.280000726,2.82
0,0,1,0,0,0,3,3976,0.39,0.049,0.049,0.021769328,0.323020525,0.118940479,0.56
0,0,0,0,1,1,3,17320.3096,3.150392885,0.205496401,0.252753807,0.094831865,1.407146754,0.518130262,24.37
0,0,1,0,0,0,3,1308,0.0287,0.0033,0.0033,0.007161539,0.106265303,0.039128307,1.53
0,0,0,0,0,0,3,8640,0.3,0.1,0.1,0.047305581,0.701935949,0.258462208,1
0,0,0,0,1,0,3,1325,0.097,0.001,0.001,0.007254617,0.107646427,0.039636855,1.1
0,0,1,0,0,0,4,12441,0.1354,0.0298,0.0298,0,6.685,2.238,17.68
0,0,1,0,0,0,4,4285,0.099,0.0028,0.0056,0.023461159,0.28,0.128184093,2.7
1,0,1,0,1,0,4,92407,2.03,0.054,0.0594,0.505945235,0.64,0.411,82.236
0,1,1,0,1,1,4,79749,5.35,0.677,0.7447,0.0024,0.2278,0.2278,499.92
1,0,0,0,0,0,4,4897,0.0744,6.00E-04,7.00E-04,0.026811971,4.5214,0.7639,0.5
0,0,0,0,0,0,4,1080,0.0152,9.00E-04,0.001,0.005913198,0.0648,0.0605,0.2
1,0,1,0,0,0,4,9934,0.48,0.005,0.0055,0,0,0,33.47
0,1,0,0,0,0,4,1400,0.042,0.0038,0.0042,0.2156,0.113739621,0.04188045,5.43
0,0,0,0,0,0,4,2000,0.0625,0.005,0.0055,0.010950366,0,0,2.5
0,1,0,1,0,0,4,38637,3.05,0.3,0.3,0.211544645,0.93,0.93,52
0,0,1,0,1,0,4,22006,1.74,0.12,0.12,0.012,1.787824362,0.658300851,58.16
0,0,0,0,0,0,4,5000,0.13,0.01,0.011,0.027375915,0.406212933,0.149573037,6
0,1,0,1,0,0,4,25494,2.01,0.2,0.2,0.139584315,2.071198504,0.762643002,50.5
0,0,0,1,0,0,4,5680,0.1704,0.0155,0.0171,0,0,0,9.48
1,1,0,0,0,0,4,11030,0.33,0.03,0.033,0.060391268,0.896105731,0.32995812,46.9
1,0,0,0,1,0,4,6253,0.49,0.01,0.01,1.00E-04,1.00E-04,1.00E-04,66
0,0,0,0,0,0,4,5666,0.45,0.03,0.03,0.031022387,0.460320496,0.169496166,6.5
0,0,0,0,1,0,4,820,0.025,0.0032,0.0032,0.00448965,0.066618921,0.024529978,1.5
0,0,0,0,0,0,4,8658,0.68,0.06,0.06,0.047404134,0.703398315,0.259000671,10
0,0,0,0,1,0,4,1985,0.05,0.004,0.0044,0.010868238,0.161266535,0.059380496,5
1,1,0,0,0,0,4,11196,0.88,0.08,0.08,0.061300149,0.909592,0.334923945,40.04
0,1,1,1,0,1,4,7464,0.159,0.0044,0.0048,0.0015,0,0,216.49
0,0,1,0,1,0,4,20443,1.62,0.07,0.07,0.01,1.660842199,0.61154432,27.78
0,1,0,0,1,0,4,116139,9.18,1.04,1.04,0.635882278,0.032,0.032,44
0,0,0,0,1,0,4,1998,0.0652,3.00E-04,6.00E-04,3.00E-04,0.008,0.008,10
0,0,1,0,0,1,4,19911,1.0735,0.1167,0.1284,0,0.0348,0.0348,60.169
1,0,0,1,0,0,4,10708,0.2325,0.0176,0.0194,7.00E-04,0.869945618,0.320325616,28
0,1,0,1,1,0,4,38480,2.4,0.005,0.0055,0.210685042,0.0285,0.0285,172.5
0,0,0,0,1,0,4,3090,0.12,0.005,0.008,0.016918315,0.251039593,0.092436137,6
0,1,0,1,0,1,4,22608,1.79,0.11,0.11,8.00E-04,0,0,193.5
0,0,1,0,0,1,4,8658,0.68,0.07,0.07,0,0,0,13
1,0,0,0,0,0,4,1500,0.129,0.014,0.014,0.008212774,0.12186388,0.044871911,8.63
0,0,0,0,0,0,4,12496,0.91,0.003,0.0033,0.068417887,0.0081,0.373812934,5.8
0,1,0,1,0,0,4,1250,0.06,1.00E-04,1.00E-04,0.006843979,1.00E-04,1.00E-04,0.2
0,0,0,0,1,0,4,880,0.0184,0.001,0.0011,0.004818161,0.071493476,0.026324855,0.255
0,0,0,0,1,0,4,670,0.0088,3.00E-04,3.00E-04,0.003668373,1.00E-04,1.00E-04,0.9
0,0,0,0,0,0,4,5232,0.0262,4.00E-04,0.0104,1.00E-04,0.0209,0,2.84
1,0,0,1,0,0,4,17320.3096,3.150392885,0.205496401,0.252753807,0.094831865,1.407146754,0.518130262,10.37
0,0,0,0,0,1,4,7300,0.0976,0.086610676,0.10652828,0.039968836,0.593070883,0.218376634,4.84
1,0,0,0,0,0,4,20580,0.6922,0.1194,0.6816,0.0854,1.2554,0.0823,7.185
0,0,0,0,1,0,4,16000,0.5588,0.152,0.152,0.087602928,2.812,0.048,4.86
0,0,0,0,1,0,4,3006,0.0391,2.00E-04,2.00E-04,0.0164584,0.0301,0.006,2.78
0,1,0,0,1,0,4,13866,0.62,0.059,0.081,0.008,0.035,0.024,21.328
0,0,0,1,0,1,4,17881,0.8,0.076,0.105,0.011,0.045,0.03,26.777
0,0,0,0,1,0,4,3172,0.142,0.013,0.019,0.002,0,0,5.057
1,0,0,1,0,0,4,12096,0.541,0.051,0.071,0.007,0.03,0.021,18.688
0,0,0,0,0,0,4,6564,0.294,0.028,0.039,0.004,0,0,9.947
0,1,0,0,1,0,4,34603,1.547,0.147,0.203,0.021,0.087,0.059,53.374
1,0,0,0,0,0,4,2693,0.12,0.011,0.016,0.002,0,0,4.347
0,1,1,0,0,0,4,16889,0.755,0.072,0.099,0.01,0.042,0.029,25.832
1,0,0,0,0,0,4,17188,0.769,0.073,0.101,0.01,0.043,0.029,27.207
0,0,0,1,0,1,4,15485,0.692,0.066,0.091,0.009,0.039,0.026,23.145
0,1,0,0,1,0,4,12371,0.553,0.053,0.073,0.007,0.031,0.021,18.492
1,0,1,0,0,0,4,14289,0.639,0.061,0.084,0.009,0.036,0.024,22.199
0,0,1,0,0,0,4,3631,0.162,0.015,0.021,0.002,0.009,0.006,5.411
0,0,1,0,1,0,4,8440,0.377,0.036,0.05,0.005,0.021,0.014,12.682
0,0,0,1,1,0,4,16087,0.719,0.068,0.094,0.01,0.04,0.027,33.932
0,1,0,0,0,0,4,22810,1.02,0.097,0.134,0.014,0.057,0.039,34.878
1,0,1,0,0,0,4,35951,1.608,0.153,0.211,0.022,0.09,0.061,52.487
0,0,0,0,0,0,4,6967,0.312,0.03,0.041,0.004,0.017,0.012,9.671
1,0,1,0,0,0,4,33315,1.49,0.142,0.196,0.02,0.083,0.057,47.143
0,0,1,0,1,0,4,11901,0.532,0.051,0.07,0.007,0,0,18.619
0,0,0,1,1,0,4,6932,0.31,0.029,0.041,0.004,0.017,0.012,10.556
