industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu,Ni,Zn,HW17,HWsum
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2.2331,0,0,0,0,0,0,0,0,0,78.28,342.4
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,62.0907,0,0,0,0,0,0,0,0,0,3.2,90.7
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,188.7038,0,0,0,0,0,0,0,0,0,12.2,99.22
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,683.9433,0,0,0,0,0,0,0,0,0,12.6,155.84
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,800.1181,0,0,0,0,0,0,0,0,0,0,171.74
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2394.5202,0,0,0,0,0,0,0,0,0,8,99.82
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2275.3078,0,0,0,0,0,0,0,0,0,15.48,100
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1954.3504,0,0,0,0,0,0,0,0,0,0,198.04
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2357.1385,0,0,0,0,0,0,0,0,0,8,66.36
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,4352.2657,0,0,0,0,0,0,0,0,0,8,247.56
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3272.6952,0,0,0,0,0,0,0,0,0,8,152.78
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,941.6695,0,0,0,0,0,0,0,0,0,0,115.48
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,733.9998,0,0,0,0,0,0,0,0,0,16.8,277.58
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,478.5031,0,0,0,0,0,0,0,0,0,48.285,165.545
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,816.5884,0,0,0,0,0,0,0,0,0,32.02,234.81
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,768.135,0,0,0,0,0,0,0,0,0,32,291.36
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2817.2911,0,0,0,0,0,0,0,0,0,7.26,210.66
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,221.5507,0,0,0,0,0,0,0,0,0,22,226.34
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,4358.5443,0,0,0,0,0,0,0,0,0,0.72,261.58
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,7037.03,0,0,0,0,0,0,0,0,0,33.27,437.1
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,7527.978,0,0,0,0,0,0,0,0,0,43.26,192.88
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,9263.21,0,0,0,0,0,0,0,0,0,59.66,453.96
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,12667.5,0,0,0,0,0,0,0,0,0,47.41,386.202
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,13764.05,0,0,0,0,0,0,0,0,0,35.86,362.429
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,10613.26553,0,0,0,0,0,0,0,0,0,42.1,297.925
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,14328.2,0,0,0,0,0,0,0,0,0,51.29,455.011
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,11793.39482,0,0,0,0,0,0,0,0,0,80.87,695.37
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,5892.81165,0,0,0,0,0,0,0,0,0,24.78,146.12
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,11880.2,0,0,0,0,0,0,0,0,0,50.6,415.82
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,12075.8,0,0,0,0,0,0,0,0,0,33.14,321.41
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,14079.3,0,0,0,0,0,0,0,0,0,43.26,359.96
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,14376.38,0,0,0,0,0,0,0,0,0,39.56,426
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,12756,0,0,0,0,0,0,0,0,0,34.44,360.4
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,12926.6,0,0,0,0,0,0,0,0,0,45.425,429.205
3340,4,1,1,0,0,0,0,0,0,0,1,0,0,0,12719.68,0,0,0,0,0,0,0,0,0,37.36,288.49
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,722.256,0,0,0,0,0,0,0,0,0,28.09,202.35
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,3165.0485,0,0,0,0,0,0,0,0,0,34.1,148.434
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2769.6156,0,0,0,0,0,0,0,0,0,42.48,100.66
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2258.3225,0,0,0,0,0,0,0,0,0,31.26,166.84
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1373.7733,0,0,0,0,0,0,0,0,0,19.16,156.48
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2275.9431,0,0,0,0,0,0,0,0,0,18.93,150.378
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2331.7838,0,0,0,0,0,0,0,0,0,17.29,167.35
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2336.1015,0,0,0,0,0,0,0,0,0,21.76,150.8
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2041.9186,0,0,0,0,0,0,0,0,0,28.17,158.74
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,1718.0178,0,0,0,0,0,0,0,0,0,22.38,144.84
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2007.869,0,0,0,0,0,0,0,0,0,20.02,141.106
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2290.0648,0,0,0,0,0,0,0,0,0,32.02,205.39
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2487.3224,0,0,0,0,0,0,0,0,0,34.99,174.02
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2324.0635,0,0,0,0,0,0,0,0,0,19.9,105.58
3340,3,0,0,1,0,0,0,0,0,0,1,0,0,0,2612.4005,0,0,0,0,0,0,0,0,0,42.74,277.46
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,1880.96,0,0,0,0,0,0,0,0,0,149.951,1376.1045
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,2261.51,0,0,0,0,0,0,0,0,0,153.872,1200.5
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,6873.28,0,0,0,0,0,0,0,0,0,151.54,1926.726
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,7207.1,0,0,0,0,0,0,0,0,0,148.894,1044.327
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,8537.11,0,0,0,0,0,0,0,0,0,67.556,997.244
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,11878.15,0,0,0,0,0,0,0,0,0,93.959,885.381
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5130.07,0,0,0,0,0,0,0,0,0,15.971,692.056
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5337.59,0,0,0,0,0,0,0,0,0,113.567,981.576
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5758.83,0,0,0,0,0,0,0,0,0,221.376,956.746
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4771.81,0,0,0,0,0,0,0,0,0,128.964,1181.266
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4349.54,0,0,0,0,0,0,0,0,0,112.083,871.714
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4617.15,0,0,0,0,0,0,0,0,0,119.441,1157.865
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,5299.16,0,0,0,0,0,0,0,0,0,90.948,1066.871
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4806.78,0,0,0,0,0,0,0,0,0,83.066,649.164
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4514.61,0,0,0,0,0,0,0,0,0,90.088,906.4
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4728.56,0,0,0,0,0,0,0,0,0,49.097,1101.881
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4438.09,0,0,0,0,0,0,0,0,0,38.4,654.422
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,4008.31,0,0,0,0,0,0,0,0,0,52.2,935.478
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3417.64,0,0,0,0,0,0,0,0,0,93.43,730.722
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3679.75,0,0,0,0,0,0,0,0,0,51.847,893.398
3340,5,0,0,0,0,0,0,0,0,0,1,0,0,0,3781.57,0,0,0,0,0,0,0,0,0,38.204,776.08
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,7164.3713,0,0,0,0,0,0,0,0,0,4.208,396.108
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,7482.6493,0,0,0,0,0,0,0,0,0,5.93,255.841
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,7610.1068,0,0,0,0,0,0,0,0,0,22.234,190.172
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,7288.9594,0,0,0,0,0,0,0,0,0,0,261.783
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,7097.1982,0,0,0,0,0,0,0,0,0,39.322,187.156
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6734.9386,0,0,0,0,0,0,0,0,0,0,209.482
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6837.3361,0,0,0,0,0,0,0,0,0,37.971,209.205
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6557.5497,0,0,0,0,0,0,0,0,0,6.707,230.209
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,5990.2418,0,0,0,0,0,0,0,0,0,0,121.812
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6699.2335,0,0,0,0,0,0,0,0,0,20.432,170.32
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6651.1963,0,0,0,0,0,0,0,0,0,51.926,232.792
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6651.8015,0,0,0,0,0,0,0,0,0,0,87.381
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6534.7815,0,0,0,0,0,0,0,0,0,2.478,173.23
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6654.3149,0,0,0,0,0,0,0,0,0,30.38,178.384
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6730.3133,0,0,0,0,0,0,0,0,0,14.074,124.059
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6509.3258,0,0,0,0,0,0,0,0,0,15.16,211.734
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6470.1347,0,0,0,0,0,0,0,0,0,0,123.749
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6102.3372,0,0,0,0,0,0,0,0,0,2.719,141.871
3340,4,1,1,1,0,0,0,0,0,0,1,0,0,0,6348.7125,0,0,0,0,0,0,0,0,0,30.04,223.1535
3340,3,0,0,0,0,0,0,0,0,0,1,0,10.25702,0,789,0,0,0,0,0,0,0,0,0,43.12,288.12
3340,3,0,0,0,0,0,0,0,0,0,1,0,24.90013,0,1212,0,0,0,0,0,0,0,0,0,27.49,179.49
3340,3,0,0,0,0,0,0,0,0,0,1,0,23.96027,0,1291,0,0,0,0,0,0,0,0,0,50.57,343.57
3340,3,0,0,0,0,0,0,0,0,0,1,0,17.44688,0,831,0,0,0,0,0,0,0,0,0,48.26,263.26
3340,3,0,0,0,0,0,0,0,0,0,1,0,13.96083,0,787,0,0,0,0,0,0,0,0,0,46.4,313.747
3340,3,0,0,0,0,0,0,0,0,0,1,0,26.03123,0,1448,0,0,0,0,0,0,0,0,0,37.09,272.09
3340,3,0,0,0,0,0,0,0,0,0,1,0,27.98576,0,1422,0,0,0,0,0,0,0,0,0,56.4,366.871
3340,3,0,0,0,0,0,0,0,0,0,1,0,31.06852,0,1674,0,0,0,0,0,0,0,0,0,59.07,289.07
3340,3,0,0,0,0,0,0,0,0,0,1,0,20.46882,0,1048,0,0,0,0,0,0,0,0,0,68.75,389.076
3340,3,0,0,0,0,0,0,0,0,0,1,0,29.84913,0,1438,0,0,0,0,0,0,0,0,0,67.43,387.788
3340,3,0,0,0,0,0,0,0,0,0,1,0,37.74453,0,1923,0,0,0,0,0,0,0,0,0,87.86,418.638
3340,3,0,0,0,0,0,0,0,0,0,1,0,44.76384,0,2480,0,0,0,0,0,0,0,0,0,71.92,365.92
3340,3,0,0,0,0,0,0,0,0,0,1,0,25.34955,0,1455,0,0,0,0,0,0,0,0,0,48.443,283.224
3340,3,0,0,0,0,0,0,0,0,0,1,0,26.57389,7.67952381,1304,0,0,0,0,0,0,0,0,0,63.607,412.607
3340,3,0,0,0,0,0,0,0,0,0,1,0,22.43117,7.724444444,1199,0,0,0,0,0,0,0,0,0,63.909,380.239
3340,3,0,0,0,0,0,0,0,0,0,1,0,26.15231,7.742758621,1428,0,0,0,0,0,0,0,0,0,72.268,296.578
3340,3,0,0,0,0,0,0,0,0,0,1,0,35.33742,7.574,2001,0,0,0,0,0,0,0,0,0,76.175,375.643
3340,3,0,0,0,0,0,0,0,0,0,1,0,47.22595,7.410967742,2694,0,0,0,0,0,0,0,0,0,86.192,523.47
3340,3,0,0,0,0,0,0,0,0,0,1,0,42.07127,6.786774194,2102,0,0,0,0,0,0,0,0,0,64.877,402.637
3340,3,0,0,0,0,0,0,0,0,0,1,0,27.94141,6.436785714,1181,0,0,0,0,0,0,0,0,0,51.485,297.445
3340,3,0,0,0,0,0,0,0,0,0,1,0,31.8211,7.866129032,1524,0,0,0,0,0,0,0,0,0,89.609,521.696
3340,3,0,0,0,0,0,0,0,0,0,1,0,35.49409,7.711333333,1366,0,0,0,0,0,0,0,0,0,44.715,274.815
3340,3,0,0,0,0,0,0,0,0,0,1,0,28.43421,7.830645161,1535,0,0,0,0,0,0,0,0,0,54.492,267.985
3340,3,0,0,0,0,0,0,0,0,0,1,0,25.78428,7.615666667,1502,0,0,0,0,0,0,0,0,0,70.346,435.206
3340,3,0,0,0,0,0,0,0,0,0,1,0,26.08265,7.850967742,1492,0,0,0,0,0,0,0,0,0,64.493,350.551
3340,3,0,0,0,0,0,0,0,0,0,1,0,44.68865,7.893870968,1542,0,0,0,0,0,0,0,0,0,68.638,441.324
3340,3,0,0,0,0,0,0,0,0,0,1,0,45.80384,7.780666667,1525,0,0,0,0,0,0,0,0,0,55.653,442.253
3340,3,0,0,0,0,0,0,0,0,0,1,0,43.6275,7.539032258,1085,0,0,0,0,0,0,0,0,0,65.555,343.911
3340,3,0,0,0,0,0,0,0,0,0,1,0,33.35518,7.729333333,1231,0,0,0,0,0,0,0,0,0,65.636,417.336
3340,3,0,0,0,0,0,0,0,0,0,1,0,24.6943,7.554193548,1118,0,0,0,0,0,0,0,0,0,57.374,343.654
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,1990,0,0,0,0,0,0,0,0,0,0,4
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,10002895,0,0,0,0,0,0,0,0,0,0,45
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,90001566,0,0,0,0,0,0,0,0,0,0,4
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,150207554,0,0,0,0,0,0,0,0,0,0,24
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,2792,0,0,0,0,0,0,0,0,0,0,3
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,2711,0,0,0,0,0,0,0,0,0,0,6.8
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,2786,0,0,0,0,0,0,0,0,0,0,2.95
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,3497,0,0,0,0,0,0,0,0,0,0,7
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,4082,0,0,0,0,0,0,0,0,0,0,5
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,5611,0,0,0,0,0,0,0,0,0,0,3.9
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,3375,0,0,0,0,0,0,0,0,0,0,1.4
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,3790,0,0,0,0,0,0,0,0,0,0,1
3340,4,0,1,0,0,0,0,0,0,0,1,1,0,0,4182,0,0,0,0,0,0,0,0,0,0,11.48
3340,4,1,0,1,0,0,0,0,0,0,1,0,179.861,0,1597.249,0,0,0,0,0,0,0,0,0,218.851,696.071
3340,4,1,0,1,0,0,0,0,0,0,1,0,105.047615,0,912.159605,0,0,0,0,0,0,0,0,0,449.468,860.728
3340,4,1,0,1,0,0,0,0,0,0,1,0,267.012,0,1896.01,0,0,0,0,0,0,0,0,0,254.74,614.18
3340,4,1,0,1,0,0,0,0,0,0,1,0,8.4548,0,73,0,0,0,0,0,0,0,0,0,131.903,382.906
3340,4,1,0,1,0,0,0,0,0,0,1,0,47.7362,0,851,0,0,0,0,0,0,0,0,0,442.54,685.32
3340,4,1,0,1,0,0,0,0,0,0,1,0,30.5905,0,618,0,0,0,0,0,0,0,0,0,292.056,535.306
3340,4,1,0,1,0,0,0,0,0,0,1,0,0.198,0,4,0,0,0,0,0,0,0,0,0,109.853,354.453
3340,4,1,0,1,0,0,0,0,0,0,1,0,0.2017,0,1,0,0,0,0,0,0,0,0,0,136.921,167.221
3340,4,0,1,0,0,0,0,0,0,1,1,0,61.8243,7.485,290.9,0,0,0,0,0,0,0,0,0,0,384.0735
3340,4,0,1,0,0,0,0,0,0,1,1,0,939.1956,7.547204167,5013.7,0,0,0,0,0,0,0,0,0,0,274.2005
3340,4,0,1,0,0,0,0,0,0,1,1,0,60.4255,7.651206,289.8,0,0,0,0,0,0,0,0,0,0,373.355
3340,4,0,1,0,0,0,0,0,0,1,1,0,581.2397,8.085555556,2865.3319,0,0,0,0,0,0,0,0,0,0,351.87
3340,4,0,1,0,0,0,0,0,0,1,1,0,1009.5168,7.962333333,4905.8791,0,0,0,0,0,0,0,0,0,0,525.6
3340,4,0,1,0,0,0,0,0,0,1,1,0,771.049,8.026129032,3782.6163,0,0,0,0,0,0,0,0,0,0,324.402
3340,1,0,0,1,0,0,0,0,0,0,1,0,0,0,91,0,0,0,0,0,0,0,0,0,1.652,1.652
3360,3,0,0,1,0,0,0,0,0,0,1,0,0,0,189,0,0,0,0,0,0,0,0,0,30,30.43
3360,3,0,0,1,0,0,0,0,0,0,1,0,0,0,49,0,0,0,0,0,0,0,0,0,42,72.7
3360,1,0,0,1,0,0,0,0,0,0,1,0,71.376696,7.310075773,3408,0,0.16024,0.65096,0,0.15236,0,0,0.051271,0,21.55,21.55
3360,1,0,0,1,0,0,0,0,0,0,1,0,15.374255,7.0248519,784,0,0.020645,0.50135,0,0.005743,0,0,0.015845,0,2.58,2.58
3360,1,0,0,1,0,0,0,0,0,0,1,0,31.927518,6.995483871,1639,0,0.275311,0.593966,0,0.015807,0,0,0.02772,0,9.38,9.38
3360,1,0,0,1,0,0,0,0,0,0,1,0,954.121103,6.901236133,886,0,1.16022,9.88117,0,0.512701,0,0,0.325029,0,9.73,9.96
3360,1,0,0,1,0,0,0,0,0,0,1,0,20.47096,6.862486516,1069,0,0.000282,0.21359,0,0.01477,0,0,0.008027,0,8.76,8.76
3360,1,0,0,1,0,0,0,0,0,0,1,0,27.25,7.075666667,1613,0,0.03004,0.26,0,0.019621,0,0,0.013867,0,6.79,7.08
3360,1,0,0,1,0,0,0,0,0,0,1,0,32.47,7.183225806,1749,0,0.06,0.21,0,0.044721,0,0,0.010316,0,16.67,16.67
3360,4,0,0,1,0,0,0,0,0,0,0,0,0.5709,8.34,39,0,0,0,0,0,0,0,0,0,8,10.2
3360,4,0,0,1,0,0,0,0,0,0,0,0,31.3843,7.244333333,2141,0,0,0,0,0,0,0,0,0,16.96,20.03
3360,4,0,0,1,0,0,0,0,0,0,0,0,39.321,7.132758621,2456,0,0,0,0,0,0,0,0,0,8.5,12.3
3360,4,0,0,1,0,0,0,0,0,0,0,0,30.2557,7.08483871,1883,0,0,0,0,0,0,0,0,0,4,7.1
3360,4,0,0,1,0,0,0,0,0,0,0,0,22.9489,7.176333333,1877,0,0,0,0,0,0,0,0,0,10,22.2
3360,4,0,0,1,0,0,0,0,0,0,0,0,21.3804,7.291666667,1664,0,0,0,0,0,0,0,0,0,9.68,11.48
3360,4,0,0,1,0,0,0,0,0,0,0,0,34.249,7.55483871,2013.454,0,0,0,0,0,0,0,0,0,0,2.47
3360,4,0,0,1,0,0,0,0,0,0,0,0,22.249,7.581935484,2371.422,0,0,0,0,0,0,0,0,0,0,1.84
3360,4,0,0,1,0,0,0,0,0,0,0,0,18.842,6.15,2209.446,0,0,0,0,0,0,0,0,0,0,1.69
3360,4,0,0,1,0,0,0,0,0,0,0,0,15.781,7.651666667,1711.746,0,0,0,0,0,0,0,0,0,0,2.108
3360,4,0,0,1,0,0,0,0,0,0,0,0,26.727,6.972903226,1567.764,0,0,0,0,0,0,0,0,0,0,1.742
3360,4,0,0,1,0,0,0,0,0,0,0,0,24.463,5.826129032,1740.43,0,0,0,0,0,0,0,0,0,0,1.65
3360,4,0,0,1,0,0,0,0,0,0,0,0,121.113,7.203870968,1246.433,0,0,0,0,0,0,0,0,0,0,800
3360,4,0,0,1,0,0,0,0,0,0,0,0,109.777,7.209,1602.561,0,0,0,0,0,0,0,0,0,0,1251
3360,4,0,0,1,0,0,0,0,0,0,0,0,80.06,7.209677419,1362.949,0,0,0,0,0,0,0,0,0,0,400
3360,4,0,0,1,0,0,0,0,0,0,0,0,145.009,7.207741935,1838.864,0,0,0,0,0,0,0,0,0,0,300
3360,4,0,0,1,0,0,0,0,0,0,0,0,124.574,7.197666667,1664.681,0,0,0,0,0,0,0,0,0,0,600.93
3360,4,0,0,1,0,0,0,0,0,0,0,0,134.566,7.173548387,1403.309,0,0,0,0,0,0,0,0,0,0,100
3360,4,0,0,1,0,0,0,0,0,0,0,0,141.904,7.179333333,1506.759,0,0,0,0,0,0,0,0,0,0,500
3360,4,0,0,1,0,0,0,0,0,0,0,0,141.574,7.867096774,1044.287,0,0,0,0,0,0,0,0,0,0,200
3360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.26,0,0,0,0,0,0,0,0,0,0.2,0.2
3360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.02
3360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0.02,0.02
3360,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0.73,0.73
3360,1,0,0,0,0,0,0,0,0,0,0,0,0.22,0,64.46,0,0,0,0,0,0,0,0,0,0,0.41
3360,1,0,0,1,0,0,0,0,0,0,0,0,1.21,0,260.19,0,0,0,0,0,0,0,0,0,0.045,0.045
3360,1,0,0,1,0,0,0,0,0,0,0,0,9.63,0,669.6,0,0,0,0,0,0,0,0,0,0.041,0.041
3360,1,0,0,1,0,0,0,0,0,0,0,0,10.57,0,647.99,0,0,0,0,0,0,0,0,0,0.12,0.12
3360,1,0,0,1,0,0,0,0,0,0,0,0,2.81,0,640.07,0,0,0,0,0,0,0,0,0,0.11,0.11
3360,1,0,0,1,0,0,0,0,0,0,0,0,4.45,0,646.02,0,0,0,0,0,0,0,0,0,0.095,0.095
3360,1,0,0,1,0,0,0,0,0,0,0,0,2.9,0,663.15,0,0,0,0,0,0,0,0,0,0.11,0.11
3360,1,0,0,1,0,0,0,0,0,0,0,0,3.09,0,625.78,0,0,0,0,0,0,0,0,0,0.12,0.12
3360,1,0,0,1,0,0,0,0,0,0,0,0,505.16,0,81779.62,0,0,0,0,0,0,0,0,0,0.14,0.14
3360,1,0,0,1,0,0,0,0,0,0,0,0,8.489,0,5774.018,0,0,0,0,0,0,0,0,0,0.15,0.15
3360,1,0,0,1,0,0,0,0,0,0,0,0,10.045,0,6898.293,0,0,0,0,0,0,0,0,0,4.42,4.42
3360,3,0,0,0,0,0,0,0,0,0,1,0,79.435496,0,4660.946,23.949679,0.711033,0,0,0,0,0,0.191022,0,117.66,117.66
3360,3,0,0,0,0,0,0,0,0,0,1,0,75.210108,0,4162.544,19.092005,0.496361,0,0,0,0,0,0.18636,0,184.088,184.088
3360,3,0,0,0,0,0,0,0,0,0,1,0,38.49,0,5837.58,57.86,0.51,0,0,0,0,0,0.19,0,68.12,68.12
3360,3,0,0,0,0,0,0,0,0,0,1,0,99.77,0,7196.54,54.28,0.4,0,0,0,0,0,0.31,0,80.01,80.01
3360,3,0,0,0,0,0,0,0,0,0,1,0,87.31,0,6318.18,57.18,0.56,0,0,0,0,0,0.16,0,82.153,82.153
3360,3,0,0,0,0,0,0,0,0,0,1,0,85.59,0,6218.13,35.72,0.76,0,0,0,0,0,0.14,0,50.237,50.237
3360,3,0,0,0,0,0,0,0,0,0,1,0,79.83,0,8745.24,58.13,0.51,0,0,0,0,0,0.08,0,117.173,117.173
3360,3,0,0,0,0,0,0,0,0,0,1,0,111.37,0,10091.02,81.23,0.62,0,0,0,0,0,0.16,0,182.562,182.562
3360,3,0,0,0,0,0,0,0,0,0,1,0,88.56,0,8757.95,77,0.76,0,0,0,0,0,0.35,0,162.72,162.72
3360,3,0,0,0,0,0,0,0,0,0,1,0,72.78,0,6351.36,36.79,0.61,0,0,0,0,0,0.6,0,84.642,84.642
3360,3,0,0,0,0,0,0,0,0,0,1,0,98.99,0,10033.92,53.76,0.49,0,0,0,0,0,0.55,0,177.5255,177.5255
3360,3,0,0,0,0,0,0,0,0,0,1,0,100.11,0,9520.58,72.16,0.18,0,0,0,0,0,0.43,0,170.829,170.829
3360,3,0,0,0,0,0,0,0,0,0,1,0,149.87,0,9440.8,46.1,0.29,0,0,0,0,0,0.32,0,164.86,164.86
3360,3,0,0,0,0,0,0,0,0,0,1,0,117.79,0,8163.27,33.68,0.92,0,0,0,0,0,0.23,0,211.74,211.74
3360,3,0,0,0,0,0,0,0,0,0,1,0,17.79,0,1893.87,4.61,0.2,0,0,0,0,0,0.11,0,69.902,69.9275
3360,3,0,0,0,0,0,0,0,0,0,1,0,20.93,0,974.37,1.3,0,0,0,0,0,0,0.09,0,5.24,5.24
3360,1,0,0,1,0,0,0,0,0,0,1,0,0,0,957.9348,0,0,0,0,0,0,0,0,0,3.1,1463.4
3360,1,0,0,1,0,0,0,0,0,0,1,0,0,0,4044.9759,0,0,0,0,0,0,0,0,0,0,256
3360,1,0,0,1,0,0,0,0,0,0,1,0,0,0,2349.7856,0,0,0,0,0,0,0,0,0,0,148
3360,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1178.2353,0,0,0,0,0,0,0,0,0,0,372.92
3360,1,0,0,1,0,0,0,0,0,0,1,0,0,0,689.3441,0,0,0,0,0,0,0,0,0,0,25.06
3360,5,0,1,1,0,0,0,0,0,0,0,0,11.235466,7.895483871,892,0,0,0.137222,0,0,0,0,0,0,35.449,35.5665
3360,5,0,1,1,0,0,0,0,0,0,0,0,15.24,7.850333333,1135,0,0,0.2,0,0,0,0,0,0,81.65,95.427
3360,5,0,1,1,0,0,0,0,0,0,0,0,16.76,7.791666667,1119,0,0,0.19,0,0,0,0,0,0,30.981,35.191
3360,5,0,1,1,0,0,0,0,0,0,0,0,17.58672,7.756451613,1021,2.13309,0.010556,0.19,0,0,0,0,0,0,17.163,31.6305
