"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"1887","2","0","0","0","0","0","0","1","1","0","0","0",30.392,7.349607527,476,3.075212149,0.156695273,4.0461,284.6618
"1701","4","0","0","0","0","1","0","0","0","0","1","1",448.6726,7.584666667,6993.8381,45.18389894,2.153610943,24.8237,286.417
"827","5","0","0","0","0","0","0","1","0","0","1","0",1875.225039,7.564535843,23266.8415,150.3161211,7.659252287,45.43748267,287.0373
"1912","3","0","0","0","0","1","1","0","0","0","1","0",40.16,7.57865971,1201.88,7.764781466,0.395648981,30.64,287.068
"6510","5","0","0","0","0","1","1","1","0","0","0","0",1752.160376,7.564535843,10770,69.57990514,3.545395155,21.03257928,287.782
"1925","3","0","0","0","0","1","1","0","0","0","1","0",28.25,6.669,1054.1,6.810044383,0.347001024,10.39,287.858
"2451","4","0","0","0","0","1","1","0","0","0","0","0",114.994,7.271428571,6534.907,42.21896092,2.151237476,12.964,288.64
"1272","3","0","0","0","0","1","1","1","0","0","0","0",24.605,7.564535843,1715.664,13.604,0.23,0.952,289.049
"1888","2","0","0","0","0","0","0","1","1","0","0","0",51.114,7.349607527,513,3.314251749,0.168875368,5.0066,289.3064
"1476","3","0","0","0","0","1","1","1","0","0","1","0",154.5,7.242903226,2274.09,14.69182604,0.748611668,8.58,292.0801
"1199","4","0","0","0","0","1","1","0","0","0","0","0",25.49,7.34875,1498.17,9.678971818,0.493185205,1.23,292.673
"1477","3","0","0","0","0","1","1","1","0","0","1","0",80.1,7.297931034,1658.84,10.71698513,0.546076444,2.49,293.2762
"5131","4","0","0","0","0","1","0","1","0","0","0","0",627.81,7.526,12067.43,77.96199022,3.972498409,59.07,293.923
"1200","4","0","0","0","0","1","1","0","0","0","0","0",131.85,8.341666667,4633.04,29.93189264,1.525158549,1.82,294.14
"1583","3","0","0","0","0","1","1","1","0","0","0","0",15.462049,8.386880542,324.373,2.095621408,0.106780916,3.324335,294.27
"3061","2","0","0","0","0","0","1","1","0","0","0","0",0.770502149,7.564535843,9.56,0.061762664,0.003147073,0.018669588,294.439
"1702","4","0","0","0","0","1","0","0","0","0","1","1",601.33,6.861333333,8888.22,57.42260951,2.736947522,126.65,294.72
"1703","4","0","0","0","0","1","0","0","0","0","1","1",868.19,6.607096774,8672.06,56.02610141,2.670385424,143.58,295.483
"2206","3","0","0","0","0","1","1","1","0","0","0","0",214.114726,7.062258065,1359,8.779859896,0.447371589,4.19,296.811
"1201","4","0","0","0","0","1","1","0","0","0","0","0",93.12,7.124512935,2684.66,17.34432573,0.883767926,29.65,297.264
"1281","3","0","0","0","0","1","1","1","0","0","0","0",22.055,7.564535843,1752.408,8.786,0.121,0.696,297.416
"1704","4","0","0","0","0","1","0","0","0","0","1","1",330.12,7.376129032,4322.56,27.92602737,1.331044898,12.04,298.951
"2377","4","0","0","0","0","1","1","0","0","0","0","0",1218.3182,7.5735,58622,55.1428,6.3203,3.0978,299.093
"1478","3","0","0","0","0","1","1","1","0","0","1","0",197.5,7.089614033,2403.15,15.52562201,0.791097156,11.51,299.2518
"1234","4","0","0","0","0","0","1","0","0","1","0","0",3530.874,7.446166667,17256.991,111.4893033,5.68085908,119.891,303.564
"1889","2","0","0","0","0","0","0","1","1","0","0","0",21.688,7.078064516,371,2.396856528,0.12213014,2.961,303.9428
"1479","3","0","0","0","0","1","1","1","0","0","1","0",192.9,7.15,2306.3,14.8999197,0.759214935,9.08,303.972
"668","5","0","0","0","0","1","1","1","0","0","0","0",2426.636948,7.564535843,8778,56.71052993,2.889645188,17.14243091,304.217
"5141","4","0","0","0","0","1","0","1","0","0","0","0",1253.91,7.636333333,29901.02,193.1764285,9.843169122,387.72,304.3685
"2571","4","0","0","0","0","0","0","1","0","0","0","0",171.05,7.502333333,30801.26,366.86,11.04,15.22,304.66
"5151","4","0","0","0","0","1","0","1","0","0","0","0",422.14,7.613548387,11004.92,71.09761278,3.622728881,46.12,304.937
"2261","3","0","0","0","0","0","1","0","0","1","1","0",235.977,7.587,4114.646,26.58279279,1.35450752,1.141,305.627
"1480","3","0","0","0","0","1","1","1","0","0","1","0",143.6,7.235,2264.85,14.63213075,0.745569937,11.38,308.1522
"2781","4","0","0","0","0","0","0","0","1","0","1","1",1501.937316,7.188,12005,77.55865935,3.951946968,16.076551,308.9365
"2452","4","0","0","0","0","1","1","0","0","0","0","0",266.105,7.385927419,13612.898,87.94653217,4.481253725,28.427,309.413
"1155","4","0","0","0","0","1","1","0","0","0","0","0",417.386,7.760967742,3148.155,20.33874896,1.036346656,3.111,310.5
"1291","3","0","0","0","0","1","1","1","0","0","0","0",19.858,7.564535843,1943.173,5.587,0.165,1.066,310.985
"828","5","0","0","0","0","0","0","1","0","0","1","0",2779.377289,7.564535843,34485.1042,222.7920408,11.35221183,67.34546778,312.3858
"2207","3","0","0","0","0","1","1","1","0","0","0","0",308.574244,7.000322581,5160,33.33633338,1.698629434,12.12,313.91
"3071","2","0","0","0","0","0","1","1","0","0","0","0",0.952247164,7.564535843,11.815,0.076331159,0.003889401,0.023073345,314.519
"5531","3","0","0","0","0","1","1","1","0","1","1","1",27927.66479,7.816333333,97369.3771,629.0577551,13.2184,190.1512668,314.904
"1202","4","0","0","0","0","1","1","0","0","0","0","0",241.38,7.223870968,4337.07,28.01976965,1.427727666,95.81,315.68
"2075","4","0","0","0","0","1","1","1","1","0","0","0",7613.863036,6.851666667,140806,909.6813484,3.898758,52.255078,315.704
"5161","4","0","0","0","0","1","0","1","0","0","0","0",459.29,7.273870968,10448.22,67.50103588,3.439467834,62.1,316.189
"1203","4","0","0","0","0","1","1","0","0","0","0","0",32.7,7.306,2136.81,13.80492452,0.703420225,2.38,316.501
"1204","4","0","0","0","0","1","1","0","0","0","0","0",87.29,7.212269357,2645.92,17.09404481,0.871015037,41.39,317.829
"1705","4","0","0","0","0","1","0","0","0","0","1","1",331.75,7.426646821,8375.12,54.10771171,2.578948758,53.4,321.353
"618","5","0","0","0","0","1","1","1","1","1","1","1",31448.6,7.288333333,91864.27,1628.837,20.317,1007.961,322.1205
"1205","4","0","0","0","0","1","1","0","0","0","0","0",91.58,7.168771516,3849.51,24.86987378,1.267226936,22.77,322.667
"1706","4","0","0","0","0","1","0","0","0","0","1","1",749.39,7.915,7325.14,47.32428471,2.255628661,72.69,323.267
"5171","4","0","0","0","0","1","0","1","0","0","0","0",373.62,7.398709677,11081.63,71.59320002,3.647981181,34.52,325.056
"1206","4","0","0","0","0","1","1","0","0","0","0","0",66.96,7.276333333,2561.38,16.54787163,0.843185166,11.91,325.892
"2453","4","0","0","0","0","1","1","0","0","0","0","0",213.318,7.448666667,12045.213,77.81845663,3.965184755,26.176,328.218
"1131","3","0","0","0","0","1","1","1","0","1","1","0",536.93296,6.902258065,2186,14.12271798,0.719613167,4.269008199,330.243
"1890","2","0","0","0","0","0","0","1","1","0","0","0",46.98,7.405666667,564,3.643738765,0.185664147,7.517,330.8463
"1142","3","0","0","0","0","1","1","1","0","1","1","0",1418.710815,7.07,6536,42.22602228,2.151597283,12.76406111,331
"2262","3","0","0","0","0","0","1","0","0","1","1","0",352.951,7.766774194,3897.793,25.18180754,1.283121302,2.527,331.21
"1584","3","0","0","0","0","1","1","1","0","0","0","0",58.169,7.987565968,723.142,4.671880386,0.238052381,7.745,331.36
"1429","4","0","0","0","0","1","0","0","0","0","0","0",277.7222,7.564535843,1130.3477,7.302644915,0.372101138,2.20743989,334.668
"1707","4","0","0","0","0","1","0","0","0","0","1","1",630.08,7.011935484,8015.32,51.78321311,2.468155628,47.43,334.841
"1676","3","0","0","0","0","1","1","0","0","1","1","0",397.976972,8.670322581,8094.81,52.29676062,2.664744676,4.971575,336.72
"671","5","0","0","0","0","1","1","1","0","0","0","0",3188.033483,7.564535843,9369.399,60.53128074,3.08432886,18.29736557,339.925
"1481","3","0","0","0","0","1","1","1","0","0","1","0",97.6,7.3536,3022.6,19.52759715,0.995014986,12.31,340.3195
"2242","4","0","0","0","0","1","1","1","0","1","0","0",109.86072,7.843928571,7164,22.173932,0.264266,7.09423,341.5942
"1677","3","0","0","0","0","1","1","0","0","1","1","0",406.4,8.315,8014.5,51.77791548,2.638307286,30.86,341.84
"1207","4","0","0","0","0","1","1","0","0","0","0","0",359.05,7.078064516,8418.15,54.3857083,2.771185536,163.36,342.047
"829","5","0","0","0","0","0","0","1","0","0","1","0",2984.590712,7.564535843,37031.2883,239.2417388,12.19039463,72.31787436,345.0593
"1708","4","0","0","0","0","1","0","0","0","0","1","1",557.01,7.158666667,7169.37,46.31792799,2.207662441,23.64,347.331
"5181","4","0","0","0","0","1","0","1","0","0","0","0",2353.05,7.462413793,34510.21,222.9542375,11.36047645,242.83,350.054
"1482","3","0","0","0","0","1","1","1","0","0","1","0",233.9,7.249354839,2525.33,16.31496953,0.831317804,4.96,350.7211
"1585","3","0","0","0","0","1","1","1","0","0","0","0",37.287,7.413333333,537.355,3.47159795,0.176892833,2.9,351.77
"2187","3","0","0","0","0","1","0","0","0","0","0","0",177.766073,7.564535843,1792,11.57726927,0.589911617,3.499571222,353.222
"2188","3","0","0","0","0","1","0","0","0","0","0","0",9790.097402,7.564535843,222272,1435.994863,73.17010882,434.0718162,353.444
"723","5","0","0","0","0","1","1","1","1","0","1","0",2602.99,8.011290323,91435,762.86,30.09964773,8.89,356.265
"1307","3","0","0","0","0","1","1","1","0","0","0","0",33.741,7.564535843,2539.575,4.115,0.123,1.019,356.855
"1483","3","0","0","0","0","1","1","1","0","0","1","0",424.5,7.237741935,3604.17,23.28484742,1.186463032,10.14,359.3795
"1709","4","0","0","0","0","1","0","0","0","0","1","1",532.8681,7.401,7207.8124,46.56628626,2.2195,38.3258,360.265
"1208","4","0","0","0","0","1","1","0","0","0","0","0",87.27,7.22483871,3516.78,22.72026173,1.157694965,5.38,362.828
"1209","4","0","0","0","0","1","1","0","0","0","0","0",181.06,7.142580645,2814.92,18.18587433,0.926648443,9.76,363.404
"2189","3","0","0","0","0","1","0","0","0","0","0","0",152.980524,7.564535843,1794,11.59019033,0.590570001,3.503476994,364.914
"1484","3","0","0","0","0","1","1","1","0","0","1","0",145.5,7.191333333,2058.1,13.29641623,0.677509542,6.58,365.249
"1586","3","0","0","0","0","1","1","1","0","0","0","0",28.53,8.570322581,892.15,5.763761594,0.29368842,6.644,365.409
"1891","2","0","0","0","0","0","0","1","1","0","0","0",40.35,7.42875,61,0.394092313,0.020080697,7.4844,366.5239
"830","5","0","0","0","0","0","0","1","0","0","1","0",2305.106491,7.564535843,28600.5926,184.7749786,9.41507915,55.85368906,367.3561
"948","3","0","0","0","0","1","1","1","1","0","1","1",1569.1,7.278333333,10115.42,65.35097159,3.329912819,1.499,368.812
"5191","4","0","0","0","0","1","0","1","0","0","0","0",2394.93,7.351333333,30699.87,198.3374227,10.10614395,378.47,372.706
"5201","4","0","0","0","0","1","0","1","0","0","0","0",805.76,7.459333333,9210.03,59.50167258,3.0318659,0.33,375.28
"1312","3","0","0","0","0","1","1","1","0","0","0","0",17.505,7.564535843,1400.706,8.976,0.123,0.6,378.284
"631","4","0","0","0","0","0","1","1","0","0","1","0",15035.41,7.780967742,284727.26,1090.5,43.37,26.19,378.56
"5211","4","0","0","0","0","1","0","1","0","0","0","0",2108.93,7.548709677,34956.72,225.8389286,11.50746386,497.78,378.8665
"1210","4","0","0","0","0","1","1","0","0","0","0","0",164.88,7.619310345,3568.76,23.05608006,1.174806352,2.91,379.944
"1211","4","0","0","0","0","1","1","0","0","0","0","0",13.99,7.034,2420.48,15.63758299,0.796802049,2.44,381.068
"831","5","0","0","0","0","0","0","1","0","0","1","0",2239.005797,7.564535843,27780.4487,179.4764146,9.145094544,54.25204175,381.3766
"1212","4","0","0","0","0","1","1","0","0","0","0","0",136.9,7.69483871,2277.53,14.71405026,0.749744088,6.6,383.566
"949","3","0","0","0","0","1","1","1","1","0","1","1",469.6,7.641935484,1498.82,9.683171162,0.49339918,0.283040337,388.99
"5221","4","0","0","0","0","1","0","1","0","0","0","0",2181.72,7.453870968,35447.64,229.0105319,11.66907067,212.02,393.416
"1213","4","0","0","0","0","1","1","0","0","0","0","0",281.86,7.738064516,5174.8,33.43194922,1.703501472,12.24,393.717
"971","4","0","0","0","0","0","0","1","0","0","0","0",733.472086,7.564535843,7834,50.61178987,2.578888175,15.29890678,396.74
"2378","4","0","0","0","0","1","1","0","0","0","0","0",651.9641,7.781399685,13572,14.60145264,2.294885795,13.0495,399.372
"1587","3","0","0","0","0","1","1","1","0","0","0","0",6.789,7.064193548,217.743,1.406735124,0.071679199,0.675,404.25
"1932","3","0","0","0","0","1","1","1","1","1","1","1",1218.394372,7.364193548,8011,226.1437013,6.877129924,117.6982949,405.087
"1214","4","0","0","0","0","1","1","0","0","0","0","0",39.44,7.526333333,2763.23,17.85192955,0.909632521,25.01,406.082
"2357","3","0","0","0","0","1","1","1","1","0","0","0",4.25,7.545,169.02,1.091958734,0.05563999,0.330076746,407.642
"1710","4","0","0","0","0","1","0","0","0","0","1","1",523.54,7.386098323,8816.69,56.96048782,2.714921306,57.85,410.778
"632","4","0","0","0","0","0","1","1","0","0","1","0",17345.582,7.979354839,252692.317,675.25,23.526,45.528,411.7565
"1215","4","0","0","0","0","1","1","0","0","0","0","0",118.94,7.85,4441.72,28.69586409,1.462177583,0.8,412.167
"832","5","0","0","0","0","0","0","1","0","0","1","0",3389.936918,7.564535843,42060.6185,271.7338761,13.84600864,82.13958152,413.1757
"22510","4","0","0","0","0","1","1","1","0","1","0","0",583.919134,7.689666667,18256,132.549574,0.530533,13.65114,414.0305
"1588","3","0","0","0","0","1","1","1","0","0","0","0",76.81197,8.208807806,1257.682,8.125291946,0.414018539,10.218987,414.846
"833","5","0","0","0","0","0","0","1","0","0","1","0",2475.649259,7.564535843,30716.6008,198.4455125,10.11165159,59.98601128,416.7454
"1501","4","0","0","0","0","0","1","0","1","1","1","1",1345.913959,7.564535843,16699.418,107.8870864,5.497310648,32.61205506,418.481
"1711","4","0","0","0","0","1","0","0","0","0","1","1",847.19,7.615483871,7564.18,48.86860973,2.329236192,74.15,419.71
"5231","4","0","0","0","0","1","0","1","0","0","0","0",441.1,7.426333333,10718.34,69.24615417,3.52838911,42.65,420.517
"1506","4","0","0","0","0","1","1","1","0","1","0","0",1167.829,7.564535843,5172.359,33.41617907,1.702697915,8.934,421.85
"1589","3","0","0","0","0","1","1","1","0","0","0","0",28.265,8.151696429,415.344,2.683342258,0.136727819,1.437,425.44
"1216","4","0","0","0","0","1","1","0","0","0","0","0",76.49,8.322666667,2984.91,19.28409978,0.982607749,3.75,427.656
"2190","3","0","0","0","0","1","0","0","0","0","0","0",12781.05424,7.564535843,104273,673.658816,34.32581142,203.6332534,428.9
"1712","4","0","0","0","0","1","0","0","0","0","1","1",386.28,7.092903226,8381.21,54.14705634,2.580824051,79.39,434.284
"922","4","0","0","0","0","1","0","1","1","0","0","0",3621.64972,7.564535843,23504,151.8482907,7.737322909,29.996425,437.028
"11510","3","0","0","0","0","1","1","1","0","1","1","0",745.091324,7.086774194,3506,22.65061722,1.154146278,6.846817358,438.208
"5621","4","0","0","0","0","1","1","1","1","1","1","1",2033.914,7.031612903,10278.464,66.4043222,3.383585559,19.346,441.228
"950","3","0","0","0","0","1","1","1","1","0","1","1",1855.4,7.260967742,13559.54,87.60181123,4.463688712,1.262,443.583
"982","4","0","0","0","0","0","0","1","0","0","0","0",467.294331,7.564535843,6537,42.23248281,2.151926475,12.766014,444.93
"2302","5","0","0","0","0","0","1","1","0","0","0","0",804.1597,6.968793103,4240,27.39264603,1.395773023,4.3892,449.935
"923","4","0","0","0","0","1","0","1","1","0","0","0",8127.68,7.564535843,28845,186.3539799,9.49553605,280.37,450.2418
"2191","3","0","0","0","0","1","0","0","0","0","0","0",186.738238,7.564535843,1366,8.825083604,0.449675931,2.667641903,451.475
"1507","4","0","0","0","0","1","1","1","0","1","0","0",1016.773,7.564535843,4401.735,28.43753981,1.449014851,25.81,452.089
"633","4","0","0","0","0","0","1","1","0","0","1","0",25835.334,8.4956,209074.741,1018.533,34.685,44.521,453.2495
"1217","4","0","0","0","0","1","1","0","0","0","0","0",680.97,7.382413793,6507.51,42.04196179,2.14221861,96.12,454.144
"1590","3","0","0","0","0","1","1","1","0","0","0","0",48.706,7.098010742,612.24,3.955394719,0.201544357,1.533,454.55
"2303","5","0","0","0","0","0","1","1","0","0","0","0",560.661,7.986451613,2997,19.36220759,0.986587677,4.5291,458.023
"619","5","0","0","0","0","1","1","1","1","1","1","1",1321.87,7.591,3645.68,155.753,8.897,68.558,458.318
"1591","3","0","0","0","0","1","1","1","0","0","0","0",46.297314,8.017425033,913.056,5.898825429,0.300570503,5.857441,458.36
"650","5","0","0","0","0","1","1","1","0","1","0","1",497052.57,9.04804878,350692.2,5879.1776,182.6029,365.7011,459.15
"634","4","0","0","0","0","0","1","1","0","0","1","0",13945.275,8.076851852,213314.129,797.571,9.535,52.985,460.065
"1218","4","0","0","0","0","1","1","0","0","0","0","0",414.44,7.56,5550.75,35.86078537,1.82726111,52.33,462.323
"1892","2","0","0","0","0","0","0","1","1","0","0","0",26.744,7.349607527,680,4.393160213,0.22385039,6.0977,463.3768
"5241","4","0","0","0","0","1","0","1","0","0","0","0",492.03,7.412580645,6848.77,44.24668216,2.254558587,40.83514862,466.56
"3110","3","0","0","0","0","0","0","1","0","0","0","0",39.281,6.922,1137.145,15.503,0.409,9.564,467.284
"635","4","0","0","0","0","0","1","1","0","0","1","0",18755.66,7.549333333,275368.28,1807.22,108.6,29.14,467.6
"2791","4","0","0","0","0","0","0","0","1","0","1","1",4001.0435,7.917333333,21537,139.1404287,7.089802736,8.22,467.8056
"5631","4","0","0","0","0","1","1","1","1","1","1","1",628.144,7.420645161,6722.182,43.42885663,2.212886861,15.014,468.8665
"1508","4","0","0","0","0","1","1","1","0","1","0","0",59.33,7.564535843,308.338,1.992026814,0.101502326,1.495,471.65
"1163","3","0","0","0","0","1","1","1","0","1","1","0",472.27591,6.907333333,2191,14.15502063,0.721259126,4.278772627,477.066
"13210","3","0","0","0","0","1","1","1","0","0","0","0",15.383,7.564535843,2352.178,5.831,0.425,1.195,485.337
"2454","4","0","0","0","0","1","1","0","0","0","0","0",357.929,7.598,9478.808,61.23812084,3.1203454,47.834,486.4244
"5641","4","0","0","0","0","1","1","1","1","1","1","1",621.937,6.979642857,4047.476,26.14883901,1.33239571,17.241,488.691
"1509","4","0","0","0","0","1","1","1","0","1","0","0",1173.374,7.564535843,7763.918,50.15902302,2.555817759,26.98,490.826
"5251","4","0","0","0","0","1","0","1","0","0","0","0",449.42,7.520322581,6281.213,40.5799633,2.067723504,37.45114325,491.01
"991","4","0","0","0","0","0","0","1","0","0","0","0",382.568731,7.564535843,2662,17.19793013,0.87630844,5.198581804,493.45
"22610","4","0","0","0","0","1","1","1","0","1","0","0",529.353281,7.684193548,16317,78.95016,0.62356,16.978072,496.8549
"1359","2","0","0","0","0","0","0","0","0","0","0","0",380.757879,7.950806452,11302.3471,73.0191494,0.618,0.866,499.84
"924","4","0","0","0","0","1","0","1","1","0","0","0",5914.806953,7.564535843,25787,166.59768,8.488867676,87.852637,500.692
"2273","4","0","0","0","0","1","1","1","0","1","0","0",235.663161,7.566774194,12346,33.456015,0.451447,12.010867,508.8935
"834","5","0","0","0","0","0","0","1","0","0","1","0",2964.457305,7.564535843,36781.4832,237.6278655,12.10816085,71.83003355,510.9804
"5651","4","0","0","0","0","1","1","1","1","1","1","1",740.831,7.503666667,17026.454,109.9999122,5.604968201,4.444,514.446
"1002","4","0","0","0","0","0","0","1","0","0","0","0",325.102585,7.564535843,6619,42.76224625,2.178920198,12.92615063,515.78
"1592","3","0","0","0","0","1","1","1","0","0","0","0",129.256,7.451290323,1880.066,12.14622228,0.618902218,5.686,518.4
"636","4","0","0","0","0","0","1","1","0","0","1","0",15942.431,8.465870968,174821.749,914.251,11.533,55.962,522.156
"2283","4","0","0","0","0","1","1","1","0","1","0","0",161.14808,7.813333333,8202,45.186696,0.216406,3.896413,528.0944
"2291","4","0","0","0","0","1","1","1","0","1","0","0",357.390997,7.500967742,15692,39.680011,0.371522,15.120687,528.2863
"5261","4","0","0","0","0","1","0","1","0","0","0","0",221.13,7.496774194,5304.692,34.27112035,1.746260847,92.51,529.192
"5661","4","0","0","0","0","1","1","1","1","1","1","1",930.789,7.537956989,29845.201,192.8158082,9.824793968,4.788,530.12
"3081","2","0","0","0","0","0","1","1","0","0","0","0",1.051944984,7.564535843,13.052,0.084322834,0.004296611,0.025489065,534.536
"1593","3","0","0","0","0","1","1","1","0","0","0","0",63.251,7.427419355,555.885,3.591311566,0.182992756,1.623,540.5
"2208","3","0","0","0","0","1","1","1","0","0","0","0",131.571562,7.213293011,3707,23.94918369,1.22031382,9.015386264,548.03
"684","5","0","0","0","0","1","1","1","0","0","0","0",3111.436973,7.564535843,31485,203.4097784,10.36460227,61.48660711,551.477
"637","4","0","0","0","0","0","1","1","0","0","1","0",12021.991,8.095,281189.297,504.817,35.721,117.942,552.027
"1594","3","0","0","0","0","1","1","1","0","0","0","0",32.405,7.129,1033.03,6.673921022,0.340064954,3.827,553.16
"620","5","0","0","0","0","1","1","1","1","1","1","1",3849.29,7.214516129,38786.22,398.415,27.313,292.267,562.954
"15110","4","0","0","0","0","0","1","0","1","1","1","1",2867.276174,7.564535843,35575.709,229.8379255,11.71122993,69.47529432,563.243
"1332","3","0","0","0","0","1","1","1","0","0","0","0",36.969,7.564535843,1851.105,13.024,0.419,2.553,569.698
"835","5","0","0","0","0","0","0","1","0","0","1","0",3118.137473,7.564535843,38688.2688,249.9467106,12.73585894,75.55376793,573.1124
"1219","4","0","0","0","0","1","1","0","0","0","0","0",335.25,7.391612903,7724.28,49.90294054,2.542769256,178.22,591.62
"1430","4","0","0","0","0","0","1","1","0","1","1","1",7572.31,7.62516129,41972.05,271.1616766,13.81685262,81.96661737,591.68
"1595","3","0","0","0","0","1","1","1","0","0","0","0",101.608,7.527419355,1173.991,7.584603752,0.386468153,6.373,592.75
"1510","4","0","0","0","0","1","1","1","0","1","0","0",1130.823,7.564535843,4919.992,31.78575456,1.61962078,19.104,602.315
"1341","3","0","0","0","0","1","1","1","0","0","0","0",17.947,7.564535843,2489.214,7.342,0.198,0.894,602.511
"638","4","0","0","0","0","0","1","1","0","0","1","0",10981.734,7.966290323,298255.042,459.572,44.606,51.662,602.918
"836","5","0","0","0","0","0","0","1","0","0","1","0",2783.540846,7.564535843,34536.7635,223.1257872,11.36921764,67.44635249,603.3465
"1596","3","0","0","0","0","1","1","1","0","0","0","0",56.544872,7.699405567,965.229,6.235890646,0.317745424,6.401479,607.05
"2801","4","0","0","0","0","0","0","0","1","0","1","1",1691.72,8.111935484,22663,146.4149852,7.460472647,1.06,607.724
"925","4","0","0","0","0","1","0","1","1","0","0","0",4027.070419,7.564535843,24881,160.7444401,8.19061995,73.83237,609.803
"697","5","0","0","0","0","1","1","1","0","0","0","0",2274.746194,7.564535843,7212.198,46.59461956,2.374196086,14.08459853,618.917
"704","5","0","0","0","0","1","1","1","0","0","0","0",2438.446797,7.564535843,7804,50.41797397,2.569012423,15.24032021,622.24
"951","3","0","0","0","0","1","1","1","1","0","1","1",124.84,8.21,5158.16,33.32444601,1.698023721,0.647,631.187
"1597","3","0","0","0","0","1","1","1","0","0","0","0",32.153,8.493556034,562.893,3.636586958,0.185299732,1.615,634.33
"621","5","0","0","0","0","1","1","1","1","1","1","1",33766.55,7.431,119924.29,2682.495,196.617,877.943,635.58
"1598","3","0","0","0","0","1","1","1","0","0","0","0",27.839,7.716666667,602.633,3.89332841,0.198381812,3.621,635.59
"1431","4","0","0","0","0","0","1","1","0","1","1","1",9985.9,7.689333333,48108.53,310.8065881,15.83693122,93.95046157,638.86
"926","4","0","0","0","0","1","0","1","1","0","0","0",7909.478852,7.564535843,27362,176.7730143,9.007344684,59.953144,639.48
"1511","4","0","0","0","0","1","1","1","0","1","0","0",964.318,7.564535843,4298.506,27.77062579,1.415032716,21.776,639.847
"5671","4","0","0","0","0","1","1","1","1","1","1","1",600.886,6.96516129,10668.791,68.92604138,3.512077987,5.679,640.214
"1599","3","0","0","0","0","1","1","1","0","0","0","0",83.241,6.912580645,875.732,5.657692617,0.28828375,4.506,640.48
"927","4","0","0","0","0","1","0","1","1","0","0","0",5899.2668,7.564535843,19422,125.4764083,6.393562183,52.64433,641.2
"717","5","0","0","0","0","1","1","1","0","0","0","0",1929.897384,7.564535843,8286,53.5319493,2.727682847,16.18161113,644.08
"837","5","0","0","0","0","0","0","1","0","0","1","0",3128.491426,7.564535843,38816.7354,250.7766729,12.77814908,75.80464852,644.157
"1600","3","0","0","0","0","1","1","1","0","0","0","0",36.21,7.362333333,556.88,3.597739793,0.183320302,1.946,646.42
"1512","4","0","0","0","0","1","1","1","0","1","0","0",959.301,7.564535843,4500.934,29.0784179,1.481670343,12.995,647.626
"1011","4","0","0","0","0","0","0","1","0","0","0","0",225.29948,7.564535843,4649,30.03500269,1.530412449,9.078965743,650.98
"838","5","0","0","0","0","0","0","1","0","0","1","0",3144.156839,7.564535843,39011.1039,252.0323963,12.84213359,76.18422799,651.573
"1513","4","0","0","0","0","1","1","1","0","1","0","0",1423.841,7.564535843,6001.11,38.77034954,1.975515907,20.719,651.766
"2811","4","0","0","0","0","0","0","0","1","0","1","1",3878.054753,7.960166667,21143,136.59498,6.960101186,11.91277289,653.197
"1023","4","0","0","0","0","0","0","1","0","0","0","0",126.630065,7.564535843,1813,11.71294039,0.596824644,3.540581823,660.41
"724","5","0","0","0","0","1","1","1","0","0","0","0",4337.90031,7.564535843,25675,165.8741007,8.4519982,50.14034103,663.89
"1432","4","0","0","0","0","0","1","1","0","1","1","1",5717.97,7.717333333,43853.53,283.3170341,14.43622032,85.6409328,665
"839","5","0","0","0","0","0","0","1","0","0","1","0",3358.089033,7.564535843,41665.4661,269.1809822,13.71592773,81.36789404,668.7556
"5681","4","0","0","0","0","1","1","1","1","1","1","1",1040.633,7.008666667,8606.751,55.60417067,2.83327143,10.696,672.133
"1514","4","0","0","0","0","1","1","1","0","1","0","0",956.371,7.564535843,3975.735,25.68535415,1.308779165,4.505,674.145
"732","5","0","0","0","0","1","1","1","0","0","0","0",1684.259931,7.564535843,6809,43.9897469,2.241466631,13.29719891,676.372
"1171","3","0","0","0","0","1","1","1","0","1","1","0",1686.189866,6.971785714,1130,7.300398589,0.371986678,2.206760871,677
"741","5","0","0","0","0","1","1","1","0","0","0","0",1750.813899,7.564535843,8116,52.43365925,2.671720249,15.84962056,680.078
"2455","4","0","0","0","0","1","1","0","0","0","0","0",311.482,7.505806452,10669.5,68.9306219,3.512311384,52.403,680.4258
"928","4","0","0","0","0","1","0","1","1","0","0","0",7255.145504,7.564535843,31010.24,200.3425773,10.2083152,533.69989,682.477
"622","5","0","0","0","0","1","1","1","1","1","1","1",26734.3,7.714032258,125961,2699.223,195.481,383.433,690.147
"1031","4","0","0","0","0","0","0","1","0","0","0","0",337.853291,7.564535843,6144,39.69349463,2.022554116,11.9985299,692.51
"1433","4","0","0","0","0","0","1","1","0","1","1","1",6470.29,7.30483871,35118.92,226.8868266,11.56085876,68.58323761,697.94
"1042","4","0","0","0","0","0","0","1","0","0","0","0",529.93985,7.564535843,7492,48.4022887,2.466304596,14.63101986,700.83
"2301","4","0","0","0","0","1","1","1","0","1","0","0",86.111686,7.9377111,3149,13.173697,0.085235,3.273825,701.0533
"2821","4","0","0","0","0","0","0","0","1","0","1","1",3329.290141,7.960166667,13620,87.99241485,4.483591645,7.674027656,701.415
