industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,Cr6,water,N,P,Cu,Cr,Zn,Fe,Ni,NH3N,HW17,HWsum
3130,202107,4,0,1,1,0,0,0,0,0,0,1,0,420.926204,7.485,0.453967841,14037.4949,76.42929418,0.499078064,0.349550194,0.313774294,0.968534064,0,0.363404364,3.953465294,127.548,1409.2805
3130,202111,4,0,1,1,0,0,0,0,0,0,1,0,487.9807007,7.485,0.526285946,16273.6996,88.60465368,0.578582329,0.405234331,0.363759249,1.122823732,0,0.421295501,4.583261261,34.336,1434.989
3130,202107,5,0,1,0,0,0,0,0,0,0,0,0,2537.788,7.485,1.183185344,36586.2,199.1991778,1.300757008,0.911039569,0.817796134,2.524309445,0,0.947147965,39.5551,0,19.354
3130,202112,5,0,1,0,0,0,0,0,0,0,0,0,3451.8196,7.485,1.000527699,30938.1,168.447231,1.099948898,0.770395212,0.691546501,2.134611904,0,0.80092927,23.396443,1.35,33.26
3130,202110,5,0,1,0,0,0,0,0,0,0,0,0,1398.7,7.485,0.766540542,23702.8,129.0535304,0.842710727,0.590227701,0.529818845,1.635403565,0,0.613620949,10.85349,0,46.792
3130,202111,5,0,1,0,0,0,0,0,0,0,0,0,1043.220261,7.485,0.947448612,29296.8,159.5109214,1.041595408,0.729524904,0.654859204,2.021368411,0,0.758439097,28.768913,2.9,221.658
3130,202211,5,0,1,0,0,0,0,0,0,0,0,0,814.985,7.485,1.340077981,41437.6,225.6133693,1.473239871,1.031845156,0.926237464,2.859037699,0,1.072741594,63.3748,4.46,326.565
3130,202201,5,0,1,0,0,0,0,0,0,0,0,0,1219.62776,7.485,0.862576402,26672.4,145.2219731,0.948289552,0.664174246,0.59619708,1.840294735,0,0.690498313,5.45044,1.16,399.85
3130,202109,3,0,0,0,0,0,0,0,0,1,1,0,160.024,7.477777778,0.173323255,5359.464,29.18042383,0.190546172,0.13345698,0.119797873,0.369782749,0,0.138746451,1.50941853,28.94,115.0086
3130,202011,3,0,0,0,0,0,0,0,0,1,1,0,518.74,7.277333333,0.844654732,26118.23,142.2047095,0.928587027,0.650374759,0.583809948,1.802059101,0,0.676151893,7.355836393,32.38,160.193
3130,202210,3,0,0,0,0,0,0,0,0,1,1,0,49.735,7.319677419,0.183624342,5677.992,30.91469839,0.201870866,0.141388704,0.126917797,0.391759976,0,0.146992543,1.599127513,29.75,169.64
3130,202003,3,0,0,0,0,0,0,0,0,1,1,0,120.5968,7.09516129,0.189545993,5861.1,31.91165798,0.208380944,0.145948309,0.131010734,0.404393736,0,0.151732865,1.650697336,35.11,186.62
3130,202209,3,0,0,0,0,0,0,0,0,1,1,0,54.9357,7.397666667,0.199908688,6181.533,33.6563046,0.219773367,0.153927469,0.13817324,0.426502401,0,0.160028273,1.740942836,41.48,191.402
3130,202006,4,1,1,0,0,0,0,0,0,1,1,0,2.66,7.163333333,0.003012116,93.14,0.507115017,0.003311426,0.002319296,0.00208192,0.006426308,0,0.00241122,0.026231586,0,2.209
3130,202209,4,1,1,0,0,0,0,0,0,1,1,0,66.317,7.759,0.070447653,2178.367,11.86045327,0.077447949,0.05424391,0.048692133,0.150299085,0,0.056393828,0.613506783,0,3.057
3130,202106,4,1,1,0,0,0,0,0,0,1,1,0,15.795,6.897,0.018810267,581.647,3.16686631,0.02067942,0.014483697,0.013001314,0.040131443,0,0.015057748,0.163812792,0,5.25
3130,202003,4,1,1,0,0,0,0,0,0,1,1,0,7.609,6.935483871,0.00454078,140.409,0.764478338,0.004991991,0.00349635,0.003138504,0.00968769,0,0.003634925,0.039544243,0,11.195
3130,202208,1,0,0,1,0,0,0,0,0,0,1,0,4.59862982,7.485,0.004959611,153.36,0.834992044,0.005452441,0.003818845,0.003427992,0.01058126,0,0.003970202,0.043191712,0.262,0.262
3130,202209,1,0,0,1,0,0,0,0,0,0,1,0,0.588922077,7.485,0.000635151,19.64,0.106932993,0.000698265,0.000489059,0.000439005,0.001355086,0,0.000508443,0.005531333,0.074,1.174
3130,202207,3,0,1,0,0,0,0,0,0,1,1,0,1.224022361,7.485,0.001320105,40.82,0.222250751,0.001451282,0.001016466,0.000912433,0.002816426,0,0.001056753,0.011496386,0.826,0.826
3130,202201,3,0,1,0,0,0,0,0,0,1,1,0,1.799450805,7.485,0.001940703,60.01,0.32673365,0.0186,0.00149432,0.001341379,0.004140463,0,0.001553546,0.016900982,1.4535,1.4535
3130,202210,3,0,1,0,0,0,0,0,0,1,1,0,1.344865333,7.485,0.001450434,44.85,0.244192705,0.001594562,0.001116818,0.001002513,0.00309448,0,0.001161082,0.012631379,1.89,1.94
3130,202111,3,0,1,0,0,0,0,0,0,1,1,0,6.78,7.295384615,6.11E-05,1.89,0.010290395,6.72E-05,4.71E-05,4.22E-05,0.000130403,0,4.89E-05,0.08,2.09,2.09
3130,202206,2,0,0,1,0,0,0,0,0,0,0,0,90.66551323,8.047333333,0.097782526,3023.61,16.46250843,0.107499054,0.163,0.044,0.155,0,0.18,0.851557723,5.5,5.5
3130,202203,2,0,0,1,0,0,0,0,0,0,0,0,89.30535511,7.749354839,0.096315599,2978.25,16.21553896,0.10588636,0.05,0.02,0.08,0,0.12,0.83878271,13.45,13.45
3130,202209,3,0,1,0,0,0,0,0,0,0,1,0,62.61045294,7.485,0.067525214,2088,11.36843628,0.074235111,0.051993665,0.046672197,0.144064104,0,0.054054396,0.588056173,39.93,57.24
3130,202209,1,0,0,0,0,0,0,0,0,0,1,0,8.665910393,7.485,0.009346162,289,1.573504829,0.010274879,0.007196441,0.006459897,0.019939907,0,0.007481667,0.081392832,29.77,32.77
3130,202210,1,0,0,0,0,0,0,0,0,0,1,0,8.336066053,7.485,0.008990426,278,1.513613642,0.009883794,0.006922528,0.006214019,0.019180949,0,0.007196898,0.078294835,40.811,43.361
3130,202211,4,0,1,0,0,0,0,0,0,1,1,0,3.177,7.485,0.005759694,178.1,0.969692769,0.006332027,0.0044349,0.003980995,0.012288226,0,0.004610674,0.050159389,0,4.386
3130,202210,4,0,1,0,0,0,0,0,0,1,1,0,1.217,7.485,0.001253065,38.747,0.210963985,0.00137758,0.000964846,0.000866096,0.002673396,0,0.001003087,0.010912554,0,4.98
3130,202204,4,0,1,0,0,0,0,0,0,1,1,0,5.31,7.485,0.007468554,230.941,1.257393698,0.008210695,0.005750704,0.005162128,0.015934056,0,0.005978629,0.065041322,0,5.31
3130,202207,4,0,1,0,0,0,0,0,0,1,1,0,15.335,7.485,0.011864096,366.859,1.997420098,0.013043017,0.009135222,0.008200247,0.025311884,0,0.00949729,0.103320737,0,73.805
3130,202206,2,0,0,0,0,0,0,0,0,0,1,0,37.84151187,7.485,0.040811974,1261.979,6.871038239,0.04486741,0.031424767,0.028208492,0.087071779,0,0.032670265,0.355418842,11.01,241.95
3130,202203,2,0,0,0,0,0,0,0,0,0,1,0,146.4874698,7.485,0.157986364,4885.22,26.59832963,0.173685273,0.121647745,0.109197294,0.337061706,0,0.126469165,1.3758543,14.93,292
3130,202204,4,0,1,0,0,0,0,0,0,0,1,0,1.051693686,7.485,0.001134249,35.073,0.190960328,0.001246958,0.000873359,0.000783972,0.002419904,0,0.000907974,0.009877823,5.6555,160.5955
3130,202212,2,0,0,0,0,0,0,0,0,0,1,0,17.07470412,7.485,0.018415025,569.4254,3.100323934,0.020244903,0.014179365,0.012728129,0.039288199,0,0.014741354,0.160370748,0.88,15.88
3130,202112,2,0,0,0,0,0,0,0,0,0,1,0,23.57772323,7.485,0.025428515,786.295,4.281103737,0.027955315,0.019579674,0.017575726,0.054251382,0,0.0203557,0.221449056,1.63,40.7
3130,202207,4,0,0,0,0,0,0,0,0,0,1,0,10.47072867,7.485,0.011292654,349.189,1.901213072,0.012414791,0.008695218,0.007805277,0.024092721,0,0.009039847,0.098344228,1.096,161.976
3130,202206,4,0,0,0,0,0,0,0,0,0,1,0,25.91092215,7.485,0.027944864,864.105,4.704752217,0.03072171,0.021517235,0.01931498,0.059619977,0,0.022370055,0.243363161,9.776,235.906
3130,202107,4,0,1,0,0,0,0,0,0,0,1,0,1.502890757,7.485,0.001620864,50.12,0.272886028,0.001781927,0.001248047,0.001120312,0.00345809,0,0.000638763,0.014115601,106.799,108.621
3130,202209,4,0,1,0,0,0,0,0,0,0,1,0,12.20058231,7.485,0.013158297,406.878,2.215309682,0.014465821,0.010131743,0.009094775,0.028073043,0,0.005,0.114591532,264.64,264.64
3130,202204,4,0,1,1,0,0,0,0,0,0,1,0,76.92494766,7.485,0.082963361,2565.375,13.96757769,0.091207327,0.063880866,0.057342762,0.177001174,0,0.066412738,0.722502206,0,475.3
3130,202209,4,0,1,1,0,0,0,0,0,0,1,0,97.37718586,7.485,0.105021047,3247.438,17.68117431,0.115456859,0.08086504,0.072588633,0.224060941,0,0.084070067,0.914595768,0,533.476
3130,202208,4,0,1,1,0,0,0,0,0,0,1,0,99.23250031,7.485,0.107021999,3309.311,18.01805135,0.117656643,0.08240575,0.073971654,0.228329944,0,0.085671843,0.932021438,0,557.578
3130,202211,1,0,1,1,0,0,0,0,0,0,1,0,5.56873201,7.485,0.006005863,185.712,1.01113747,0.006602659,0.004624448,0.004151143,0.012813426,0,0.004807735,0.052303203,0,13.25
3130,202212,1,0,1,1,0,0,0,0,0,0,1,0,7.040617399,7.485,0.007593288,234.798,1.278393726,0.008347824,0.005846747,0.005248342,0.016200174,0,0.006078479,0.066127593,0,48.82
3130,202210,4,1,1,1,0,0,0,0,0,1,1,0,5654.504732,7.111935484,6.098368984,188572.44,1026.711575,6.704356363,4.695676363,4.215081438,13.01078525,0,4.881786104,53.10880626,51.915,385.413
3130,202212,4,1,1,1,0,0,0,0,0,1,1,0,17.86020143,7.044193548,0.019262182,595.621,3.242949896,0.021176241,0.014831666,0.013313669,0.041095597,0,0.015419508,0.167748375,41.426,438.336
3130,202207,4,1,1,1,0,0,0,0,0,1,1,0,61.38520116,7.05516129,0.066203783,2047.139,11.14596229,0.072782371,0.050976178,0.045758848,0.14124485,0,0.052996582,0.576548241,36.002,403.722
3130,202206,4,0,0,0,0,0,0,0,0,0,1,0,157.4441491,7.485,0.169803115,5250.615,28.58777875,0.18667624,0.130746512,0.117364817,0.362272579,0,0.135928555,1.478762723,100.37,100.37
3130,202202,4,0,0,0,0,0,0,0,0,0,1,0,38.0503933,7.485,0.041037252,1268.945,6.908965695,0.045115073,0.031598228,0.028364201,0.087552406,0,0.032850601,0.357380719,178.99,178.99
3130,202212,1,0,1,0,0,0,0,0,0,0,0,0,1.324325026,7.485,0.001428281,44.165,0.240463117,0.001570208,0.001099761,0.000987202,0.003047218,0,0.001143349,0.012438458,5.156,224.776
3130,202207,1,0,1,0,0,0,0,0,0,0,0,0,8.389021062,7.485,0.009047538,279.766,1.5232289,0.009946581,0.006966504,0.006253493,0.019302796,0,0.007242616,0.078792205,16.046,225.346
3130,202205,1,0,1,0,0,0,0,0,0,0,0,0,0.272091595,7.485,0.00029345,9.074,0.049404785,0.00032261,0.000225953,0.000202827,0.000626072,0,0.000234909,0.002555566,14.124,273.68
3130,202205,4,0,1,1,0,0,0,0,0,0,1,0,16.967,7.359354839,0.053,1381.043,3.953,0.019,0.034389601,0.056,0.095286744,0,0.035752608,0.044,36.582,81.402
3130,202107,4,0,1,1,0,0,0,0,0,0,1,0,2.603862,7.571951968,0.003,247.555,0.335,0.005,0.006164412,0.008,0.017080359,0,0.006408734,0.019191,17,86.98
3130,202106,4,0,1,1,0,0,0,0,0,0,1,0,0.199915866,7.113666667,0.000729518,22.558,0.048588529,0.000421462,0.000561721,0.000510564,0.001556417,0,0.000583984,0.001895297,22.61,128.73
3130,202212,2,0,1,1,0,0,0,0,0,0,1,0,5.434095548,7.485,0.005860658,181.222,0.986690976,0.006443025,0.004512642,0.00405078,0.012503633,0,0.004691497,0.051038657,28.8,210.38
3130,202204,2,0,1,1,0,0,0,0,0,0,1,0,47.55827635,7.485,0.05129148,1586.024,8.635350947,0.056388251,0.03949387,0.035451736,0.109429658,0,0.041059181,0.446681611,5.56,421.56
3130,202208,3,0,0,0,0,0,0,0,0,0,1,0,88.53261978,7.485,0.095482205,2952.48,16.07523024,0.104970154,0.073520237,0.065995559,0.203709955,0,0.076434159,0.831524948,62.46,62.46
3130,202203,3,0,0,0,0,0,0,0,0,0,1,0,94.70433723,7.485,0.102138387,3158.301,17.19585424,0.112287752,0.078645423,0.070596191,0.217910826,0,0.081762478,0.889491571,91.49,91.515
3130,202111,3,0,0,0,0,0,0,0,0,0,1,0,88.41855361,7.485,0.095359185,2948.676,16.05451878,0.10483491,0.073425513,0.06591053,0.203447493,0,0.07633568,0.830453604,136.56,136.56
3130,202107,4,0,1,0,0,0,0,0,0,1,0,0,79.80696918,7.570666667,0.111998071,3463.18,20.98405767,0.361247225,0.08623727,0.077411024,0.238946324,0,0.089655222,1.603297106,10,10
3130,202201,4,0,1,0,0,0,0,0,0,1,0,0,88.055141,7.991290323,0.095982765,2967.9582,26.970712,0.832612,0.073905663,0.066341537,0.204777892,0,0.07683486,0.997843,10.2,11.7
3130,202209,4,0,1,0,0,0,0,0,0,1,0,0,3.563626,7.531666667,0.017591529,543.96145,1.499943,0.035657,0.013545282,0.012158944,0.037531283,0,0.01408214,0.147212,21.4,21.4
3130,202202,4,0,1,0,0,0,0,0,0,1,0,0,26.012423,8.089642857,0.031063302,960.53268,9.476326,1.896155,0.023918398,0.021470388,0.066273123,0,0.024866386,1.139317,26.4,26.4
3130,202108,4,0,1,0,0,0,0,0,0,1,0,0,88.0386659,7.570666667,0.123550122,3820.39,23.14846011,0.398508101,0.095132221,0.085395591,0.263592463,0,0.098902718,1.768669324,30,32
3130,202211,2,0,0,0,0,0,0,0,0,0,1,0,0.016195357,7.14,1.75E-05,0.5401,0.002940657,1.92E-05,1.34E-05,1.21E-05,3.73E-05,0,1.40E-05,0.000152112,2.873,2.873
3130,202207,2,0,0,0,0,0,0,0,0,0,1,0,0.011670492,6.379677419,1.26E-05,0.3892,0.002119059,1.38E-05,9.69E-06,8.70E-06,2.69E-05,0,1.01E-05,0.000109613,3.835,3.835
3130,202110,2,0,0,0,0,0,0,0,0,0,1,0,2.766794297,7.622857143,0.002983981,92.27,0.502378168,0.003280495,0.002297632,0.002062473,0.006366281,0,0.002388697,0.025986563,4.808,4.808
3130,202112,2,0,0,0,0,0,0,0,0,0,1,0,2.347292268,6.82,0.002531549,78.28,0.426207467,0.002783106,0.001949264,0.00174976,0.005401024,0,0.002026522,0.022046474,13.339,13.339
3130,202203,5,1,0,1,0,0,0,0,0,0,0,0,29.05628779,7.485,0.031337133,969,5.275869134,0.034451065,0.024129244,0.021659655,0.066857336,0,0.025085589,0.272905379,0,33.54
3130,202003,5,1,0,1,0,0,0,0,0,0,1,0,530.695039,7.28483871,0.479112093,14815,80.66253996,0.526720869,0.368910989,0.00308,1.022178975,0,0.383532509,47.56238,64.46,7139.085
3130,202109,5,1,0,1,0,0,0,0,0,0,1,0,474.48,7.593,0.456603689,14119,76.8730612,0.501975832,0.351579767,0.001418194,0.974157607,0,0.365514377,6.19,47.59,8135.128
3130,202211,5,1,0,1,0,0,0,0,0,0,1,0,449.42036,7.9,0.462748224,14309,77.90754534,0.508730943,0.356310992,0.001437,0.987266889,0,0.37043312,3.149905,47.71,8898.052
3130,202203,5,1,0,1,0,0,0,0,0,0,1,0,467.781476,7.543709677,0.484868553,14993,81.63168826,0.533049341,0.373343399,0.001255,1.034460302,0,0.388140595,7.162416,109.73,8931.735
3130,202112,5,1,0,1,0,0,0,0,0,0,1,0,502.730843,7.883870968,0.505210201,15622,85.05637524,0.555412313,0.389006242,0.001047,1.077858924,0,0.404424223,13.021185,50,9059.302
3130,202202,4,0,1,0,0,0,0,0,0,0,1,0,10.64494645,7.485,0.011480548,354.999,1.932846508,0.012621356,0.008839894,0.007935145,0.024493589,0,0.009190257,0.099980533,0,303.39
3130,202203,4,0,1,0,0,0,0,0,0,0,1,0,3.962150186,7.485,0.004273169,132.134,0.719423831,0.004697788,0.003290293,0.002953536,0.009116746,0,0.003420701,0.037213704,0,585.67
3130,202212,4,0,1,0,0,0,0,0,0,0,1,0,4.48651273,7.485,0.004838693,149.621,0.814634485,0.005319507,0.00372574,0.003344416,0.010323283,0,0.003873407,0.042138675,0,682.64
3130,202205,4,0,1,0,0,0,0,0,0,0,1,0,5.557157472,7.485,0.00599338,185.326,1.009035834,0.006588935,0.004614836,0.004142515,0.012786793,0,0.004797742,0.052194492,0,706.34
3130,202208,4,0,1,0,0,0,0,0,0,0,1,0,3.75905603,7.485,0.004054132,125.361,0.682547194,0.004456986,0.003121637,0.002802142,0.008649435,0,0.003245361,0.035306183,0,828.96
3130,202212,1,0,0,0,0,0,0,0,0,0,1,0,0.119855088,8.541935484,0.000129263,3.997055,0.021762579,0.000142108,9.95E-05,8.93E-05,0.000275782,0,0.000103476,0.005883,0.5,0.5
3130,202207,1,0,0,0,0,0,0,0,0,0,1,0,5.837700759,7.641290323,0.006295945,194.681856,1.059975227,0.006921566,0.004847808,0.004351643,0.013432312,0,0.005039947,0.169687,0.22,5.98
3130,202011,5,0,1,1,0,0,0,0,0,0,0,0,399.41,8.027666667,1.160484842,35884.26,46.1101,0.93,0.893560435,0.802105961,2.47587824,0,0.928976057,1.54,0,105.18
3130,202001,5,0,1,1,0,0,0,0,0,0,0,0,592.85,8.080645161,1.605017752,49630.01,76.6693,1.0721,1.235845836,1.109359002,3.424283008,0,1.284827694,1.7162,0,108.315
3130,202006,5,0,1,1,0,0,0,0,0,0,0,0,1183.5,7.985666667,3.398316046,105081.99,341.4371266,2.16,2.616665599,2.348854082,7.25025993,0,2.72037525,2.99,0,192.31
3130,202207,5,0,1,1,0,0,0,0,0,0,0,0,2188.12,7.36516129,5.497742228,169999.99,949.3188,5.4764,4.233200433,3.799939176,11.72935644,0,4.400980275,7.69955,0,282.535
3130,202210,5,0,1,1,0,0,0,0,0,0,0,0,1436.943,6.976976744,5.354682235,165576.32,1073.4994,5.6738,4.123045828,3.701058718,11.42413993,0,4.286459772,24.59375,0,301.32
3130,202206,5,0,1,1,0,0,0,0,0,0,0,0,3526.72,7.124,7.182827161,222105.82,1712.754,7.0464,5.53069711,4.964639155,15.32446166,0,5.749902296,28.68046,0,303.621
3130,202212,5,0,1,1,0,0,0,0,0,0,0,0,5384.12,7.097717391,26.9955342,834750.04,5097.7115,20.2018,20.7862614,18.65882098,57.59459606,0,21.61010986,169.95057,0,309.067
3130,202204,3,0,1,1,0,0,0,0,0,0,1,0,29.27008689,7.485,0.031567714,976.13,5.314689513,0.034704559,0.024306789,0.021819029,0.067349279,0,0.025270171,0.274913445,4.92,4.92
3130,202210,3,0,1,1,0,0,0,0,0,0,1,0,31.60058709,7.485,0.034081153,1053.85,5.737847974,0.037467755,0.026242109,0.023556271,0.072711665,0,0.027282196,0.296802202,20.1,21.24
3130,202205,3,0,1,1,0,0,0,0,0,0,1,0,31.51962529,7.485,0.033993836,1051.15,5.72314741,0.037371761,0.026174876,0.023495919,0.072525375,0,0.027212298,0.296041785,13.5,80.52
3130,202210,4,0,1,0,0,0,0,0,0,1,1,0,581.2397,8.085555556,0.092663865,2865.3319,15.60073904,0.101871759,0.071350147,0.064047574,0.197697066,0,0.074178058,0.806980897,0,351.87
