industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,Cr6,water,N,P,Fe,Cu,Cr,Zn,Ni,NH3N,HW17,HWsum
3360,202107,4,0,1,0,0,0,0,0,0,0,0,0,223.777,7.087916667,0.006437672,1968.377,9.028196105,0.142405251,1.200668979,0.073712391,0.032936382,0.222910751,0.029878368,0.915275781,0,0.001
3360,202112,4,1,0,1,1,0,0,0,0,0,0,1,388.736,6.911935484,0.004817226,1472.911,6.755682145,0.106560004,0.898445037,0.055158027,0.024645868,0.166801226,0.022357596,0.684889005,29.38,37.32
3360,202010,4,0,1,1,0,0,0,0,0,1,1,0,145.845,6.410769231,0.003900416,1192.588,5.469947239,0.086279607,0.727453845,0.044660404,0.01995529,0.135055778,0.01810252,0.554541591,1,269.05
3360,202011,1,0,1,0,0,0,0,0,0,1,0,1,1.05116,7.257241379,0.000258373,79,0.762487562,0.002832704,0.048188355,0.002958416,0.001321888,0.008946431,0.001199156,0.03,7.09,7.09
3360,202003,1,1,0,1,1,0,0,0,0,0,0,1,12.339814,7.090769231,0.001118527,342,2.001819,0.01793,0.208612878,0.012807322,0.005722604,0.03873012,0.005191283,0.209991,44.86,44.86
3360,202009,1,1,0,1,1,0,0,0,0,0,0,1,5.4,7.237586207,0.001291866,395,3.812437811,0.014163521,0.240941774,0.014792082,0.006609441,0.044732156,0.00599578,0.31,51.1,51.1
3360,202007,1,1,0,1,1,0,0,0,0,0,0,1,8.39,7.060607548,0.001573134,481,2.84,0.017247224,0.293399983,0.018012637,0.008048458,0.054471309,0.00730119,0.34,54.266,54.266
3360,202208,1,1,0,1,1,0,0,0,0,0,0,1,2.993688,8.408709677,0.000958271,293,2.827960199,0.010506105,0.178723898,0.010972355,0.004902699,0.033181068,0.004447503,0.059382,71.685,71.91
3360,202110,1,1,0,1,1,0,0,0,0,0,0,1,5.08026,7.869333333,0.001249349,382,3.686965174,0.01369738,0.233012045,0.014305254,0.006391915,0.043259958,0.00579845,0.236319,98.798,98.798
3360,202004,1,0,1,0,0,0,0,0,0,1,0,1,1.000812833,7.473833334,0.000140768,43.041,0.197412685,0.003113867,0.026254114,0.001611813,0.000720195,0.00487422,0.000653328,0.020013638,1,2.707
3360,202012,1,0,1,0,0,0,0,0,0,0,0,0,3.952932823,7.473833334,0.000555993,170,0.779725295,0.012298911,0.10369646,0.006366213,0.002844569,0.019251814,2.033685714,0.079048314,0,0.0047
3360,202005,1,0,1,0,0,0,0,0,0,0,0,0,2.488022424,7.473833334,0.000349949,107,0.490768274,0.007741079,0.065267772,0.004006969,0.001790405,0.012117318,1.280025714,0.049753939,0,0.0243
3360,202107,1,0,1,0,0,0,0,0,0,0,0,0,2.581032608,7.473833334,0.000363031,111,0.509114752,0.008030465,0.067707688,0.004156762,0.001857336,0.012570302,1.327877143,0.051613899,0,0.0462
3360,202011,1,0,1,0,0,0,0,0,0,0,0,0,0.930101841,6.369,0.000130822,40,0.183464775,0.002893861,0.024399167,0.001497932,0.038078231,0.004529839,0.3645,0.018599603,0.1,0.1
3360,202005,1,0,1,0,0,0,0,0,0,0,0,0,1.023112025,7.473833334,0.000143904,44,0.201811253,0.003183247,0.026839084,0.001647726,0.000736241,0.004982822,0.000667884,0.020459564,0.0143,0.0276
3360,202007,1,0,1,0,0,0,0,0,0,0,0,0,0.651071288,7.473833334,9.16E-05,28,0.128425343,0.002025703,0.017079417,0.001048553,0.000468517,0.003170887,0.000425017,0.013019722,0.38,0.38
3360,202212,1,0,1,0,0,0,0,0,0,1,0,1,11.114717,7.473833334,0.001563322,478,2.192404066,0.034581643,0.291570046,0.017900292,0.00799826,0.054131571,0.007255653,0.222265259,1.1,1.1
3360,202009,1,0,1,0,0,0,0,0,0,1,0,1,12.5796274,7.473833334,0.001769367,541,2.481361087,0.039139474,0.329998734,0.020259535,0.009052424,0.061266067,0.008211942,0.251559634,2.049,2.049
3360,202208,2,0,1,0,0,0,0,0,0,0,0,0,14.8757,6.880645161,0.00067028,204.9442,0.94000104,0.014827002,0.125011694,0.0245,0.003429282,0.023209104,0.003110887,0.1922,0.676,0.726
3360,202211,2,0,1,0,0,0,0,0,0,1,0,1,14.1557,7.174333333,0.001499757,458.5643,2.103259908,0.033175537,0.279714674,0.0756,0.007673047,0.051930556,0.006960635,0.4681,1.16,1.16
3360,202007,2,0,1,0,0,0,0,0,0,1,0,1,32.13214908,7.275,0.000781661,239,1.096202033,0.017290821,0.145785023,0.025362843,0.00399913,0.027065785,0.003627826,0.165667081,2.2,2.352
3360,202010,2,0,1,0,0,0,0,0,0,1,0,1,51.39889489,7.300740741,0.001250352,382.3067,1.753495321,0.027658564,0.233199126,0.040570648,0.006397047,0.043294691,0.005803106,0.265002656,2.56,2.56
3360,202003,1,0,1,0,0,0,0,0,0,0,0,0,0.511556012,7.473833334,7.20E-05,22,0.100905626,0.001591624,0.013419542,0.000823863,0.000368121,0.002491411,0.000333942,0.010229782,0.1488,0.1488
3360,202203,1,0,1,0,0,0,0,0,0,0,0,0,0.46505092,7.473833334,6.54E-05,20,0.091732388,0.001446931,0.012199584,0.000748966,0.000334655,0.002264919,0.000303584,0.009299802,0.277,0.277
3360,202205,1,0,1,0,0,0,0,0,0,1,0,1,0.302283098,7.473833334,4.25E-05,13,0.059626052,0.000940505,0.007929729,0.000486828,0.000217526,0.001472198,0.000197329,0.006044871,1.056,1.056
3360,202111,1,0,1,0,0,0,0,0,0,0,0,0,2.418264786,7.473833334,0.000340137,104,0.477008416,0.007524039,0.063437834,0.003894624,0.001740207,0.01177758,0.001578636,0.048358968,0,0.0945
3360,202010,1,0,1,0,0,0,0,0,0,1,0,1,2.388948208,7.473833334,0.000336014,102.73921,0.471225652,0.007432826,0.062668779,0.00384741,0.001719111,0.011634801,0.001559498,0.047772714,5.17,5.17
3360,202209,1,0,1,0,0,0,0,0,0,1,0,1,2.162533285,7.473833334,0.000304168,93.002,0.426564776,0.006728372,0.056729283,0.003482768,0.00155618,0.010532101,0.001411695,0.043245008,6.764,6.764
3360,202201,1,0,1,0,0,0,0,0,0,0,0,0,3.604144633,7.473833334,0.000506935,155,0.710926005,0.011213713,0.094546772,0.005804488,4.388174713,0.017553124,0.002352774,0.072073463,0.4,0.4
3360,202004,1,0,1,0,0,0,0,0,0,1,0,1,3.813417547,7.473833334,0.00053637,164,0.752205579,0.011864831,0.100036585,0.006141523,4.642971954,0.018572338,0.002489387,0.076258373,2.7,2.7
3360,202010,1,0,1,0,0,0,0,0,0,0,0,0,0.23252546,7.473833334,3.27E-05,10,0.045866194,0.000723465,0.006099792,0.000374483,0.000167328,0.00113246,0.000151792,0.004649901,0,0.0072
3360,202204,1,0,1,0,0,0,0,0,0,0,0,0,0.511556012,7.473833334,7.20E-05,22,0.100905626,0.001591624,0.013419542,0.000823863,0.000368121,0.002491411,0.000333942,0.010229782,0,0.012
3360,202107,1,0,1,0,0,0,0,0,0,0,0,0,0.837091657,7.473833334,0.00011774,36,0.165118298,0.002604475,0.02195925,0.001348139,0.000602379,0.004076855,0.000546451,0.016739643,0,0.0208
3360,202005,1,0,1,0,0,0,0,0,0,0,0,0,0.255778006,7.473833334,3.60E-05,11,0.050452813,0.000795812,0.006709771,0.000411931,0.00018406,0.001245706,0.000166971,0.005114891,0.1,0.1844
3360,202007,1,0,1,0,0,0,0,0,0,1,0,1,0.511556012,7.473833334,7.20E-05,22,0.100905626,0.001591624,0.013419542,0.000823863,0.000368121,0.002491411,0.000333942,0.010229782,2,2.0082
3360,202009,1,0,1,0,0,0,0,0,0,0,0,0,0.001949168,7.473833334,2.74E-07,0.083826,0.000384478,6.06E-06,5.11E-05,3.14E-06,1.40E-06,9.49E-06,1.27E-06,3.90E-05,0,0.002
3360,202007,1,0,1,0,0,0,0,0,0,0,0,0,0.000777449,7.473833334,1.09E-07,0.033435,0.000153354,2.42E-06,2.04E-05,1.25E-06,5.59E-07,3.79E-06,5.08E-07,1.55E-05,0.007,0.009
3360,202201,1,0,1,0,0,0,0,0,0,1,0,1,0.000177347,7.473833334,2.49E-08,0.007627,3.50E-05,5.52E-07,4.65E-06,2.86E-07,1.28E-07,8.64E-07,1.16E-07,3.55E-06,1.29,1.29
3360,202004,1,0,1,0,0,0,0,0,0,0,0,0,1.055346867,7.473833334,0.000148438,45.386293,0.208169651,0.003283541,0.027684694,0.00169964,0.000759438,0.005139815,0.000688927,0.021104176,0.4,0.4042
3360,202001,1,0,1,0,0,0,0,0,0,0,0,0,1.532482275,7.473833334,0.000215549,65.905999,0.302285733,0.004768071,0.040201287,0.002468068,0.001102789,0.007463588,0.0010004,0.030645636,0.45,0.45
3360,202107,1,0,1,0,0,0,0,0,0,0,0,0,0.767334019,7.473833334,0.000107928,33,0.15135844,0.002387436,0.020129313,0.001235794,0.000552181,0.003737117,0.000500913,0.015344673,0.4425,0.5365
3360,202108,1,0,1,0,0,0,0,0,0,1,0,1,0.930101841,7.473833334,0.000130822,40,0.183464775,0.002893861,0.024399167,0.001497932,0.00066931,0.004529839,0.000607168,0.018599603,1.2,1.2
3360,202204,4,0,1,0,0,0,0,0,0,0,0,0,22.9948241,7.473833334,0.003234299,988.9164,4.53578313,0.071544673,0.60321841,0.037033247,0.145086248,0.111990791,0.01501095,0.459836317,0,0.248
3360,202011,4,0,1,0,0,0,0,0,0,0,0,0,39.24064787,7.473833334,0.005519328,1687.585,7.740310074,0.122090923,1.029391707,0.063197205,0.247589559,0.191112191,0.025616173,0.784710286,0.4,0.8142
3360,202206,4,0,1,0,0,0,0,0,0,1,0,1,22.80803407,7.473833334,0.003208026,980.8833,4.498938358,0.070963506,0.598318386,0.036732421,0.143907693,0.111081075,0.014889014,0.456101005,1.3,1.6651
3360,202111,4,0,1,0,0,0,0,0,0,1,0,1,33.56411775,7.473833334,0.004720905,1443.4599,6.620601158,0.104429319,0.880480479,0.054055133,0.211773392,0.163466008,0.021910552,0.671194536,3.54,4.3282
3360,202212,4,0,1,0,0,0,0,0,0,1,0,1,23.64198663,7.473833334,0.003325324,1016.7483,4.663437462,0.073558214,0.62019529,0.038075505,0.149169531,0.115142642,0.015433415,0.472777875,10.06,10.48
3360,202008,1,0,1,0,0,0,0,0,0,0,0,0,1.381294244,7.473833334,0.042,59.404,0.272463538,0.004297673,0.036235203,0.002224579,0.000993993,0.006727263,0.000901705,0.027622271,0,0.4466
3360,202205,1,0,1,0,0,0,0,0,0,1,0,1,1.738523108,7.473833334,0.652179274,74.767,0.342927772,0.005409133,0.045606313,0.002799898,0.001251058,0.008467061,0.001134902,0.034765913,0,1
3360,202001,1,0,1,0,0,0,0,0,0,1,0,1,0.619819867,7.473833334,0.439,26.656,0.122260926,0.001928469,0.016259605,0.000998222,0.000446028,0.003018684,0.000404616,0.012394776,1.1,1.102
3360,202208,1,0,1,0,0,0,0,0,0,1,0,1,0.822117017,7.473833334,0.308404114,35.356,0.162164515,0.002557884,0.021566424,0.001324022,0.000591604,0.004003924,0.000536675,0.016440189,1,2
3360,202012,1,0,1,0,0,0,0,0,0,1,0,1,1.335556486,7.473833334,0.38,57.437,0.263441658,0.004155368,0.035035374,0.002150919,0.00096108,0.006504508,0.000871847,0.026707635,0.5,2.5664
3360,202112,1,0,1,0,0,0,0,0,0,1,0,1,1.580336038,7.473833334,0.592837912,67.964,0.311725,0.00491696,0.041456625,0.002545137,0.001137225,0.007696649,0.001031638,0.031602586,1.6,3.052
3360,202008,1,0,1,0,0,0,0,0,0,0,0,0,0.000116263,7.481129032,1.64E-08,0.005,2.29E-05,3.62E-07,3.05E-06,1.87E-07,8.37E-08,5.66E-07,7.59E-08,2.32E-06,0,0.008
3360,202012,1,0,1,0,0,0,0,0,0,0,0,0,0.000116263,7.086290323,1.64E-08,0.005,2.29E-05,3.62E-07,3.05E-06,1.87E-07,8.37E-08,5.66E-07,7.59E-08,2.32E-06,0,0.265
3360,202208,4,0,1,0,0,0,0,0,0,1,0,1,24.03545924,7.800322581,0.003380667,1033.67,4.741050859,0.07478244,0.630517174,0.038709194,0.017296153,0.117058956,0.015690273,0.480646297,2.253,2.253
3360,202011,4,0,1,0,0,0,0,0,0,1,0,1,23.27719372,7.14,0.003274015,1001.06,4.591481201,0.07242322,0.610625753,0.037488005,0.016750498,0.113366005,0.01519528,0.465482971,2.8,2.8
3360,202110,4,0,1,0,0,0,0,0,0,1,0,1,22.26012735,7.168,0.003130961,957.32,4.390862469,0.069258783,0.583945264,0.035850016,0.016018607,0.108412627,0.014531342,0.445144304,3.185,3.185
3360,202206,4,0,1,0,0,0,0,0,0,1,0,1,28.30764952,8.079,0.003981565,1217.4,5.583750439,0.088074669,0.742588648,0.045589572,0.020370463,0.137865637,0.018479146,0.566078925,4.58,4.58
3360,202202,4,0,1,0,0,0,0,0,0,1,0,1,10.14880623,6.496071429,0.001427463,436.46,2.001875897,0.031576368,0.266231511,0.016344689,0.007303181,0.049427334,0.006625109,0.202949571,4.707,4.707
3360,202005,4,0,1,0,0,0,0,0,0,1,0,1,34.18217275,7.672258065,0.004807837,1470.04,6.74251396,0.106352297,0.896693787,0.055050513,0.024597828,0.166476097,0.022314016,0.683554019,5.6,5.6
3360,202007,4,0,1,0,0,0,0,0,0,1,0,1,38.23044101,7.520967742,0.005377239,1644.14,7.541044395,0.118947828,1.002891161,0.061570263,0.027511002,0.18619222,0.024956713,0.764508792,5.6,5.6
3360,202111,4,0,1,0,0,0,0,0,0,1,0,1,41.35093268,7.448333333,0.005816146,1778.34,8.156568717,0.128656733,1.084750367,0.066595827,0.029756538,0.201389828,0.02699376,0.826910461,6.847,6.847
3360,202203,1,0,1,0,0,0,0,0,0,0,0,0,1.836951135,7.473833334,0.000258373,79,0.362342931,0.005715376,0.048188355,0.002958416,0.001321888,0.008946431,0.001199156,0.036734216,0,0.0039
3360,202012,1,0,1,1,0,0,0,0,0,0,0,0,2.185739326,7.473833334,0.000307432,94,0.431142222,0.006800574,0.057338042,0.003520141,0.00157288,0.010645121,0.001426844,0.043709068,0,0.0065
3360,202108,1,0,1,0,0,0,0,0,0,0,0,0,0.976606933,7.473833334,0.000137363,42,0.192638014,0.003038554,0.025619125,0.001572829,0.000702776,0.00475633,0.000637526,0.019529583,0,0.0083
3360,202009,1,1,1,0,0,0,0,0,0,0,0,0,1.278890031,7.473833334,0.00017988,55,0.252264066,0.003979059,0.033548855,0.002059657,0.000920302,0.006228528,0.000834855,0.025574454,0,0.0352
3360,202005,1,0,1,0,0,0,0,0,0,1,0,1,0.930101841,7.473833334,0.000130822,40,0.183464775,0.002893861,0.024399167,0.001497932,0.00066931,0.004529839,0.000607168,0.018599603,1,1.0032
3360,202005,1,0,1,1,0,0,0,0,0,0,0,0,4.720266841,7.473833334,0.000663921,203,0.931083735,0.014686346,0.123825773,0.007602007,0.00339675,0.022988931,0.003081376,0.094392986,0,0.005
3360,202107,1,0,1,0,0,0,0,0,0,0,0,0,0.511556012,7.473833334,7.20E-05,22,0.100905626,0.001591624,0.013419542,0.000823863,0.000368121,0.002491411,0.000333942,0.010229782,0.063,0.098
3360,202006,1,0,1,0,0,0,0,0,0,1,0,1,7.975623284,7.473833334,0.001121798,343,1.573210449,0.024814861,0.209222857,0.01284477,0.005739337,0.038843366,0.005206462,0.159491598,1.978,2.007
3360,202202,1,0,1,0,0,0,0,0,0,1,0,1,0.441798374,7.473833334,6.21E-05,19,0.087145768,0.001374584,0.011589604,0.000711518,0.000317922,0.002151673,0.000288405,0.008834812,2.5,2.5
3360,202207,1,0,1,0,0,0,0,0,0,1,0,1,1.604425675,7.473833334,0.000225668,69,0.316476738,0.004991911,0.042088563,0.002583933,0.001154561,0.007813972,0.001047364,0.032084316,10.853,10.853
3360,202011,1,1,0,1,1,0,0,0,0,0,0,1,4.580751565,7.473833334,0.000644298,197,0.903564019,0.014252267,0.120165898,0.007377317,0.003296354,0.022309455,0.0029903,0.091603046,7.633,35.8365
3360,202109,1,1,0,1,1,0,0,0,0,0,0,1,0.395293282,7.473833334,5.56E-05,17,0.07797253,0.001229891,0.010369646,0.000636621,0.000284457,0.001925181,0.000258046,0.007904831,12.066,72.526
3360,202208,3,0,1,0,0,0,0,0,0,0,0,0,0.7123,7.672580645,0.000202774,62,0.284370402,0.004485485,0.037818709,0.002321795,0.001037431,0.0041,7.49E-05,0.028829385,0.847,0.8853
3360,202211,3,0,1,0,0,0,0,0,0,1,0,1,0.6094,7.210666667,0.000156986,48,0.22015773,0.003472634,0.029279,0.001797519,0.000803173,0.0059,5.80E-05,0.022319524,8.93,8.93
3360,202206,1,0,1,0,0,0,0,0,0,0,0,0,1.5356,7.615,0.000351427,107.4521,0.492841885,0.007773787,0.065543543,0.004023899,0.000400341,0.012168517,0.001631036,0.0525,0,0.084
3360,202201,1,0,1,0,0,0,0,0,0,0,0,0,2.7222,7.796451613,0.000472191,144.3768,0.66220143,0.010445161,0.088066841,0.005406667,0.0007,0.01635009,0.002191523,0.0387,0,0.168
3360,202205,1,0,1,0,0,0,0,0,0,0,0,0,2.3235,7.680645161,0.000476674,145.7474,0.66848785,0.010544319,0.088902879,0.005457994,0.00054302,0.016505305,0.002212327,0.0633,0.75,0.75
3360,202208,1,0,1,0,0,0,0,0,0,0,0,0,1.9647,7.70516129,0.000509034,155.6417,0.713869238,0.011260137,0.094938196,0.005828519,0.001,0.017625794,0.002362515,0.0314,0.75,0.806
3360,202204,1,0,1,0,0,0,0,0,0,0,0,0,2.1544,7.788,0.000439151,134.2743,0.615865107,0.00971428,0.081904527,0.005028346,0.0002,0.015206023,0.002038175,0.053,0.75,0.862
3360,202007,1,0,1,0,0,0,0,0,0,1,0,1,178.22,7.518225806,0.054936966,16797.48,77.04364738,1.215239434,10.246113,0.629037228,0.0008,1.90224682,0.254972136,13.76,1.05,1.05
3360,202008,1,0,1,0,0,0,0,0,0,1,0,1,1.8961,7.677903226,0.000546705,167.16,0.766699296,0.012093446,0.101964119,0.006259859,0.0003,0.018930195,0.002537353,0.0101,1.32,1.32
3360,202203,1,0,1,0,0,0,0,0,0,1,0,1,2.9052,7.795483871,0.000483213,147.7467,0.677657878,0.010688961,0.09012241,0.005532864,0.0001,0.016731718,0.002242675,0.0957,2.25,2.25
3360,202009,1,0,1,0,0,0,0,0,0,1,0,1,0.493,7.911,0.000502552,153.66,0.704779935,0.011116768,0.0937294,0.005754307,0.0005,0.017401375,0.002332434,0.0004,2.7,2.7
3360,202107,1,0,1,0,0,0,0,0,0,1,0,1,1.7732,7.421612903,0.000575805,176.0577,0.80750966,0.012737164,0.107391531,0.006593063,0.0025,0.019937824,0.002672413,0.0427,4.98,4.98
3360,202107,1,0,1,0,0,0,0,0,0,0,0,0,4.580751565,7.473833334,0.000644298,197,0.903564019,0.014252267,0.120165898,0.007377317,0.003296354,0.022309455,0.0029903,0.091603046,0.12,0.122
3360,202011,1,0,1,0,0,0,0,0,0,0,0,0,3.650649725,7.473833334,0.000513476,157,0.720099243,0.011358406,0.095766731,0.005879385,0.002627043,0.017779616,0.002383133,0.073003443,0.143,0.148
3360,202206,1,0,1,0,0,0,0,0,0,1,0,1,3.441376811,7.473833334,0.000484041,148,0.678819669,0.010707287,0.090276918,0.00554235,0.002476449,0.016760403,0.00224652,0.068818532,1,1.165
3360,202109,1,0,1,0,0,0,0,0,0,1,0,1,4.045943007,7.473833334,0.000569075,174,0.798071773,0.012588297,0.106136377,0.006516006,0.0029115,0.019704798,0.002641179,0.080908274,2,2
3360,202009,1,0,1,0,0,0,0,0,0,0,0,0,1.371900215,7.473833334,0.000192962,59,0.270610544,0.004268445,0.035988771,0.00220945,0.000987233,0.006681512,2.39666,0.027434415,0,0.0015
3360,202110,1,0,1,0,0,0,0,0,0,0,0,0,2.255496964,7.473833334,0.000317243,97,0.44490208,0.007017614,0.05916798,0.003632486,0.001623078,0.010984859,4.318349985,0.045104038,0,0.006
3360,202007,1,0,1,0,0,0,0,0,0,0,0,0,1.836951135,7.473833334,0.000258373,79,0.362342931,0.005715376,0.048188355,0.002958416,0.001321888,0.008946431,3.2572,0.036734216,0,0.02
3360,202212,1,0,1,0,0,0,0,0,0,0,0,0,2.581032608,7.473833334,0.000363031,111,0.509114752,0.008030465,0.067707688,0.004156762,0.001857336,0.012570302,4.941616994,0.051613899,0.7345,0.7345
3360,202003,1,0,1,0,0,0,0,0,0,1,0,1,0.837091657,7.473833334,0.00011774,36,0.165118298,0.002604475,0.02195925,0.001348139,0.000602379,0.004076855,1.62306,0.016739643,2,2.002
3360,202108,1,0,1,0,0,0,0,0,0,0,0,0,0.730501986,7.473833334,0.000102748,31.416,0.144093235,0.002272839,0.019163106,0.001176476,0.000525676,0.003557735,0.000476869,0.014608128,0.5,0.5
3360,202005,1,0,1,0,0,0,0,0,0,0,0,0,0.797608833,7.473833334,0.000112186,34.302,0.157330218,0.002481631,0.020923506,0.001284552,0.000573967,0.003884563,0.000520677,0.01595009,0.6,0.606
3360,202208,1,0,1,0,0,0,0,0,0,1,0,1,2,7.883870968,0.000369572,113,0.51828799,0.008175158,0.068927647,0.004231659,0.001890802,0.075,0.001715248,0.052543879,2.06,2.06
3360,202112,1,0,1,0,0,0,0,0,0,1,0,1,2.243,7.411290323,0.000506935,155,0.710926005,0.011213713,0.094546772,0.005804488,0.002593578,0.032,0.002352774,0.072073463,2.21,2.21
3360,202110,1,0,1,0,0,0,0,0,0,1,0,1,0.71,7.086451613,0.000484041,148,0.678819669,0.010707287,0.090276918,0.00554235,0.001,0.019,0.00224652,0.068818532,0,2.63
3360,202110,4,0,1,0,0,0,0,0,0,1,0,1,95.663,7.569333333,0.017773849,5434.517,42.853,0.297,3.314942198,0.203513474,0.090934475,0.615437118,0.007890143,2.526996501,5.275,5.275
3360,202108,4,1,0,1,1,0,0,0,0,0,0,1,264.823,7.314516129,0.04104146,12548.802,30.423,0.868,7.654507896,0.46993142,0.209976106,1.421101183,0.018219068,5.83506846,11.435,11.435
3360,202012,2,0,1,0,0,0,0,0,0,1,0,1,23.757,7.800322581,0.003163896,967.39,4.437049727,0.069987312,0.590087754,0.03622712,0.147799515,0.068,0.014684196,0.449826755,6.533,6.533
3360,202009,2,0,1,0,0,0,0,0,0,1,0,1,23.392,7.312068966,0.003032469,927.205,4.252736427,0.067080067,0.565575741,0.03472226,0.103,0.187,0.014074221,0.431141128,8.393,8.399
3360,202111,2,0,1,0,0,0,0,0,0,1,0,1,21.144,7.556666667,0.002956834,904.079,4.146666267,0.065406981,0.551469363,0.03385623,0.138126751,0.06,0.013723187,0.420387768,8.263,8.417
3360,202204,2,1,0,1,1,0,0,0,0,0,0,1,28.391,7.526333333,0.003079107,941.465,4.318141619,0.068111728,0.574274044,0.035256273,0.143838648,0.155773866,0.014290676,0.437771887,11.019,11.553
3360,202008,2,1,0,1,1,0,0,0,0,0,0,1,30.5,7.386774194,0.003277514,1002.13,4.596388884,0.072500631,0.611278431,0.037528074,0.114,0.183,0.015211521,0.46598051,13.74,13.747
3360,202107,2,1,0,1,1,0,0,0,0,0,0,1,28.294,7.253548387,0.005335739,1631.451,7.482844782,0.118029823,0.995151136,0.061095082,0.249255901,0.04,0.024764104,0.758608533,12.728,13.5212
3360,202202,3,1,0,1,1,0,0,0,0,0,0,1,79.302,7.655380964,0.011125842,3401.828,15.60289025,0.24611046,2.075044238,0.127392708,0.056921975,0.385243292,0.043538921,1.581816278,11.198,29.198
3360,202005,3,1,0,1,1,0,0,0,0,0,0,1,106.61,6.925483871,0.015094691,4615.34,21.16880791,0.333903846,2.815261287,0.17283668,0.077227381,0.522668629,0.27,2.146087321,17.463,37.463
3360,202011,3,1,0,1,1,0,0,0,0,0,0,1,91.122,7.279,0.013640449,4170.692,19.12937677,0.301735105,2.544035267,0.156185364,0.069787193,0.472314037,0.044,1.939330412,26.225,39.225
3360,202109,3,1,0,1,1,0,0,0,0,0,0,1,132.71,7.203571429,0.016203966,4954.511,22.72445619,0.358441691,3.022148534,0.185538061,0.082902649,0.561078376,0.15,2.303798472,28.9,39.9
3360,202108,3,1,0,1,1,0,0,0,0,0,0,1,128.103399,7.318637097,0.017529045,5359.666,24.58274797,0.387753251,3.269284647,0.200710431,0.089682011,0.606960544,0.15,2.492191528,30.899,40.899
3360,202008,3,1,0,1,1,0,0,0,0,0,0,1,103.77,7.465483871,0.014619615,4470.081,20.50256017,0.323394861,2.726656322,0.167396976,0.074796797,0.506218633,0.11,2.078543327,43.861,63.861
3360,202009,4,1,0,1,1,0,0,0,0,0,0,1,147.9535,7.259,0.008253534,2523.5935,11.57476287,0.182573239,1.539339482,0.09450431,0.042226687,0.285786779,0.038306105,1.439030463,50.22,50.22
3360,202012,4,1,0,1,1,0,0,0,0,0,0,1,243.9589,7.259,0.01052261,3217.3844,14.75691766,0.232766605,1.962537483,0.120485607,0.053835724,0.364355799,0.048837288,1.834651327,60.79,60.79
3360,202004,2,1,0,1,1,0,0,0,0,0,0,1,45.15230541,7.9819,0.006350822,1941.822,8.906398427,0.140484089,1.184470982,0.072717951,0.00310899,0.832,0.007684172,0.902927969,20,20.014
3360,202209,2,1,0,1,1,0,0,0,0,0,0,1,78.38740196,7.657,0.011025449,3371.132,15.46209938,0.243889711,2.056320317,0.126243194,0.005397412,0.768,0.013340232,1.567542942,26,26
3360,202009,2,1,0,1,1,0,0,0,0,0,0,1,19.67667648,7.784166667,0.00276759,846.216,3.881270709,0.061220793,0.516174138,0.031689359,0.00135485,0.419,0.003348643,0.393482047,28,28
3360,202207,2,1,0,1,1,0,0,0,0,0,0,1,64.97526366,7.389677419,0.009138987,2794.329,12.81652356,0.202160014,1.704482499,0.104642897,0.004473911,0.757,0.011057709,1.299335268,55,55
3360,202210,3,0,1,0,0,0,0,0,0,0,0,0,19.51400167,8.208064516,0.002744709,839.22,3.84918272,0.449081388,0.511906724,0.03142737,0.014042468,0.223,0.01273868,0.390228976,0.72,0.72
3360,202112,3,0,1,0,0,0,0,0,0,1,0,1,14.67440276,8.007741935,0.002064004,631.088,2.894560454,0.28,0.384950538,0.023633179,0.010559845,0.239,0.009579404,0.29344966,1.88,1.88
3360,202012,3,0,1,0,0,0,0,0,0,1,0,1,28.57258903,7.303333333,0.00401883,1228.794,5.63601038,0.65754929,0.749538751,0.046016258,0.020561116,0.225387206,0.018652097,0.571377022,7.07,7.07
3360,202208,1,0,1,0,0,0,0,0,0,1,0,1,18.265,7.021612903,0.001599377,489.024,2.242966958,0.035379191,0.298294456,0.018313122,0.008182722,0.055379994,0.010445279,0.227391309,2.93,2.93
3360,202206,1,0,1,0,0,0,0,0,0,1,0,1,41.249,7.285,0.003412088,1043.277,4.785114512,0.075477473,0.636377244,0.03906896,0.017456905,0.11814691,0.022283813,0.485113457,5.13,5.13
3360,202107,1,1,0,1,1,0,0,0,0,0,0,1,46.181,7.566129032,0.004682225,1431.633,6.56635567,0.103573683,0.873266317,0.053612236,0.023955173,0.16212666,0.03057888,0.665695145,11.226,13.226
3360,202111,2,1,0,1,1,0,0,0,0,0,0,1,132.06,8.127073067,0.012454574,3808.1,17.46630528,0.275502831,2.322861698,0.142606907,0.62,1.03,0.057803872,1.770728728,24.72,24.72
3360,202207,2,1,0,1,1,0,0,0,0,0,0,1,128.1225,8.530645161,0.012734263,3893.6173,17.85854058,0.281689711,2.37502547,0.145809385,0.9061,2.303201948,0.059101956,1.810493424,25.27,28.87
3360,202207,3,0,1,0,0,0,0,0,0,1,0,1,6.816483865,7.473833334,0.000958761,293.15,1.344567473,0.021208386,0.178815395,0.010977972,0.004905209,0.033198054,0.004449779,0.136311842,4.156,4.156
3360,202203,3,0,1,0,0,0,0,0,0,1,0,1,2.15783627,7.473833334,0.000303507,92.8,0.425638279,0.006713758,0.056606067,0.003475203,0.0015528,0.010509225,0.001408629,0.04315108,8.266,8.266
