industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu ,Ni,Zn,HW17,HWsum
3360,202203,3,0,1,0,0,0,0,0,0,1,0,1,227.52,6.713153504,2622.74,12.02951012,4.419240883,97.14079227,0.008577797,0.043885682,1.599816782,0.098217179,0.039811068,0.29701472,6.08,6.08
3360,202201,3,0,1,0,0,0,0,0,0,1,0,1,191.45,6.713153504,3129.81,14.35524722,5.273639137,115.9216022,0.010236194,0.052370363,1.909118923,0.117206093,0.04750798,0.354438351,7.68,7.68
3360,202207,3,0,1,0,0,0,0,0,0,1,0,1,157.32,6.713153504,1409.79,6.466170142,2.375455289,52.21566664,0.004610786,0.023589679,0.859942542,0.052794252,0.02139947,0.159653028,10.716,10.716
3360,202205,3,1,0,1,1,0,0,0,0,0,0,1,380.99,6.713153504,1948.97,8.939183582,3.283957962,72.18576371,0.0063742,0.032611649,1.188831113,0.072985632,0.029583785,0.220712987,12.34,12.34
3360,202108,3,1,0,1,1,0,0,0,0,0,0,1,263.08,6.713153504,2813.45,12.90422431,4.740581706,104.2042909,0.009201524,0.047076787,1.716145911,0.105358946,0.042705891,0.318611858,13.1,13.1008
3360,202107,3,1,0,1,1,0,0,0,0,0,0,1,236.14,6.713153504,2658.75,12.19467429,4.47991669,98.47452719,0.00869557,0.044488229,1.621782132,0.099565693,0.040357671,0.301092707,20.151,20.151
3360,202106,3,1,0,1,1,0,0,0,0,0,0,1,164.09,6.713153504,1440.94,6.609043336,2.427942136,53.36939735,0.004712664,0.024110905,0.878943393,0.053960767,0.021872302,0.16318064,21.04,21.04
3360,202111,3,1,0,1,1,0,0,0,0,0,0,1,230.48,6.713153504,4085.94,18.74065161,6.884690475,151.3346534,0.013363263,0.068369058,2.492338312,0.153011545,0.062021258,0.462716215,8.755,71.755
3360,202110,3,0,1,0,0,0,0,0,0,1,0,1,33.40146851,8.604666667,1436.465,6.588518214,0.103923262,0.667941977,0.004698028,0.024036026,0.876213736,0.053793186,0.021804375,0.162673864,3.456,3.824
3360,202107,3,0,1,0,0,0,0,0,0,1,0,1,54.70066115,8.500333333,2352.459,10.78983405,0.170192252,1.093870101,0.00769383,0.039363134,1.434951001,0.088095613,0.035708421,0.266406488,3.817,4.137
3360,202204,3,0,1,0,0,0,0,0,0,1,0,1,13.19584312,8.777333333,567.501,2.602911087,0.04105673,0.263882336,0.001856039,0.009495859,0.346163792,0.021251953,0.008614205,0.064267198,4.959,5.147
3360,202207,3,0,1,0,0,0,0,0,0,1,0,1,20.13314721,8.609032258,865.847,3.971310634,0.062641028,0.402610267,0.002831794,0.014488011,0.528148639,0.032424506,0.013142856,0.098053678,5.32,5.503
3360,202008,3,0,1,0,0,0,0,0,0,1,0,1,27.12242075,8.511666667,1166.428,5.349961276,0.084387021,0.54237745,0.003814859,0.019517561,0.71149679,0.043680757,0.017705432,0.132093264,5.896,6.024
3360,202203,3,0,1,0,0,0,0,0,0,1,0,1,37.28031873,8.833548387,1603.279,7.35363054,0.115991676,0.745508832,0.005243601,0.026827284,0.977966802,0.060040088,0.024336476,0.181564876,6.305,6.468
3360,202009,3,0,1,0,0,0,0,0,0,1,0,1,36.08390548,8.498333333,1551.826,7.117635213,0.11226923,0.721583698,0.005075322,0.025966334,0.946581544,0.05811326,0.023555461,0.175738032,7.516,7.632
3360,202211,3,0,1,0,0,0,0,0,0,1,0,1,30.53231361,7.323333333,1313.074,6.022570662,0.094996351,0.610566386,0.004294472,0.021971354,0.800947796,0.049172401,0.019931399,0.148700331,7.585,7.913
3360,202007,3,0,1,0,0,0,0,0,0,1,0,1,56.15975841,8.52173913,2415.209,11.07764442,0.174731997,1.123048229,0.007899057,0.040413115,1.473227194,0.090445494,0.036660916,0.273512672,8.595,8.739
3360,202206,3,0,1,0,0,0,0,0,0,1,0,1,11.00347682,8.700333333,473.216,2.170461679,0.034235537,0.220040746,0.001547676,0.00791821,0.288651905,0.017721139,0.007183035,0.053589802,7.948,8.74
3360,202205,3,0,1,0,0,0,0,0,0,1,0,1,10.52021915,8.68,452.433,2.075137968,0.032731959,0.210376857,0.001479704,0.007570453,0.275974708,0.016942851,0.006867566,0.051236211,9.215,9.565
3360,202201,3,1,0,1,1,0,0,0,0,0,0,1,21.50181532,8.740645161,924.708,4.241283638,0.066899417,0.429980048,0.003024302,0.015472918,0.564052623,0.034628751,0.014036318,0.104719449,12.011,12.326
3360,202108,3,1,0,1,1,0,0,0,0,0,0,1,45.72194628,8.426774194,1966.32,9.018761428,0.142256434,0.914319296,0.006430944,0.032901963,1.199414252,0.07363536,0.029847144,0.222677804,3.265,62.115
3360,202109,3,1,0,1,1,0,0,0,0,0,0,1,34.36121735,8.385185185,1477.74,6.77783093,0.106909365,0.687134443,0.00483302,0.02472667,0.901390627,0.055338865,0.022430896,0.167348091,2.56,62.83
3360,202208,3,1,0,1,1,0,0,0,0,0,0,1,46.99758096,8.52516129,2021.18,9.270383368,0.146225365,0.939828652,0.006610366,0.033819922,1.23287771,0.075689774,0.030679875,0.228890478,8.227,68.224
3360,202011,3,0,1,1,0,0,0,0,0,1,1,0,152.0065438,8.569666667,6537.2,29.98364824,0.472943753,3.039733159,0.021380227,0.109385406,3.987555865,0.244807088,0.099229399,0.740311518,13.766,128.824
3360,202209,3,0,1,1,0,0,0,0,0,1,1,0,15.42004215,8.642333333,663.155,3.041639578,0.047976965,0.308360497,0.00216888,0.011096414,0.40451074,0.024834034,0.010066156,0.075099627,10.02,158.575
3360,202010,3,0,1,1,0,0,0,0,0,1,1,0,177.6282918,8.522258065,7639.09,35.03759828,0.552661674,3.552101079,0.024984011,0.127823068,4.659685819,0.286071006,0.115955196,0.865096113,10.953,183.609
3360,202212,3,1,1,1,1,0,0,0,0,1,1,0,13.85321585,7.167096774,595.772,2.732579404,0.043102038,0.277028071,0.001948501,0.009968911,0.363408513,0.022310654,0.009043336,0.067468775,6.644,383.414
3360,202212,3,0,1,0,0,0,0,0,0,1,0,1,8.87973,7.463225806,584.26574,2.679804569,0.0422696,0.271677774,0.001946,0.009776379,0.356389934,0.021879764,0.008868681,0.11697,4.02,4.02
3360,202205,3,0,1,0,0,0,0,0,0,1,0,1,6.193082,6.653225806,608.618,2.791499117,0.044031402,0.283001333,0.001111,0.01018386,0.371244306,0.022791715,0.009238328,0.046088,4.39,4.39
3360,202211,3,0,1,0,0,0,0,0,0,1,0,1,5.38684,7.436896552,698.824235,3.205240783,0.05055751,0.324946338,0.000932,0.011693259,0.426268231,0.026169786,0.010607586,0.043254,4.71,4.71
3360,202208,3,0,1,0,0,0,0,0,0,1,0,1,8.44145,7.014444444,648.24743,2.973264229,0.046898454,0.301428625,0.000986,0.010846969,0.395417433,0.02427577,0.009839871,0.051777,4.88,4.88
3360,202207,3,0,1,0,0,0,0,0,0,1,0,1,5.333805,7.299354839,911.1028,4.178881764,0.065915128,0.423653765,0.000752,0.015245265,0.555753735,0.03411926,0.013829802,0.177819,4.97,4.97
3360,202002,3,0,1,0,0,0,0,0,0,1,0,1,1.7518,7.470967742,813.95,3.733278848,0.05888646,0.378478677,0.003017,0.013619631,0.49649255,0.030481051,0.012355101,0.09401,5.08,5.08
3360,202210,3,0,1,0,0,0,0,0,0,1,0,1,5.320323,7.366774194,709.687633,3.255067055,0.051343439,0.32999771,0.001139,0.011875034,0.432894677,0.026576602,0.010772483,0.045418,5.245,5.245
3360,202202,3,0,1,0,0,0,0,0,0,1,0,1,19,7.666428571,756.785774,3.471088301,0.054750827,0.351897878,0.000998,0.012663116,0.461623562,0.028340348,0.011487395,0.114702,5.86,5.86
3360,202008,3,0,1,0,0,0,0,0,0,1,0,1,25.25559,7.470967742,1780.365873,8.165860625,0.128803298,0.827852472,0.001095,0.029790437,1.085986107,0.066671692,0.027024511,0.32318,6.69,6.69
3360,202109,3,0,1,0,0,0,0,0,0,1,0,1,18.29,7.577916667,1008.14167,4.623962126,0.072935554,0.468775877,0.00013,0.016868994,0.614945425,0.037753201,0.015302774,0.35412,6.73,6.882
3360,202201,3,0,1,0,0,0,0,0,0,1,0,1,17.09289,7.590729323,756.2789,3.468763463,0.054714156,0.351662187,0.001601,0.012654634,0.46131438,0.028321366,0.011479701,0.121993,7.39,7.39
3360,202206,3,0,1,0,0,0,0,0,0,1,0,1,9.5955,6.838666667,971.513508,4.455962688,0.070285634,0.451744145,0.000924,0.016256103,0.592603008,0.036381538,0.014746788,0.082386,8.34,8.34
3360,202203,3,0,1,0,0,0,0,0,0,1,0,1,21.454035,7.478709677,1040.142446,4.770737506,0.075250699,0.48365592,0.002447,0.017404455,0.634465231,0.038951576,0.01578852,0.139051,8.73,8.73
3360,202209,3,0,1,0,0,0,0,0,0,1,0,1,11.78804,7.284666667,884.229977,4.055626353,0.063970973,0.411158169,0.000876,0.014795609,0.539361872,0.033112918,0.013421895,0.040591,8.86,8.86
3360,202110,3,0,1,0,0,0,0,0,0,1,0,1,29.8065,7.669642857,1274.43687,5.845356852,0.092201089,0.592600504,0.000216,0.021324848,0.777379951,0.047725506,0.019344919,0.23525,9.76,9.76
3360,202005,3,0,1,0,0,0,0,0,0,1,0,1,11.210795,7.470967742,2857.0321,13.10411881,0.206696366,1.328491588,0.023089,0.047806036,1.742730084,0.106991022,0.043367432,0.219816,9.98,9.98
3360,202112,3,0,1,0,0,0,0,0,0,1,0,1,9.71479,7.587741935,992.303494,4.551318441,0.071789717,0.461411282,0.000577,0.016603977,0.605284467,0.037160088,0.015062363,0.223077,10.38,10.38
3360,202204,3,1,0,1,1,0,0,0,0,0,0,1,8.50743,7.766666667,952.364049,4.368131408,0.068900237,0.442839836,0.000285,0.01593568,0.580922237,0.035664424,0.014456115,0.083175,11.96,11.96
3360,202011,3,1,0,1,1,0,0,0,0,0,0,1,9.1703,7.470967742,380.075852,1.74326327,0.02749717,0.176731501,0.002318,0.006359718,0.231838355,0.014233198,0.005769243,0.043546,13.22,13.22
3360,202001,3,1,0,1,1,0,0,0,0,0,0,1,39.4192,7.470967742,5327.03,24.43305906,0.385392149,2.477016112,0.010969,0.08913592,3.249377367,0.199488268,0.080859999,1.2338,17.12,17.12
3360,202012,3,1,0,1,1,0,0,0,0,0,0,1,96.70415,7.470967742,1787.011118,8.196339834,0.129284058,0.830942445,0.001161,0.02990163,1.090039568,0.066920545,0.027125381,0.36465,19.903,21.103
3360,202003,3,1,0,1,1,0,0,0,0,0,0,1,29.02921,7.470967742,4441.904,20.37332299,0.321356352,2.065441301,0.012862,0.074325318,2.709468939,0.166341795,0.067424504,0.721572,43.18,43.18
3360,202009,3,1,0,1,1,0,0,0,0,0,0,1,33.3898,7.470967742,1100.85995,5.049225586,0.0796434,0.511888957,0.001692,0.018420427,0.671501644,0.041225344,0.016710162,0.234903,52.54,53.04
3360,202107,3,1,0,1,1,0,0,0,0,0,0,1,42.7996,7.779032258,2455.954,11.26452622,0.177679756,1.14199425,0.000138,0.041094891,1.498080796,0.091971325,0.037279392,0.936046,55.0457,57.2757
3360,202010,3,1,0,1,1,0,0,0,0,0,0,1,0.043517276,7.470967742,3.302596,0.015147751,0.000238931,0.001535674,0.000112,5.53E-05,0.002014515,0.000123677,5.01E-05,0.000516644,60,60
3360,202207,1,0,1,0,0,0,0,0,0,0,0,0,0.186020368,7.473833334,8,0.036692955,0.000578772,0.003719921,2.62E-05,0.000133862,0.004879833,0.000299586,0.000121434,0.000905968,0.093,0.093
3360,202212,1,0,1,0,0,0,0,0,0,1,0,1,0.255778006,7.473833334,11,0.050452813,0.000795812,0.005114891,3.60E-05,0.00018406,0.006709771,0.000411931,0.000166971,0.001245706,1.263,1.263
3360,202206,1,0,1,0,0,0,0,0,0,1,0,1,0.23252546,7.473833334,10,0.045866194,0.000723465,0.004649901,3.27E-05,0.000167328,0.006099792,0.000374483,0.000151792,0.00113246,1.455,1.455
3360,202110,1,0,1,0,0,0,0,0,0,1,0,1,0.11626273,7.473833334,5,0.022933097,0.000361733,0.00232495,1.64E-05,8.37E-05,0.003049896,0.000187242,7.59E-05,0.00056623,2.467,2.467
3360,202207,4,0,1,1,0,0,0,0,0,1,1,0,1837.264,7.473833334,16361.903,75.04582147,1.183726948,7.608122604,0.053512391,0.273779814,9.980420099,0.612725606,0.018,1.852919482,134.013,134.404
3360,202202,4,0,1,1,0,0,0,0,0,1,1,0,816.5392,7.473833334,11789.8131,54.07538531,0.852952097,5.48214615,0.038559151,0.197276126,7.191540472,0.441508569,0.005165028,1.335148753,148.763,149.36
3360,202212,4,0,1,1,0,0,0,0,0,1,1,0,2141.86,7.473833334,27391.478,125.634284,1.981678455,12.73676558,0.089585146,0.458335057,16.70823116,1.025764543,0.012,3.101974339,147.868,177.814
3360,202112,4,0,1,1,0,0,0,0,0,1,1,0,925.37,7.473833334,17294.466,79.323133,1.251194648,8.041755149,0.056562383,0.289384167,10.54926411,0.647648514,0.005,1.958528479,165.087,196.152
3360,202203,4,0,1,1,0,0,0,0,0,1,1,0,1682.043,7.473833334,16978.349,77.87322464,1.228324679,7.894763879,0.055528507,0.284094657,10.35643932,0.635810467,0.007438087,1.922729504,197.114,197.503
3360,202201,4,0,1,1,0,0,0,0,0,1,1,0,1027.7606,7.473833334,19441.4661,89.17060528,1.406522661,9.0400889,0.06358425,0.325309407,11.85888946,0.728050038,0.016,2.201667575,201.29,201.686
3360,202210,4,0,1,1,0,0,0,0,0,1,1,0,2018.125,7.473833334,19886.237,91.21060011,1.438700293,9.246902956,0.065038894,0.332751652,12.13019045,0.744705956,0.008712011,2.252036085,176.18,236.091
3360,202209,4,0,1,1,0,0,0,0,0,1,1,0,1895.052,7.473833334,22475.195,103.0851651,1.626002427,10.45074275,0.073506206,0.376072068,13.70940091,0.841658057,0.002,2.54522513,240.527,240.949
3360,202204,4,0,1,1,0,0,0,0,0,1,1,0,880.52,7.473833334,14011.09,64.26353699,1.013653779,6.515017876,0.045823944,0.234444221,8.546473124,0.524691634,0.002,1.586699397,214.718,244.543
3360,202111,4,0,1,1,0,0,0,0,0,1,1,0,1292.1,7.473833334,15022.97,68.90464542,1.086859788,6.985532039,0.049133346,0.251375768,9.163698852,0.562584829,0.00658145,1.701290724,144.926,264.006
3360,202109,4,0,1,1,0,0,0,0,0,1,1,0,2218.996,7.473833334,26662.135,122.2890652,1.928913018,12.39762832,0.087199795,0.446131135,16.26334712,0.998451881,0.01168048,3.019379187,313.53,313.934
3360,202205,4,0,1,1,0,0,0,0,0,1,1,0,1620.255,7.473833334,14155.83,64.92740428,1.024125216,6.582320541,0.046297323,0.236866121,8.63476151,0.530111902,0.006201562,1.603090618,228.092,318.773
3360,202203,3,1,0,1,1,0,0,0,0,0,0,1,40.69281587,7.992580645,1750.037,8.026753628,0.126609109,0.813749847,0.00572358,0.029282951,1.067486126,0.065535927,0.026564144,0.198184628,15.23,15.2992
3360,202205,3,1,0,1,1,0,0,0,0,0,0,1,47.88854876,8.10516129,2059.497,9.446128863,0.148997467,0.957645677,0.006735684,0.034461071,1.256250282,0.077124681,0.031261496,0.233229724,15.43,15.7688
3360,202110,3,1,0,1,1,0,0,0,0,0,0,1,8.096466766,7.688333333,348.197,1.59704711,0.025190846,0.161908151,0.001138795,0.005826297,0.212392919,0.013039389,0.005285348,0.039431905,22.282,22.3495
3360,202208,3,1,0,1,1,0,0,0,0,0,0,1,36.74176651,8.347096774,1580.118,7.247399849,0.114316058,0.734739197,0.005167852,0.026439737,0.963839075,0.059172748,0.023984911,0.178941987,9.2,38.516
3360,202212,3,1,0,1,1,0,0,0,0,0,0,1,30.6701082,7.960322581,1319,6.049750968,0.095425076,0.613321917,0.004313853,0.022070512,0.804562532,0.04939432,0.020021351,0.149371427,9.764,39.184
3360,202207,3,1,0,1,1,0,0,0,0,0,0,1,43.5858744,8.27483871,1874.456,8.597416225,0.135610392,0.871603448,0.006130498,0.031364824,1.143379125,0.070195208,0.028452723,0.212274577,12.748,41.891
3360,202204,3,1,0,1,1,0,0,0,0,0,0,1,23.22259674,7.874216667,998.712,4.580711819,0.07225335,0.464391174,0.003266336,0.016711209,0.609193522,0.037400076,0.015159639,0.113100103,13.802,42.266
3360,202209,3,1,0,1,1,0,0,0,0,0,0,1,32.35280194,8.363333333,1391.366,6.381666267,0.100660506,0.646971389,0.004550529,0.023281395,0.848704285,0.052104304,0.021119809,0.157566584,12.427,42.807
3360,202211,3,1,0,1,1,0,0,0,0,0,0,1,24.53678413,8.133333333,1055.23,4.839938373,0.076342232,0.490671483,0.00345118,0.017656911,0.643668325,0.03951658,0.016017536,0.119500539,16.048,47.434
3360,202201,3,1,0,1,1,0,0,0,0,0,0,1,24.97232757,7.948709677,1073.961,4.925850341,0.077697354,0.499381213,0.003512441,0.017970333,0.655093845,0.040218024,0.016301858,0.121621749,17.884,55.088
3360,202111,3,1,0,1,1,0,0,0,0,0,0,1,47.52476268,8.295,2043.852,9.374371203,0.147865605,0.950370907,0.006684516,0.034199287,1.246707158,0.076538802,0.031024017,0.231457991,18.635,78.259
3360,202205,4,0,1,0,0,0,0,0,0,1,0,1,69.6111,7.717741935,2713.7508,12.44694202,0.196330461,1.5218,0.008875452,0.045408544,1.655331475,0.10162538,0.041192538,0.307321326,0,1.36
3360,202203,4,1,0,1,1,0,0,0,0,0,0,1,288.4263,8.487096774,9887.943,45.35223104,0.71535839,17.6432,0.032338993,0.165452588,6.031439317,0.370286749,0.150090963,1.11976964,12.042,15.965
3360,202202,4,1,0,1,1,0,0,0,0,0,0,1,248.1522,8.226785714,6057.0808,27.78152421,0.438208793,11.1376,0.019809974,0.101351686,3.694693151,0.226827436,0.091941579,0.685939956,13.969,16.069
3360,202208,4,1,0,1,1,0,0,0,0,0,0,1,1185.5037,7.957419355,10618.4679,48.70287071,0.768209334,0.8384,0.03472821,0.177676286,6.477044293,0.397643671,0.161179739,1.202498636,14.131,16.745
3360,202206,4,1,0,1,1,0,0,0,0,0,0,1,112.949,7.744,6363.5583,29.18721985,0.460381378,0.1889,0.020812323,0.106479901,3.881638044,0.2383045,0.096593659,0.720647296,13.97,17.804
3360,202001,4,1,0,1,1,0,0,0,0,0,0,1,845.8248,8.157719355,5135.89,23.55637263,0.371563833,1.05,0.016797175,0.08593762,3.132785947,0.192330398,0.077958649,0.581618815,15.1835,19.3098
3360,202207,4,1,0,1,1,0,0,0,0,0,0,1,1218.1424,7.831935484,7844.2402,35.97854416,0.567503579,3.2293,0.025654965,0.131255797,4.784823168,0.293753534,0.11906921,0.888328545,8.684,19.863
3360,202012,4,1,0,1,1,0,0,0,0,0,0,1,261.818,7.831333333,5765.64,26.44479619,0.417124062,6.1915,0.018856803,0.096475077,3.516920333,0.215913471,0.087517743,0.652935461,15.245,20.832
3360,202210,2,1,0,1,1,0,0,0,0,0,0,1,248.9885,8.334193548,6967.1243,31.95554737,0.504047285,135.9235,0.022786315,0.116579226,4.249800735,0.260907027,0.105755302,0.78899871,11.647,21.002
3360,202201,4,1,0,1,1,0,0,0,0,0,0,1,405.3395,8.177258065,9821.4687,45.04733873,0.710549205,20.4116,0.032121586,0.164340289,5.990891378,0.367797399,0.149081937,1.112241693,15.077,23.516
3360,202008,4,1,0,1,1,0,0,0,0,0,0,1,97.3,7.885806452,8464.69,38.82431124,0.612390971,1.33,0.027684176,0.141637635,5.163284626,0.31698833,0.128487136,0.958591981,15.084,25.775
3360,202211,4,1,0,1,1,0,0,0,0,0,0,1,394.1599,8.123,8402.414,38.53867493,0.607885518,9.4028,0.027480499,0.140595586,5.125297563,0.314656199,0.127541836,0.951539476,15.713,26.821
3360,202007,4,1,0,1,1,0,0,0,0,0,0,1,214.46,8.054193548,14287.28,65.5303154,1.033635168,0.64,0.046727236,0.239065643,8.714943272,0.535034482,0.216869334,1.6179768,20.029,27.468
3360,202111,4,1,0,1,1,0,0,0,0,0,0,1,107.6684,8.500444433,4642.2827,21.29238382,0.335853057,0.1061,0.015182809,0.077678207,2.831695773,0.173845639,0.07046609,0.525719781,19.516,27.644
3360,202009,4,1,0,1,1,0,0,0,0,0,0,1,57.47,7.902333333,6265.31,28.7365923,0.453273454,3.63,0.020490998,0.104835935,3.821708627,0.234625267,0.095102329,0.709521072,24.053,28.108
3360,202003,4,1,0,1,1,0,0,0,0,0,0,1,319.4743,7.936774194,9529.45,43.7079601,0.689422665,1.9158,0.031166524,0.15945401,5.812766053,0.356861792,0.14464933,1.079171754,20.4449,28.1618
3360,202112,4,1,0,1,1,0,0,0,0,0,0,1,238.5029,8.438387097,8021.6067,36.79205679,0.58033543,6.8799,0.02623505,0.134223628,4.89301304,0.30039561,0.12176149,0.908414586,20.056,28.269
3360,202006,4,1,0,1,1,0,0,0,0,0,0,1,567.91,8.029,24196.19,110.9787141,1.750510448,4.75,0.079134803,0.404869066,14.75917202,0.90610641,0.367278559,2.740120868,21.931,28.34
3360,202011,4,1,0,1,1,0,0,0,0,0,0,1,71.0652,8.003,4851.69,22.2528554,0.351002949,1.4545,0.015867685,0.08118217,2.959429865,0.181687588,0.073644723,0.549434312,21.888,28.428
3360,202108,4,1,0,1,1,0,0,0,0,0,0,1,151.7774,7.813548387,6507.1787,29.84595197,0.470771816,0.2276,0.021282041,0.108883066,3.969243497,0.243682841,0.0987737,0.736911727,25.537,29.186
3360,202005,4,1,0,1,1,0,0,0,0,0,0,1,588.4409,7.96566129,17925.96,82.21955563,1.296881049,1.582,0.058627714,0.299950806,10.9344623,0.671296897,0.272101548,2.030042626,26.1146,32.2478
3360,202209,4,1,0,1,1,0,0,0,0,0,0,1,275.7292,8.521333333,10173.9337,46.66396153,0.736048826,8.2167,0.033274339,0.170238002,6.205887688,0.380996617,0.15443207,1.152156932,10.375,67.679
3360,202105,4,0,1,0,0,0,0,0,0,1,0,1,697.9353998,7.473833334,30015.44,137.6693989,2.171513008,13.95688188,0.09816694,0.502241186,18.30879334,1.124027484,0.455610059,3.399127446,10.3,10.3
3360,202205,4,0,1,1,0,0,0,0,0,1,1,0,366.1152202,7.473833334,15745.167,72.21708818,1.139108237,7.321346481,0.051495326,0.263460117,9.604223983,0.589629886,0.238998877,1.783076619,5.13,253.18
3360,202201,4,0,1,1,0,0,0,0,0,1,1,0,204.6584929,7.473833334,8801.552,40.36936902,0.636761768,4.092634379,0.028785899,0.147274267,5.368763431,0.329603243,0.133600428,0.996740243,19.72,317.49
3360,202012,4,0,1,1,0,0,0,0,0,1,1,0,722.4784621,7.473833334,31070.94,142.5105757,2.247874773,14.44767891,0.101619003,0.519902615,18.95262636,1.163554175,0.471631693,3.518658561,19.46,333.745
3360,202109,4,0,1,1,0,0,0,0,0,1,1,0,421.2191735,7.473833334,18114.97,83.08647255,1.310555267,8.42328137,0.05924588,0.303113465,11.04975446,0.678375002,0.274970567,2.051447245,20.71,343.01
3360,202110,4,0,1,1,0,0,0,0,0,1,1,0,450.1684771,7.473833334,19359.965,88.79679076,1.400626339,9.002191696,0.063317696,0.323945669,11.80917549,0.72499796,0.293868582,2.192437905,25.66,346.09
3360,202202,4,1,1,1,1,0,0,0,0,1,1,0,289.3476836,7.473833334,12443.699,57.07451105,0.900258475,5.786196608,0.040697716,0.208217442,7.590397254,0.46599549,0.188885268,1.409198692,0,356.82
3360,202011,4,1,1,1,1,0,0,0,0,1,1,0,473.5734435,7.473833334,20366.52,93.41347543,1.473447103,9.470229788,0.066609683,0.340788113,12.42315307,0.762691743,0.309147271,2.306426196,12.1,396.09
3360,202202,4,1,0,1,1,0,0,0,0,0,0,1,76.61490053,7.53842742,2245.5147,6.580595592,0.06630685,1.044142063,0.007344064,0.037573661,1.369717205,0.084090729,0.035526898,0.254295477,32.994,32.994
3360,202203,4,1,0,1,1,0,0,0,0,0,0,1,99.49993369,7.53842742,2916.2547,8.546233442,0.086112847,1.35602951,0.009537751,0.048796993,1.778854637,0.109208808,0.046138858,0.330254076,38.178,38.178
3360,202210,4,1,0,1,1,0,0,0,0,0,0,1,78.36580994,7.53842742,2296.8323,6.730984442,0.067822186,1.068004238,0.0075119,0.038432346,1.401019872,0.086012487,0.036338808,0.260106989,46.362,46.362
3360,202212,4,1,0,1,1,0,0,0,0,0,0,1,164.7189,7.609354839,3663.1143,14.4645,0.1083,1.703311816,0.011980391,0.061294016,2.23442344,0.137177438,0.0744,0.414832911,50.051,50.051
3360,202201,4,1,0,1,1,0,0,0,0,0,0,1,61.51851685,7.53842742,1803.0531,5.28393926,0.053241589,0.838401807,0.005896972,0.030170057,1.099824843,0.06752129,0.028526593,0.204188487,50.81,50.81
3360,202109,4,1,0,1,1,0,0,0,0,0,0,1,27.91160988,7.53842742,818.0645,2.397379827,0.024156279,0.380391878,0.002675519,0.013688478,0.499002309,0.030635133,0.012942821,0.092642503,50.821,50.821
3360,202211,4,1,0,1,1,0,0,0,0,0,0,1,64.0722,7.4675,2753.2756,5.2654,0.0812,1.280245845,0.00900472,0.046069903,1.67944078,0.103105517,0.0312,0.31179735,53.852,53.852
3360,202208,4,1,0,1,1,0,0,0,0,0,0,1,100.6191761,7.53842742,2949.0587,8.642367241,0.087081502,1.371283044,0.009645038,0.049345895,1.798864394,0.110437263,0.046657859,0.333968996,55.205,55.205
3360,202207,4,1,0,1,1,0,0,0,0,0,0,1,130.5597625,7.53842742,3826.5907,11.21401962,0.112993772,1.77932672,0.012515049,0.064029428,2.33414064,0.143299353,0.060541531,0.433345954,64.606,64.606
3360,202209,4,1,0,1,1,0,0,0,0,0,0,1,104.5972461,7.53842742,3065.6524,8.984051038,0.090524348,1.425497958,0.010026364,0.051296829,1.869984123,0.1148035,0.048502519,0.347172762,74.068,74.068
3360,202206,4,1,0,1,1,0,0,0,0,0,0,1,109.2209106,7.53842742,3201.1679,9.381186136,0.094525928,1.488511322,0.010469574,0.053564378,1.952645756,0.119878326,0.050646547,0.362519346,83.889,83.889
3360,202206,2,1,0,1,1,0,0,0,0,0,0,1,57.51400995,7.473833334,2473.45,11.34477372,0.178945531,1.150129716,0.008089537,0.041387648,1.508752991,0.092626521,0.037544967,0.28010823,17.957,17.957
3360,202204,2,1,0,1,1,0,0,0,0,0,0,1,26.33141564,7.473833334,1132.41,5.193933657,0.081925937,0.526559418,0.003703601,0.018948346,0.690746518,0.04240684,0.017189066,0.128240862,24.357,24.357
3360,202203,2,1,0,1,1,0,0,0,0,0,0,1,53.32552883,7.473833334,2293.32,10.51858597,0.16591375,1.066371053,0.007500413,0.038373576,1.398877442,0.085880957,0.034810739,0.259709235,25.576,25.576
3360,202211,2,1,0,1,1,0,0,0,0,0,0,1,70.64658289,7.473833334,3038.23,13.93520461,0.219805406,1.412746814,0.009936677,0.050837977,1.85325703,0.113776577,0.04611787,0.344067286,31.849,31.849
3360,202109,2,1,0,1,1,0,0,0,0,0,0,1,25.67406616,7.473833334,1104.14,5.064269927,0.0798807,0.513414148,0.003611143,0.018475311,0.673502407,0.041348176,0.016759951,0.125039399,34.077,34.077
3360,202208,2,1,0,1,1,0,0,0,0,0,0,1,73.02113289,7.473833334,3140.35,14.40359018,0.227193434,1.460231601,0.010270666,0.052546726,1.915548103,0.117600798,0.047667968,0.355631964,46.433,46.433
3360,202201,2,1,0,1,1,0,0,0,0,0,0,1,26.16841529,7.473833334,1125.4,5.161781456,0.081418788,0.523299837,0.003680675,0.018831049,0.686470564,0.042144327,0.01708266,0.127447008,46.461,46.651
3360,202207,2,1,0,1,1,0,0,0,0,0,0,1,73.53082869,7.473833334,3162.27,14.50412888,0.22877927,1.470424184,0.010342356,0.052913508,1.928918847,0.118421665,0.048000696,0.358114315,50.126,50.126
3360,202209,2,1,0,1,1,0,0,0,0,0,0,1,65.85911619,7.473833334,2832.34,12.99086555,0.204909978,1.317010006,0.009263304,0.047392868,1.727668418,0.106066345,0.042992626,0.320751074,51.333,51.333
