industry,time,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,Cr6,water,N,P,Cu,Cr,Zn,Fe,Ni,NH3N,HW17,HWsum
3340,202209,1,0,0,1,0,0,0,0,0,0,1,0,90.41760081,6.913333333,0.019608642,3368,27.70629166,0.436673788,0.496529313,0.08971702,0.032171428,0,0.077281848,0.808024542,9.2,9.2
3340,202206,1,0,0,1,0,0,0,0,0,0,1,0,55.03446605,7.712666667,0.011935189,2050,16.86398394,0.265790162,0.302222415,0.054608044,0.019581778,0,0.04703913,0.491820163,18.94,18.94
3340,202008,1,0,0,1,0,0,0,0,0,0,1,0,73.82672275,8.187368421,0.016010619,2750,22.62241748,0.356547778,0.405420312,0.073254693,0.026268239,0,0.063101272,0.659758756,14,24
3340,202208,1,0,0,1,0,0,0,0,0,0,1,0,58.60499482,7.082580645,0.012709521,2183,17.95808631,0.283034109,0.321830015,0.058150907,0.020852205,0,0.050090937,0.523728496,21.53,28.53
3340,202011,1,0,0,1,0,0,0,0,0,0,1,0,97.47812011,7.601923077,0.02113984,3631,29.8698174,0.470772721,0.535302238,0.096722832,0.034683627,0,0.083316624,0.87112147,20,40
3340,202009,1,0,0,1,0,0,0,0,0,0,1,0,117.1831436,7.467037037,0.02541322,4365,35.90794628,0.565938564,0.643512605,0.116275176,0.041694859,0,0.100158927,1.04721708,30,60
3340,202106,1,0,0,1,0,0,0,0,0,0,1,0,78.25632612,7.60962963,0.016971257,2915,23.97976252,0.377940645,0.429745531,0.077649974,0.027844333,0,0.066887348,0.699344281,54.68,74.68
3340,202207,2,0,1,1,0,0,0,0,0,0,1,0,9.548640936,7.443790067,0.00207079,355.681,2.925950571,0.046115371,0.052436473,0.009474655,0.003397496,0,0.008161427,0.085332238,1.415,107.535
3340,202210,2,0,1,1,0,0,0,0,0,0,1,0,4.291050741,7.443790067,0.00093059,159.839,1.314888941,0.020723724,0.023564355,0.004257802,0.001526796,0,0.003667652,0.038347338,0,107.97
3340,202209,4,0,0,0,0,0,0,0,0,0,1,0,67.93,7.443790067,0.021778518,3740.7,55.71,0.484995736,0.551474822,0.099645029,0.035731491,0,0.085833792,0.897439846,0,76.53
3340,202112,4,0,0,0,0,0,0,0,0,0,1,0,99.99,7.443790067,0.029384261,5047.07,45.01,0.654371489,0.744067162,0.134444204,0.04821005,0,0.115809649,1.210854045,0,137.95
3340,202203,4,0,0,0,0,0,0,0,0,0,1,0,380.78,7.443790067,0.017838916,3064.03,94.22,0.397262941,0.451716363,0.081619846,0.02926788,0,0.070306978,0.735098407,0,161.65
3340,202202,5,0,1,1,0,0,0,0,0,0,1,0,533.77,6.97,0.155949255,26786,220.3505725,4.390725185,0.019251114,0.713527345,0.020144117,0,0.614629331,0.904701429,100.96,1902.379
3340,202109,5,0,1,1,0,0,0,0,0,0,1,0,469.259,6.97,0.167179977,28715,236.2191701,4.706924277,0.020637487,0.764912182,0.0215948,0,0.658892005,0.969853712,157.263,2383.715
3340,202112,5,0,1,1,0,0,0,0,0,0,1,0,805.487,6.97,0.210350429,36130,297.217434,5.92238113,0.025966652,0.962433471,0.02717117,0,0.829035979,1.220296522,175.776,2491.916
3340,202211,5,0,1,1,0,0,0,0,0,0,1,0,613.007,6.97,0.199102241,34198,281.3241574,4.557,0.08,0.91096872,0.02571823,0,0.784704468,0.467,157.645,2853.765
3340,202209,5,0,1,1,0,0,0,0,0,0,1,0,723.373,6.97,0.224503816,38561,317.215651,6.3666,0.36,1.02719062,0.03,0,0.884817503,1.433,166.564,2936.946
3340,202210,5,0,1,1,0,0,0,0,0,0,1,0,764.638,6.97,0.235437614,40439,332.6647056,5.6394,0.19,1.077216915,0.017,0,0.927909935,1.265,185.137,2998.805
3340,202207,5,0,1,1,0,0,0,0,0,0,1,0,774.666,6.97,0.21297617,36581,300.9275104,6.6437,0.01,0.974447241,0.027510339,0,0.839384588,1.948,151.395,3024.156
3340,202110,4,0,1,1,0,0,0,0,0,0,1,0,159.35,8.017741935,0.01190212,2044.32,16.81725836,0.265053729,0.003770194,0.054456739,0.018080613,0,0.046908797,0.490457462,22.333,115.218
3340,202210,4,0,1,1,0,0,0,0,0,0,1,0,382.6,8.116129032,0.015885678,2728.54,22.44588036,0.353765409,0.007,0.07268304,0.175,0,0.062608852,0.654610238,29.164,119.329
3340,202111,4,0,1,1,0,0,0,0,0,0,1,0,177.57,8.058,0.012503188,2147.56,17.66654504,0.27843918,0.003960593,0.057206854,0.0189937,0,0.049277733,0.515226005,17.499,168.835
3340,202108,4,0,1,1,0,0,0,0,0,0,1,0,164.42,8.08483871,0.012817054,2201.47,18.11002669,0.285428813,0.004060015,0.058642912,0.019470497,0,0.050514748,0.528159676,28.641,181.907
3340,202203,4,0,1,1,0,0,0,0,0,0,1,0,224.92,7.953870968,0.009766245,1677.46,13.79934561,0.217488958,0.002,0.044684297,0.014835987,0,0.038490858,0.402443244,54.219,215.799
3340,202111,1,0,1,1,0,0,0,0,0,0,0,0,18.28244962,7.791851852,0.00396487,681.01,5.602215464,0.088295492,0.100398286,0.018140792,0.006505067,0,0.015626399,0.163382658,0.314,0.314
3340,202112,4,0,1,0,0,0,0,0,0,1,1,0,60.4255,7.651206,0.001687228,289.8,2.383991485,0.037573653,0.04272393,0.007719713,0.002768195,0,0.006649727,0.069526577,0,373.355
3340,202107,4,0,1,0,0,0,0,0,0,1,1,0,61.8243,7.485,0.001693632,290.9,2.393040452,0.037716272,0.042886098,0.007749015,0.002778702,0,0.006674967,0.069790481,0,384.0735
3340,202109,5,1,1,0,0,0,0,0,0,0,1,0,118.0000698,7.443790067,0.025590384,4395.43,36.15827362,0.569883927,0.647998765,0.117085772,0.041985529,0,0.100857172,1.05451761,89.57,376.87
3340,202012,5,1,1,0,0,0,0,0,0,0,1,0,150.407048,7.443790067,0.032618406,5602.57,46.08860999,0.72639414,0.825962065,0.149241652,0.053516235,0,0.128556106,1.344125313,133.62,519.65
3340,202106,5,1,1,0,0,0,0,0,0,0,1,0,106.8009587,7.443790067,0.023161661,3978.27,32.72657628,0.515797574,0.586498715,0.105973435,0.03800078,0,0.091285053,0.954435805,86.76,619.726
3340,202108,5,1,1,0,0,0,0,0,0,0,1,0,109.0852917,7.443790067,0.023657058,4063.36,33.42655501,0.526829811,0.599043156,0.108240068,0.038813567,0,0.093237521,0.974849941,83.5,632.38
