industry,staff,process_1,process_2,process_3,process_4,process_5,process_6,process_7,process_8,process_9,process_10,process_11,COD,pH,water,N,P,NH3N,Cr6,Cr,Fe,Cu,Ni,Zn,HWsum
4419,5,0,1,1,0,0,0,0,0,1,1,0,161.809,7.175333333,1899.32998,33.55398233,0.692989128,16.33946,0,0.001,0,0.025406,0,0,20.053
3360,2,1,0,1,1,0,0,0,0,0,0,1,64.70606603,7.333225806,4111.489,18.85783515,0.297451973,1.911801604,0.013446822,0.121849751,2.50792267,0.153968312,0.062409072,0.465609536,89.5
2614,3,0,0,0,0,1,1,1,0,1,1,0,228.48,8.353870968,1516.88,9.799848329,0.493897366,17.99,0,0,0,0,0,0,17.583
2631,3,0,0,0,0,1,1,1,1,1,0,0,708.044356,7.628064516,27355.30334,537.5732369,26.11544798,1.845134,0,0,0,0,0,0,14.54
3360,1,1,0,1,1,0,0,0,0,0,0,1,26.03,7.336,807,3.701401843,0.02,0.1,0.002639332,0.013503338,0.492253195,0.030220786,0.012249606,0.091389493,24.413
3130,4,0,1,0,0,0,0,0,0,1,1,0,12.075,7.485,275.518,1.500100012,0.00979555,0.077595815,0.008910159,0.006158539,0,0.006860723,0.007132643,0.0190097,2.24
3340,3,0,0,1,0,0,0,0,0,0,0,0,65.41764426,6.83516129,2436.767,20.04565831,0.315935949,0.584610314,0.014186963,0.06491077,0,0.359241759,0.055913853,0.02327621,53.964
3360,1,1,0,1,1,0,0,0,0,0,0,1,30.83427117,7.473833334,1326.06,6.082132501,0.095935843,0.616604747,0.004336943,0.022188645,0.808868985,0.049658705,0.020128516,0.150170943,55.36
2614,4,0,0,0,0,1,1,1,1,0,0,0,1074.576708,6.219354839,27234.63,175.9501367,0.189217,97.196934,0,0,0,0,0,0,22.881
3360,3,1,0,1,1,0,0,0,0,0,0,1,41.06345,8.057096774,1803,8.269674751,0.018861,0.213466,0.005026852,0.030169168,1.099792453,0.005759142,0.014362881,0.204182474,46.94
2614,4,0,0,0,0,1,0,0,0,0,0,0,859.74,9.531576087,6744.85,43.57530392,0.538834,5.424277867,0,0,0,0,0,0,109.378
3360,3,1,0,1,1,0,0,0,0,0,0,1,210.38,8.165,6994.07,32.07913704,0.505996713,3.252173177,0.022874442,0.117030102,4.266237051,0.261916097,0.106164316,0.43,39.9
2614,3,0,0,0,0,0,1,0,0,0,0,0,1724.5894,7.647741935,5146.1146,62.55290336,1.387438638,43.9909,0,0,0,0,0,0,41.03
2614,1,0,0,0,0,0,1,1,0,0,0,0,48.9531,7.245,279.075,1.802972333,0.091869188,0.019491832,0,0,0,0,0,0,0.1051
3340,4,0,1,1,0,0,0,0,0,0,1,0,277.58,7.830357143,2041.15,16.79118088,0.264642726,0.48969694,0.011883664,0.054372297,0,0.003764348,0.046836058,0.018052576,127.932
2614,2,0,0,0,0,1,1,0,0,0,0,0,313.202,7.467666667,805.1,5.201372482,0.265032279,1.572268299,0,0,0,0,0,0,69.366
2669,4,0,0,0,0,0,0,1,0,0,0,0,802.746,6.489032258,9332.73,144.9191696,6.126069734,6.034,0,0,0,0.091532987,0.227110379,0,54.85
2614,3,0,0,0,0,0,1,0,0,0,0,0,188.1401,6.99,785.2769,5.073304755,0.258506678,1.53355605,0,0,0,0,0,0,43.145
3360,3,0,1,0,0,0,0,0,0,1,0,1,62.14380113,7.473833334,2672.559,12.25801092,0.193350377,1.242713426,0.005830131,0.044719291,1.630205335,0.100082816,0.007893311,0.302656521,1.4
3360,1,1,0,1,1,0,0,0,0,0,0,1,6.4955,7.473833334,421.2503,1.932114792,0.030475999,0.195877211,0.001377719,0.007048681,0.256953911,0.015775112,0.006394238,0.047704896,14.342
2669,1,0,0,0,0,1,0,0,0,0,0,0,449.6078,8.101545955,9171.8062,142.4203355,6.020438218,28.90623763,0,0,0,0.089954689,0.223194326,0,1.36
3360,1,0,1,0,0,0,0,0,0,0,0,0,1.581173129,7.473833334,68,0.311890118,0.004919564,0.031619326,0.000222397,0.001137828,0.041478584,0.002546485,0.001032185,0.007700726,0.1
3360,2,0,1,0,0,0,0,0,0,1,0,1,37.00782214,7.473833334,1591.56,7.299879948,0.115143847,0.740059614,0.005205274,0.026631193,0.970818456,0.059601231,0.024158591,0.180237747,9.01
3360,2,0,1,1,0,0,0,0,0,1,1,0,19.23,7.294285714,1870,23.363944,0.010512,0.28,0.006115925,0.031290263,1.140661058,0.070028339,0.028385085,0.211769953,147.68
2631,2,0,0,0,0,0,0,0,0,1,0,0,7.118,7.386129032,41.299,0.811588043,0.039427159,0.022744036,0,0,0,0,0,0,51.733
3360,1,0,1,0,0,0,0,0,0,1,0,1,20.099,8.313548387,485.396,2.226326703,0.035116718,0.225704325,0.001587511,0.009457713,0.296081452,0.01817726,0.007367918,0.054969138,6.85
3360,1,0,1,0,0,0,0,0,0,1,0,1,41.39069454,7.824516129,1780.05,8.164411836,0.128780445,0.827705594,0.005821739,0.029785151,1.085793431,0.066659863,0.027019717,0.201583479,2.2
3130,1,0,0,0,0,0,0,0,0,0,1,0,3.688259441,7.485,123,0.669692367,0.004373045,0.03464124,0.003977778,0.002749368,0,0.003062845,0.003184239,0.008486535,22.184
3360,3,1,0,1,1,0,0,0,0,0,0,1,39.43422532,7.473833334,1695.91,7.778493681,0.122693208,0.788581329,0.005546555,0.028377257,1.034469783,0.063508962,0.02574254,0.192054963,63.39
3360,5,1,0,1,1,0,0,0,0,0,0,1,11.235466,7.895483871,892,1.536853861,0.008770424,0.137222,0.002917329,0.014925623,0.544101424,0.033403892,0.013539837,0.1010154,35.5665
3982,4,1,1,1,1,0,0,0,0,1,0,0,0.025,7.493988095,0.596,0.003797431,5.94E-05,0.003948164,0,0,0,3.59E-05,4.56E-06,0,40.45
3360,2,0,1,0,0,0,0,0,0,1,0,1,1.4198,6.87,137.9273,0.3681,0.0296,0.064134826,0.000451098,0.002307905,0.084132781,0.005165144,4.00E-04,0.01561971,1.12
2614,1,0,0,0,0,1,0,1,0,1,0,0,17.1476,7.122580645,314.3118,2.030620727,0.103468852,7.5213,0,0,0,0,0,0,6.7
2614,3,0,0,0,0,1,1,1,0,1,1,0,143.6729,7.234516129,1541.6171,9.959663099,0.7357,2.4063,0,0,0,0,0,0,8.667
3340,4,0,0,0,0,0,0,0,0,0,1,0,82.08,7.443790067,2228,36.63,0.288868527,0.534524548,0.012971513,0.05934962,0,0.328464166,0.051123503,0.021282049,66.84
2614,3,0,0,0,0,1,1,1,0,1,1,0,158.86,7.02483871,1856.6,11.99461949,0.604510475,5.56,0,0,0,0,0,0,20.227
2631,4,0,0,0,0,1,0,0,0,0,0,0,3138.34,7.959333333,13167.97,258.7705999,17.73,106.45,0,0,0,0,0,0,52.361
2614,2,0,0,0,0,1,0,0,0,0,0,0,138.178932,7.841785714,1313.68526,8.487102671,0.432454351,2.565477194,0,0,0,0,0,0,18.794
3340,2,0,1,0,0,0,0,0,0,0,0,0,11.10055919,7.443790067,413.489,3.401498465,0.053610394,0.099201087,0.002407351,0.011014549,0,0.060958851,0.009487884,0.003949683,2.4385
3360,3,1,0,1,1,0,0,0,0,0,0,1,2.006183165,7.473833334,86.278,0.395724347,0.006241914,0.040118414,0.000282176,0.001443669,0.052627783,0.003230965,0.00130963,0.009770635,27.41
3360,2,0,1,0,0,0,0,0,0,1,0,1,8.738868997,7.924482759,65,0.29813026,0.004702525,0.045055901,0.000212586,0.001087629,0.039648646,0.006897844,0.000986647,0.007360988,1.1
3360,3,0,1,0,0,0,0,0,0,1,0,1,19.511753,7.332142857,1454,6.668944585,0.105191858,0.67868,0.004755377,0.024329435,0.886909721,0.054449842,0.021916,0.164659632,7.25
3360,4,1,0,1,1,0,0,0,0,0,0,1,37.36314429,7.473833334,1606.841,7.369968079,0.116249375,0.747165127,0.005255251,0.026886887,0.980139548,0.060173479,0.024390544,0.181968258,60.221
3360,2,1,0,1,1,0,0,0,0,0,0,1,0.097623067,7.764193548,2.37,0.010870288,0.000171461,0.002648269,7.75E-06,3.97E-05,0.001445651,8.88E-05,3.60E-05,0.000268393,17.606
3360,1,0,1,1,0,0,0,0,0,1,1,0,21.503012,7.341774194,1602.290936,7.349098667,0.115920193,0.310123,0.00437,0.000869,0.977364104,0.020769,0.000119,0.021803,113.94
3360,2,0,1,0,0,0,0,0,0,1,0,1,74.14237065,7.730666667,3188.57,14.62475697,0.230681983,1.482653423,0.007,0.085748195,1.944961299,0.119406556,0.005846468,0.361092684,6.38
3130,3,0,0,0,0,0,0,0,0,1,1,0,118.6031,7.430567,4814.4783,26.21316559,0.171170179,1.355930884,0.155698601,0.107616034,0,0.119886193,0.124637796,0.332180796,131.332
3360,3,1,0,1,1,0,0,0,0,0,0,1,915.5,8.306129032,5490.5,25.18283373,0.397218637,2.553028041,0.017956944,0.05,3.349090662,0.205609943,0.083341341,0.621776967,47.6005
3360,2,0,1,0,0,0,0,0,0,1,0,1,13.75781065,7.626666667,591.669,2.713760505,0.042805201,0.275120216,0.001333136,0.002332759,0.360905769,0.022157004,0.006,0.067004126,5.0485
2631,2,0,0,0,0,0,0,0,0,1,0,0,19.14,7.979,859.46,16.88969369,0.820505722,4.76,0,0,0,0,0,0,35.1585
3340,1,0,0,1,0,0,0,0,0,0,1,0,97.18281322,7.776557613,3620,29.77932773,0.46934653,0.868482435,0.021075797,0.096429814,0,0.533680556,0.083064219,0.034578554,42
3360,3,0,1,1,0,0,0,0,0,1,1,0,177.6282918,8.522258065,7639.09,35.03759828,0.552661674,3.552101079,0.024984011,0.127823068,4.659685819,0.286071006,0.115955196,0.865096113,183.609
3360,3,1,0,1,1,0,0,0,0,0,0,1,371.608,7.483548387,10404.12187,47.71974705,0.752702142,4.837813473,1.50E-05,0.105703,6.346297679,0.389616775,0.000567,2.26896,40.221
3360,2,0,1,0,0,0,0,0,0,1,0,1,9.230560867,7.473833334,396.9699,1.820749838,0.028719396,0.184587066,0.001298309,0.006642402,0.242143372,0.014865852,0.006025681,0.044955239,6.236
3360,2,1,0,1,1,0,0,0,0,0,0,1,18.67388718,7.473833334,803.09,3.683468162,0.058100777,0.373428884,0.002626544,0.004205464,0.489868176,0.030074363,0.002252404,0.090946701,15.787
2614,1,0,0,0,0,0,1,0,0,0,0,0,2.87,7.564535843,88.66,0.572790565,0.029186141,0.173142849,0,0,0,0,0,0,0.42
3340,1,0,0,1,0,0,0,0,0,0,1,0,61.5473253,6.920689655,2292.6,18.85969247,0.297244159,0.550022881,0.013347617,0.061070439,0,0.337987857,0.052605809,0.021899114,68.95
2614,2,0,0,0,0,0,1,0,0,0,0,0,204.955,8.111405828,5610.175,36.24470235,1.84682333,8.934,0,0,0,0,0,0,11.467
2631,2,0,0,0,0,0,1,0,0,1,0,0,84.1999,7.544056055,479.27,9.418383048,0.457547504,1.764554779,0,0,0,0,0,0,8.208
3340,3,0,0,0,0,0,0,0,0,1,1,0,118.6031,7.430567,4814.4783,39.60550474,0.624215106,1.155052441,0.028030102,0.12824841,0,0.709777198,0.110472619,0.045988314,131.332
3360,2,1,0,1,1,0,0,0,0,0,0,1,21.84,7.336,1072.62,4.919699684,0.077600338,0.1,0.003508055,0.3594,0.654275863,0.174,0.166,0.1392,16.797
2614,3,0,0,0,0,1,1,1,0,1,1,0,132.4481,7.435666667,867.2696,5.60302103,0.28238369,0.6835,0,0,0,0,0,0,15.295
3360,2,0,1,0,0,0,0,0,0,1,0,1,17.85,7.618387097,1500,6.879929077,0.108519799,0.31,0.004905822,0.025099142,0.914968763,0.056172464,0.042147541,0.169868946,7
3360,4,0,1,0,0,0,0,0,0,1,0,1,1.771967,7.709354839,150.8673,0.691970883,0.010914726,0.070151798,0.000939276,0.001568937,0.092025911,0.005649725,0.000322859,0.017085113,2.76
3360,1,0,1,0,0,0,0,0,0,1,0,1,0.023252546,7.473833334,1,0.004586619,7.23E-05,0.00046499,3.27E-06,1.67E-05,0.000609979,3.74E-05,1.52E-05,0.000113246,3.328
3360,5,1,0,1,1,0,0,0,0,0,0,1,113.6226872,7.91955,4886.4622,22.41234225,0.353518597,2.272156455,0.01598141,0.081764004,2.980640183,0.182989748,0.074172537,0.553372124,46.5615
3360,2,0,1,0,0,0,0,0,0,1,0,1,25.2004118,7.817,1083.77,4.970840491,0.078407002,0.5039423,0.003544522,0.018134464,0.661077131,0.040585354,0.01645075,0.122732579,2.5
3360,1,0,1,0,0,0,0,0,0,1,0,1,0.306967858,7.473833334,13.201473,0.060550132,0.000955081,0.006138554,4.32E-05,0.000220897,0.008052624,0.000494373,0.000200388,0.001495014,3.196
3360,4,1,0,1,1,0,0,0,0,0,0,1,463.729,7.766111107,6766,31.03306676,0.489496639,11.3495,0.002170151,0.113213861,4.1271191,0.253375261,0.001607519,0.766222194,11.655
3360,1,0,1,0,0,0,0,0,0,1,0,1,0.589447391,7.473833334,25.3498,0.116269884,0.00183397,0.011787406,8.29E-05,0.000424172,0.01546285,0.000949307,0.000384789,0.002870763,3.329
3360,2,0,1,1,0,0,0,0,0,1,1,0,6.393264275,7.473833334,274.949,1.261086413,0.019891607,0.127848558,0.000899234,0.001551332,0.167713164,0.010296375,0.004173503,0.031136865,134.45
3130,4,0,0,0,0,0,0,0,0,0,1,0,29.20429794,7.485,973.936,5.302743943,0.034626555,0.274295535,0.031496761,0.021769987,0,0.024252156,0.025213373,0.067197901,37.773
3360,4,0,1,0,0,0,0,0,0,1,0,1,0.017,7.473833334,6.391,0.029313084,0.000462367,0.001690825,2.09E-05,0.000106939,0.003898377,0.000239332,9.70E-05,0.000723755,1.407
2614,4,0,0,0,0,1,0,1,0,0,0,0,561.016,7.241639785,7559.266,281.0244983,11.862,2.19,0,0,0,0,0,0,7.62
3360,2,0,1,0,0,0,0,0,0,1,0,1,146.42301,7.348666667,1069,4.903096122,0.585602,4.171569,0.003496216,0.017887322,0.652067738,0.040032243,0.016226554,0.121059936,8.94
3360,1,0,1,0,0,0,0,0,0,1,0,1,601.0632701,7.473833334,25849.353,118.5611436,1.870111059,12.01969275,0.084541552,0.432531048,15.76756703,0.968014569,0.392372234,2.927334906,5.3
3360,3,1,0,1,1,0,0,0,0,0,0,1,37.9803064,7.473833334,1633.3827,7.491704754,0.118169575,0.759506754,0.005342057,0.027331002,0.996329432,0.061167421,0.024793426,0.184973999,49.954
3360,3,0,1,0,0,0,0,0,0,1,0,1,44.865,7.271290323,1940.497,8.900321156,0.140388229,0.902311858,0.006346489,0.032469873,1.18366276,0.072668332,0.029455172,0.219753454,7.664
3360,2,1,0,1,1,0,0,0,0,0,0,1,26.90347477,7.473833334,1157.012,5.306773668,0.083705806,0.537999104,0.003784063,0.019360005,0.705753226,0.043328143,0.017562505,0.13102694,19.091
3360,4,0,1,0,0,0,0,0,0,1,0,1,57.58560454,7.473833334,2476.529,11.35889592,0.179168286,1.151561421,0.008099607,0.041439168,1.510631117,0.092741824,0.037591704,0.280456915,2.32
3982,3,0,0,0,1,0,0,0,0,0,0,0,30.8,7.493988095,408.21,2.600921354,0.040662871,0.45,0,0,0,0.024620878,0.003121117,0,3.975
3360,1,0,1,0,0,0,0,0,0,1,0,1,38.34973545,7.473833334,650.172,2.982091499,0.04703769,0.288093561,0.002126419,0.001751329,0.39659138,0.042976547,0.001599433,0.073629355,8.054
2614,3,0,0,0,0,0,1,0,0,1,1,1,954.513653,7.342068966,81203,524.6143953,26.73135773,1.20306,0,0,0,0,0,0,2.243
2614,2,0,0,0,0,1,0,1,0,0,1,0,364.132,7.536666667,1692.077,10.93171376,0.55701779,19.97,0,0,0,0,0,0,50.67
3360,4,1,0,1,1,0,0,0,0,0,0,1,398.56,7.2566,8146.744,37.36601395,4.12,47.76,0.026644318,0.026,4.969344187,0.30508179,0.023,0.92258588,65.41
2614,3,0,0,0,0,0,1,1,0,0,0,0,212.19,7.526290322,2991.25,19.32505954,0.984694824,5.608927594,0,0,0,0,0,0,106.39
2614,1,0,0,0,0,0,1,0,0,0,1,0,83.1,7.564535843,1059,6.841700979,0.348614064,2.068105985,0,0,0,0,0,0,1.09
3360,3,0,1,0,0,0,0,0,0,1,0,1,13.67098564,7.293,587.935,2.696634068,0.042535059,0.273383943,0.00192287,0.009837776,0.358628106,0.022017172,0.008924377,0.066581266,4.8
3360,3,1,0,1,1,0,0,0,0,0,0,1,33.3898,7.470967742,1100.85995,5.049225586,0.0796434,0.511888957,0.001692,0.018420427,0.671501644,0.041225344,0.016710162,0.234903,53.04
3360,5,0,1,0,0,0,0,0,0,1,0,1,55.41811846,7.43955914,2383.314,10.93135419,0.172424504,1.10821737,0.007794743,0.039879424,1.453771908,0.08925108,0.036176775,0.269900692,8.47
2631,2,0,0,0,0,1,0,0,0,1,0,1,62.3881,7.418387097,1270.2865,55.32,0.87,9.7548,0,0,0,0,0,0,37.58
2631,3,0,0,0,0,0,1,1,0,0,0,0,272.71,8.235008484,3894.03,76.52360077,3.717536473,13.73,0,0,0,0,0,0,60.27
3360,1,0,1,0,0,0,0,0,0,1,0,1,6.793947,6.908214286,378.385679,1.73551109,0.027374892,0.951926,0.001237529,0.006331437,0.230807384,0.014169904,0.005743588,0.042850651,1.734
3130,2,0,1,1,0,0,0,0,0,1,0,0,512.1103254,7.485,17078.4,92.98596844,0.607192014,4.809893942,0.552309685,0.381746383,0,0.425272321,0.442127682,1.178345016,14
3360,1,0,1,0,0,0,0,0,0,1,0,1,0.563181315,7.473833334,24.2202,0.111088839,0.001752247,0.011262153,7.92E-05,0.000405271,0.014773818,0.000907006,0.000367643,0.00274284,2.59
3360,1,1,0,1,1,0,0,0,0,0,0,1,11.69114761,7.473833334,502.79,2.30610636,0.036375113,0.233792363,0.001644399,0.008413065,0.30669143,0.018828635,0.007631945,0.056938938,33.7
3340,2,0,0,1,0,0,0,0,0,0,0,0,105.5587905,7.443790067,3932,32.34594382,0.509798496,0.943335065,0.022892275,0.104740891,0,0.579677334,0.090223345,0.037558805,1.065
3360,2,1,0,1,1,0,0,0,0,0,0,1,44.0699459,7.473833334,1895.274,8.692900468,0.137116502,0.881283611,0.006198585,0.031713167,1.156077672,0.070974807,0.028768724,0.214632132,47.028
2669,4,0,0,0,0,0,0,1,0,0,0,0,2530.33,7.831935484,14207.998,220.6226122,9.326230003,67.861,0,0,0,0.139348347,0.345749188,0,15.086
2614,2,0,0,0,0,0,1,1,0,0,1,1,127.265,7.484285714,821,5.304094904,0.270266427,1.603319182,0,0,0,0,0,0,4.42
3130,4,1,0,1,0,0,0,0,0,0,1,0,1424.225209,7.485,47496.5776,258.6024022,1.688656,13.3767508,1.536023269,1.061671274,0,1.182720851,1.229597138,3.277084241,20
2614,4,0,0,0,0,1,0,1,0,0,0,0,267.04311,7.564535843,2402,15.5181924,0.790718585,4.690831516,0,0,0,0,0,0,44.23
4417,1,0,0,0,0,0,0,1,1,1,0,1,12.2943,7.581304348,661.328,8.688475295,0.185467634,0.501899753,0,0,0,0,0,0,0.0145
3360,4,0,1,1,0,0,0,0,0,1,1,0,41.15,7.457096774,1901,8.71916345,0.137530758,0.68,0.006217312,0.031808979,1.159570412,0.029284,0.02885564,0.149469,127.41
3360,5,0,1,0,0,0,0,0,0,0,0,0,470.150608,6.643571429,2453,11.25097735,1.327554,1.140620669,0.008022654,0.041045463,1.496278917,0.091860703,0.037234552,0.27779235,0.0327
3360,3,1,0,1,1,0,0,0,0,0,0,1,37.05,7.602580645,1795,8.232981796,0.018777313,1.5,0.007806,0.030035306,1.09491262,0.016746,0.031601,0.203276506,61.62
2631,4,0,0,0,0,0,1,0,1,1,1,1,1011.241,8.135483871,7984.482,54.191,0.15,6.516,0,0,0,0,0,0,85.07
3360,4,0,1,1,0,0,0,0,0,1,1,0,52.87628964,7.898,2274,10.42997248,0.164516015,1.057387445,0.007437226,0.038050299,1.387092645,0.085157456,0.034517477,0.257521323,109.1
2631,5,0,0,0,0,1,1,1,1,0,0,0,4666.779228,7.178064516,20885.79,410.4374788,19.93915971,240.115638,0,0,0,0,0,0,176.093
3360,1,1,0,1,1,0,0,0,0,0,0,1,30.39735583,7.473833334,1307.27,5.995949923,0.094576452,0.607867583,0.004275489,0.06,0.797407477,0.048955051,0.019843299,0.148043052,11.012
3360,3,0,1,0,0,0,0,0,0,1,0,1,20.92403606,7.473833334,899.86,4.12731532,0.065101751,0.418425974,0.002943035,0.015057142,0.548895861,0.033698236,0.013659146,0.101905513,1.7038
2614,5,0,0,0,0,0,1,1,0,0,0,0,459.5651,6.968793103,3456.67,22.33191928,1.137907249,2.5345,0,0,0,0,0,0,7.848
2614,3,0,0,0,0,0,1,1,0,0,0,1,30621.7,7.726,98758.72,638.0336462,32.51055594,301.59,0,0,0,0,0,0,66.93
2669,2,0,0,0,0,1,1,1,0,0,1,1,97.3805,7.641,1204.55,18.70432185,0.790675108,3.796308794,0,0,0,0.011813913,0.029312517,0,7.076
3360,4,0,1,1,0,0,0,0,0,1,1,0,149.1261,7.259,1989.0335,9.122939608,0.143899677,1.134207945,0.00650523,0.033282022,1.213269014,0.074485942,0.030191917,0.225250017,122.65
3360,2,0,1,1,0,0,0,0,0,1,1,0,184.0997078,6.960967742,7917.4,36.31410032,0.572796437,3.681512469,2.60E-05,0.132479963,4.829449123,0.296493245,0.000764789,0.896613597,130.543
2631,4,0,0,0,0,1,1,1,1,0,1,0,606.025,7.831333333,2769.805,48.699,5.525,13.462,0,0,0,0,0,0,1.521
2669,2,0,0,0,0,1,1,1,1,0,0,1,49.107,7.641,1074.479,16.68457187,0.705295587,1.033,0,0,0,0.01053821,0.026147262,0,4.6
2614,3,0,0,0,0,0,1,1,0,0,0,0,847.32,7.526290322,4052.71,26.18265342,1.3341187,7.59928356,0,0,0,0,0,0,73
2614,4,0,0,0,0,1,0,0,0,0,0,0,187.114176,8.202352941,4384,28.32296231,1.443176635,8.120213228,0,0,0,0,0,0,41.396
2614,5,0,0,0,0,1,1,1,1,0,1,0,2416.22,7.883870968,78609,891.572,25.87743433,6.01393,0,0,0,0,0,0,19.641
3340,2,0,0,0,0,0,0,0,0,0,1,0,331.5,7.193870968,7531.44,61.95613813,0.976479344,1.806884903,0.043848371,0.200623026,0,1.11032682,0.172815797,0.071940968,147.417
2614,2,0,0,0,0,0,1,1,0,0,0,0,342.513,7.329032258,1901,12.28146701,0.625793518,3.712435766,0,0,0,0,0,0,15.818
3360,2,1,0,1,1,0,0,0,0,0,0,1,80.24787675,7.278,423,1.94014,0.030204089,0.397610804,0.001383442,0.007077958,0.258021191,0.015840635,0.006420797,0.047903043,18.79
3340,1,0,0,1,0,0,0,0,0,0,1,0,63.67890413,7.159,2372,19.51286336,0.307538665,0.569071916,0.013809887,0.063185502,0,0.349693447,0.054427715,0.02265755,34.3
3360,2,1,0,1,1,0,0,0,0,0,0,1,32.6396,7.318709677,2359.3904,10.82162574,0.170693714,0.1727,0.0077165,0.0218,1.439179011,0.0814,0.0727,0.0869,40.67
3120,5,1,0,0,0,0,0,0,1,0,0,0,7975.446,7.468666667,664487.702,0,29.437,29.715,0,0,0,0,0,0,5.93
2669,2,0,0,0,0,1,1,1,1,0,0,1,291.73,7.641,2643.538,41.04901049,1.735236971,13.867,0,0,0,0.025927133,0.064330043,0,10.731
3360,1,0,1,0,0,0,0,0,0,0,0,0,1.09403229,7.473833334,47.05,0.215800442,0.003403904,0.021877783,0.000153879,0.000787276,0.02869952,0.001761943,0.000714181,0.005328223,0.086
3982,4,0,0,1,0,0,0,0,0,0,0,0,57.9972,7.493988095,452.5226,2.883260316,0.045076965,0.902468648,0,0,0,0.027293559,0.003459925,0,0.152
3360,2,0,1,0,0,0,0,0,0,1,0,1,7.4931004,7.473833334,322.2486,1.478031675,0.023313569,0.149842403,0.00105393,0.005392109,0.196564935,0.012067665,0.004891473,0.036493353,1.6
3360,3,0,1,0,0,0,0,0,0,1,0,1,30.01857186,7.473833334,1290.98,5.921233893,0.093397927,0.600292895,0.004222212,0.02160166,0.787470916,0.048345018,0.01959603,0.146198275,2.837
3360,1,0,1,0,0,0,0,0,0,1,0,1,21.719,6.983333333,190.324,0.872943748,0.013769281,0.088498772,0.000622464,0.003184646,0.116093677,0.007127312,0.002888964,0.043,1.1
2614,2,0,0,0,0,1,1,0,0,0,0,0,18.999,8.049677419,360.7,1.59,0.012,0.278,0,0,0,0,0,0,25.02
3360,3,1,0,1,1,0,0,0,0,0,0,1,5.970114442,7.473833334,256.751,1.177619114,0.018575045,0.119386668,0.000377553,0.004296153,0.156612763,0.009614891,0.021,0.029076015,61.865
3360,2,0,1,0,0,0,0,0,0,1,0,1,91.834288,8.195666667,424.43774,1.946734366,0.030706599,0.197359339,0.001388144,0.007102015,0.258898183,0.015894476,0.006442621,0.048065861,4.13
3360,1,0,1,0,0,0,0,0,0,1,0,1,16.145,7.473833334,742.49,3.405519027,0.053716577,0.329,0.002428349,0.002,0.452903438,0.02,0.001826537,0.084083996,2.756
2631,2,0,0,0,0,1,1,1,0,0,0,0,98.1187,7.747241379,768.754,3.6294,0.23815,2.8711,0,0,0,0,0,0,0.32
3360,4,1,0,1,1,0,0,0,0,0,0,1,247.512,6.780967742,7642.501,35.05324323,0.552908448,10.72146505,0.024995167,0.127880143,4.661766458,0.286198742,0.116006973,0.865482395,55.2605
3360,1,0,1,0,0,0,0,0,0,1,0,1,1.511415491,7.473833334,65,0.29813026,0.004702525,0.030224355,0.000212586,0.001087629,0.039648646,0.00243414,0.000986647,0.007360988,8.401
2631,3,0,0,0,0,1,1,1,0,0,1,1,267.9593,8.31,3191.4453,62.71674487,5.267,9.606,0,0,0,0,0,0,101.865
3340,2,0,0,0,0,0,0,0,0,0,1,0,260.5,6.950967742,7294.32,60.0055099,0.94573585,1.749996904,0.042467848,0.194306607,0,1.07536927,0.167374861,0.069675977,86.18
3130,4,0,1,0,0,0,0,0,0,1,0,0,51.8816,7.585333333,3995.16,23.908,0.397838,1.84958,0.129202124,0.089302152,0,0.0994842,0.103427185,0.275650932,75.299
3360,1,0,1,0,0,0,0,0,0,1,0,1,23.06838585,7.741935484,992.08,4.550293359,0.071773548,0.46130736,0.020618883,0.016600238,0.60514814,0.037151719,0.015058971,0.112349056,7.85
3360,5,0,1,1,0,0,0,0,0,1,1,0,847.82,7.39875,23169,106.2673845,12.32,28.41,0.075775329,0.387681341,14.13260751,0.62463,1.544202,0.206906,115.111
3130,1,0,0,0,0,0,0,0,0,0,1,0,7.847017334,7.485,261.690683,1.424815064,0.009303945,0.073701543,0.008462988,0.005849463,0,0.006516407,0.00677468,0.018055668,4.626
3360,2,0,1,0,0,0,0,0,0,1,0,1,30.6035129,7.080677966,1316.136,6.03661489,0.095217876,0.611990185,0.056,0.022022589,0.802815552,0.049287068,0.019977878,0.14904709,4
3360,5,1,0,1,1,0,0,0,0,0,0,1,133.0090858,7.306666667,5720.1945,26.23635498,0.413836238,2.659833705,0.018708171,0.095714648,3.489199524,0.214211614,0.086827918,0.647788942,40.419
3360,3,0,1,1,0,0,0,0,0,1,1,0,6.672527353,7.473833334,286.959,1.316171712,0.020760489,0.133433089,0.000938513,0.004801616,0.175039014,0.010746129,0.004355805,0.032496949,115.118
3360,3,0,1,0,0,0,0,0,0,1,0,1,62.384572,7.705333333,7933.01,36.38569744,0.386149,3.919106,0.025945291,0.001107,4.838970898,0.297077813,0.037248,0.898381367,1.6
3360,4,0,1,0,0,0,0,0,0,1,0,1,531.540216,7.127419355,5185,23.78162151,0.375116771,11.173539,0.016957792,0.086759366,3.162742024,0.186667,0.078704099,0.587180325,5.983
3360,2,1,0,1,1,0,0,0,0,0,0,1,14.46308362,7.473833334,622,2.852877257,0.044999543,0.28922383,0.002034281,0.010407777,0.379407047,0.023292848,0.009441456,0.07043899,65.29
3360,3,0,1,1,0,0,0,0,0,1,1,0,38.49,7.473833334,5837.58,57.86,0.51,2.714416798,0.019092086,0.097678831,3.560802234,0.218607502,0.19,0.661082376,68.12
