"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","Cu","Ni","NH3N","HWsum"
"1801","1","0","0","0","0","1","0","0","0","0","1","0",1.89046260617441,6.72373916640558,164.013791268487,2.54681560792478,0.107659808566853,0.00160858664204294,0.00399124705895742,0.0478326617409575,567.997565747158
"181","4","0","0","0","0","1","1","1","0","0","0","0",0.0340868207461666,7.69398164753318,0.33442157144472,0.00519291757853372,0.00021951620273184,3.28969641813543e-06,8.13861911158077e-06,0.00055615918287076,552.991238100892
"182","4","0","0","0","0","1","1","1","0","0","0","0",0.385849076235108,7.49237229582525,67.1352001637058,1.04247925941849,0.0440680182186833,0.000658445246271986,0.00163372458662439,0.0364984686996788,1336.46652135302
"1831","2","0","0","0","0","0","1","0","0","1","0","0",205.151240352797,7.11498946217767,4578.52863945898,71.095656714179,3.00537846096847,0.0449050176162414,0.111417706898422,14.4298771672432,724.213350990674
"1841","3","0","0","0","0","0","0","1","0","1","0","0",417.471581405061,7.46270040814936,2192.98015192187,34.0527222488485,1.43948762408116,0.0215081783141528,0.0533657945806691,9.95280036841985,800.942021683122
"1851","2","0","0","0","0","1","0","1","0","1","1","0",1054.68790992663,7.69005023731832,3342.29875423637,51.8994077741275,2.19390845312197,0.0327803962816795,0.0813342655735701,20.3155455296771,529.059881799088
"1861","2","0","0","0","0","1","0","0","0","0","0","0",120.427143705995,7.575483871,1401.55388662474,21.7634095655451,0.919989847268009,0.013746075738975,0.0341065728990479,4.41719425896604,775.069455252912
"1871","2","0","0","0","0","0","1","0","0","1","0","0",141.515846202127,7.84067122288907,3047.03223978688,47.3144923127769,2.00009343281176,0.029884499629822,0.0741490052165714,9.60315079383895,533.969854748243
"1881","4","0","0","0","0","1","0","1","1","0","1","0",1534.3265298065,8.24417521765172,22747.7145273343,353.227822844842,14.9317601092892,0.223103664894904,0.553561720618892,103.036848587908,5500.37615815282
"1891","4","0","0","0","0","0","1","0","0","1","1","0",188.199524502628,7.5548239333198,1491.17368927621,23.1550310294543,0.978816916817693,0.0146250437591318,0.0362874548716771,7.55244684985213,6639.78409263851
"190","3","0","0","0","0","0","1","1","0","1","1","0",34.7129332072102,7.57864525001422,443.374607034407,6.88474646148416,0.291034216017217,0.00434850265358431,0.0107894446071741,1.39735745268488,1136.17473512372
"1911","2","0","0","0","0","1","1","1","0","0","0","0",28.2725982106617,8.16369948443917,429.015216727355,6.66177302257788,0.281608610987944,0.00420766973116198,0.010440011707629,1.58629767137859,423.71876156894
"1921","3","0","0","0","0","0","0","1","0","1","0","0",502.214619216602,7.421,2412.75963341995,37.4654707076051,1.58375242464188,0.023663718299042,0.0587140907387237,12.7483449835214,1052.21871325141
"1931","4","0","0","0","0","1","1","1","0","0","0","0",0.25185546049648,7.486451613,42.9694596290718,0.667232246662381,0.0282054559401378,0.000421432915457127,0.00104565258616173,0.0232064111540725,1112.54796350888
"1941","2","0","0","0","0","1","1","1","0","1","1","0",-5.74598266875816,7.5703697864638,806.378082252418,-0.573578547946889,0.0106605761846117,0.00961918068363212,0.0224336293006574,-0.368242933646543,8148.87604165068
"1951","2","0","0","0","0","1","0","1","0","1","1","0",875.733655984555,7.4896179016233,3243.34004888342,50.3627712897144,2.12895126214421,0.0318098352684774,0.078926122396022,24.7574602670522,492.132228150837
"1961","3","0","0","0","0","0","1","1","0","1","1","0",13.4728135271929,6.85417664056002,61.7529600818874,0.958903525125151,0.0405350784835189,0.000605657038299966,0.00150274735882993,0.19462314209309,1141.70189642308
"1971","3","0","0","0","0","1","1","0","1","0","0","0",4603.95941705819,7.47071036008304,12763.9167140361,198.198834665968,8.37832487247091,0.125185173788405,0.310607717943449,291.438180807577,323.385588281872
"1981","5","0","0","0","0","1","1","1","1","1","0","0",8723.77153746059,7.55153686867054,23538.8764829066,252.290430268037,20.2938294204309,0.230863175675617,0.572814510576357,66.3798297311116,663.768062465336
"199","3","0","0","0","0","1","1","1","0","0","0","0",433.567212436737,7.32899506515251,8478.00780707202,131.646994099075,5.56502406440888,0.0831500945451102,0.206310861788075,24.3468696466438,259.353132173575
"2001","4","0","0","0","0","1","0","0","0","0","1","0",197.757176573357,7.96407770879564,268.371997267356,4.83727786287418,0.200344601396542,0.00441099453060872,0.0109061822476001,12.6212541350324,214.695973127438
"201","2","0","0","0","0","1","0","1","0","1","1","0",919.46439250205,7.46925365951313,3331.23170246134,51.7275579580599,2.18664396300473,0.0326718536734231,0.0810649503298976,10.014175877607,354.433967381218
"202","3","0","0","0","0","0","0","1","0","1","0","0",308.994178722454,7.421,2300.30497796403,35.7192683313299,1.50993639683178,0.0225607925666144,0.0559775259320253,18.6943107032496,1631.39953235641
"203","3","0","0","0","0","1","1","1","0","0","1","0",1000.46711407933,7.11602686691933,10656.3958755746,165.473129619125,6.99493334194897,0.104515157862686,0.259321560843569,135.666610592392,406.367316047437
"2041","4","0","0","0","0","1","0","1","1","0","1","0",1657.20106935497,7.67672641725111,13506.9191840031,209.736219897403,8.86603692759323,0.132472348544344,0.328688555182035,155.674371724543,6052.50448804702
"2051","4","0","0","0","0","1","0","1","1","0","1","0",982.235804074258,8.20645281487083,14732.3412612203,228.764644621604,9.67041261434809,0.144490969208182,0.358508990422299,42.4971628537634,2717.10131201797
"2061","3","0","0","0","0","0","1","1","0","1","1","0",12.0155382771976,6.99198470674135,58.7559143679356,0.912365225930246,0.0385677962087981,0.000576263091951741,0.00142981501872081,0.185177530416175,1007.99933823588
"2071","3","0","0","0","0","1","1","1","0","0","0","0",315.953571322258,7.45788193594216,7629.79778663348,118.475939977288,5.00825302994715,0.0748310711154451,0.185669816814047,12.1512819918827,277.993534071281
"2081","5","0","0","0","0","1","1","1","1","1","0","0",5524.85779204054,7.73765865147383,16398.7034716959,175.761827807716,14.6309894241078,0.160834216434958,0.399059628519906,25.5773436559013,709.942909658875
"2091","5","0","0","0","0","1","1","1","1","1","0","0",5036.6109351763,7.59766740991903,16698.2344958667,178.972210916571,15.0616156348942,0.163771938988269,0.406348664716724,30.8336065911757,355.929882351221
"2101","5","0","0","0","0","1","1","1","1","1","0","0",7617.34705979785,7.7679576263675,22371.679347151,239.780374067903,22.0663050466756,0.219415609726754,0.5444109689872,52.0796313704473,571.940965923648
"211","4","0","0","0","0","1","0","1","1","0","1","0",1190.57432298702,8.10245518932741,21968.1084771253,341.122055167466,14.4200212055622,0.215457491374222,0.534590141246801,105.820403043129,7310.3711838773
"212","2","0","0","0","0","1","1","1","0","0","0","0",67.2605927798846,7.24861945150796,809.26584115332,12.5663266437414,0.531207800553344,0.00793706895930066,0.0196933449687082,3.2305582975056,503.021602627123
"2111","4","0","0","0","0","1","0","0","0","0","0","0",642.688119,8.126,7925,123.059857,5.202025843,0.077726338,0.192853512,12.12950479,198.334
"1301","2","0","0","0","0","1","1","0","0","0","0","0",38.05633,7.377741935,561,8.711240347,0.368244353,0.005502142,0.013651839,1.768070427,200.242
"431","3","0","0","0","0","1","1","0","0","0","0","0",115.17,7.861666667,2427.88,37.70026063,1.59367754,0.023812015,0.059082042,17.33,201.87
"274","2","0","0","0","0","0","1","0","0","0","0","0",252.9364,7.866451613,4511.44,70.05390045,2.961341006,0.04424703,0.109785116,0.4186,204.62
"442","1","0","0","0","0","1","0","0","0","0","1","0",1.17,5.162173913,1098.22,17.05322348,0.720879347,0.010771056,0.026724995,0.53,204.82
"561","5","0","0","0","0","1","1","1","1","1","0","0",10367.657,7.502903226,28518.273,305.6597613,23.88681463,0.279699801,0.693987269,46.972,205.3485
"432","3","0","0","0","0","1","1","0","0","0","0","0",32.25,8.074,1355,21.04051813,0.889431548,0.013289487,0.032973692,1.13,206.271
"899","3","0","0","0","0","1","1","1","0","0","1","0",141.91,7.273548387,1214.6,18.86037883,0.797271999,0.011912481,0.029557082,7.19,208.1005
"433","3","0","0","0","0","1","1","0","0","0","0","0",100.75,8.648709677,1595.39,24.77330791,1.047225238,0.01564717,0.038823541,22.44,209.43
"869","3","0","0","0","0","1","1","1","0","0","0","0",193.577,7.239032258,7100.083,110.2504982,4.660544511,0.069635767,0.172779299,16.50854191,211.093
"323","2","0","0","0","0","1","1","1","1","0","0","1",62.484,7.641,719.829,11.17754622,0.472500828,0.007059896,0.017516915,2.011,213.518
"870","3","0","0","0","0","1","1","1","0","0","0","0",327.22,7.16137931,7335,113.8983029,4.814745686,0.071939771,0.178495963,4.54,215.139
"537","3","0","0","0","0","1","1","1","0","0","1","0",503.47031,7.027741935,7005,108.7740439,4.59813136,0.068703217,0.17046547,100.393629,218.542
"562","5","0","0","0","0","1","1","1","1","1","0","0",8824.981,7.514210526,25512.747,273.4464376,21.36939563,0.250222384,0.62084831,64.165,226.3075
"538","3","0","0","0","0","1","1","1","0","0","1","0",582.72124,6.997,8198,127.2990167,5.381224967,0.080403851,0.19949692,125.265318,235.858
"443","1","0","0","0","0","1","0","0","0","0","1","0",6.63,5.018064516,34.06,0.528885644,0.022357224,0.000334052,0.000828844,0.010819074,235.88
"871","3","0","0","0","0","1","1","1","0","0","0","0",155.75,7.298709677,7752,120.373503,5.088467424,0.076029599,0.188643587,4.83,244.306
"872","3","0","0","0","0","1","1","1","0","0","0","0",321.26,7.392666667,6982,108.4168986,4.583033998,0.068477639,0.169905769,9.18,246.028
"444","1","0","0","0","0","1","0","0","0","0","1","0",1878.2443,6.776785714,28104.149,436.4028462,18.44776144,0.27563818,0.683909632,16.072,246.08
"900","3","0","0","0","0","1","1","1","0","0","1","0",207.08,7.206451613,2064.66,32.06015953,1.355257372,0.020249648,0.050243146,6.97,250.9574
"873","3","0","0","0","0","1","1","1","0","0","0","0",143.37,7.745555556,3817,59.27059609,2.505505696,0.037436143,0.092886039,3.41,254.232
"874","3","0","0","0","0","1","1","1","0","0","0","0",123.753,7.657333333,5267.76,81.79808102,3.457794783,0.051664819,0.128190034,2.12,257.847
"275","2","0","0","0","0","0","1","0","0","0","0","0",158.2979,7.473225806,2229.61,34.62151264,1.463531715,0.021867435,0.054257176,0.9969,259.096
"539","3","0","0","0","0","1","1","1","0","0","1","0",840.595457,7.049354839,10602,164.6284673,6.959227506,0.103981657,0.257997847,154.067326,263.228
"2121","4","0","0","0","0","1","0","0","0","0","0","0",1050.349893,8.592,7806,121.2120181,5.123913404,0.076559217,0.189957667,11.9473709,265.58
"875","3","0","0","0","0","1","1","1","0","0","0","0",495.05,7.294137931,9297,144.3643521,6.102616311,0.091182557,0.226240896,32.65,266.648
"377","1","0","0","1","0","0","0","1","0","0","1","0",145.1,7.961612903,463.91,7.203621229,0.304513793,0.004549909,0.01128917,11.31,281.9532
"876","3","0","0","0","0","1","1","1","0","0","0","0",163.68,8.033,5216,80.99434876,3.423819154,0.051157171,0.126930463,14.44,282.045
"697","2","0","0","0","0","1","0","1","0","1","1","0",1191.387,7.297096774,3979.903,61.80016327,2.612436373,0.039033853,0.096850255,10.3607,283.4718
"276","2","0","0","0","0","0","1","0","0","0","0","0",225.8097,7.554666667,4685.33,72.7540744,3.075483627,0.045952497,0.1140167,1.1906,284.803
"877","3","0","0","0","0","1","1","1","0","0","0","0",480.84,6.682068966,4607,71.53776164,3.024067263,0.045184257,0.112110553,15.66,291.514
"379","2","0","0","0","0","1","1","1","0","0","0","0",15.462049,8.386880542,324.373,5.036882647,0.212920723,0.003181366,0.007893561,3.324335,294.27
"563","5","0","0","0","0","1","1","1","1","1","0","0",1966.041,7.514210526,6696.687,71.77530525,5.609123702,0.065679364,0.162962726,12.91229953,294.9
"698","2","0","0","0","0","1","0","1","0","1","1","0",865.7604,7.439032258,3253.2583,50.51678247,2.135461672,0.031907111,0.079167481,8.6322,302.61
"540","3","0","0","0","0","1","1","1","0","0","1","0",1249.776482,6.967419355,12999,201.8492215,8.532635197,0.127490809,0.316328429,146.819413,303.699
"472","3","0","0","0","0","1","1","0","1","0","0","0",5408.41,7.985806452,14167.86,219.999347,9.299883137,0.138954684,0.344772436,381.64,305.81
"699","2","0","0","0","0","1","0","1","0","1","1","0",818.451,7.299666667,2901.399,45.05309097,1.904498748,0.028456166,0.070605046,6.8527,307.706
"864","2","0","0","0","0","0","1","0","0","1","1","0",99,7.46625,1391,21.59952821,0.581,0.0071,0.0354,6.709,310.239
"306","4","0","0","0","0","1","1","0","0","0","0","0",417.386,7.760967742,3148.155,48.88473236,2.066471125,0.030876285,0.07660981,3.111,310.5
"473","3","0","0","0","0","1","1","0","1","0","0","0",2677.855108,7.493931484,8154.049,126.616543,5.352375221,0.079972791,0.19842738,202.721935,316.64
"465","1","0","1","0","0","1","1","0","0","0","0","0",3.5495,7.43483871,860.7406,13.36562967,0.564996195,0.00844192,0.020945974,13.4653,317.22
"277","2","0","0","0","0","0","1","0","0","0","0","0",554.1564,7.734,4160.12,64.59858323,2.730732082,0.040801374,0.101235805,0.9683,325.045
"380","2","0","0","0","0","1","1","1","0","0","0","0",58.169,7.987565968,723.142,11.22899067,0.474675504,0.007092389,0.017597536,7.745,331.36
"474","3","0","0","0","0","1","1","0","1","0","0","0",8257.217,7.426666667,21507.49,333.9695448,14.11766799,0.210939865,0.52338107,459.707,336.18
"901","3","0","0","0","0","1","1","1","0","0","1","0",18.6,7.628214286,367.97,5.713859377,0.241538101,0.003608954,0.008954487,7.12,341.8645
"397","1","0","0","0","0","1","0","1","0","0","0","0",0.002,7.365066667,0.249,0.004,0.000163445,2.44e-06,6.06e-06,0.0012804,343.1
"564","5","0","0","0","0","1","1","1","1","1","0","0",4890.611,7.514210526,16054.576,172.0734586,13.44726172,0.157459104,0.390685346,30.95582848,343.51
"381","2","0","0","0","0","1","1","1","0","0","0","0",37.287,7.413333333,537.355,8.344079424,0.352723608,0.005270238,0.013076442,2.9,351.77
"278","2","0","0","0","0","0","1","0","0","0","0","0",164.0554,7.959642857,5362.93,83.27588627,3.520265042,0.052598222,0.130505979,58.7727,355.62
"475","3","0","0","0","0","1","1","0","1","0","0","0",24.695,7.472,214.458,3.33011619,0.140771742,0.002103348,0.005218799,7.077,362.1
"541","3","0","0","0","0","1","1","1","0","0","1","0",982.457644,7.379677419,8507,132.0971865,5.584054744,0.083434442,0.207016382,155.787922,362.99
"700","2","0","0","0","0","1","0","1","0","1","1","0",814.683,7.540322581,3110.02,48.29256988,2.041439043,0.030502267,0.075681802,37.469,365.401
"382","2","0","0","0","0","1","1","1","0","0","0","0",28.53,8.570322581,892.15,13.85335664,0.585613546,0.008749975,0.021710317,6.644,365.409
"878","3","0","0","0","0","1","1","1","0","0","0","0",301.24,7.638709677,9426,146.3674715,6.18729282,0.092447755,0.229380089,20.39,366.627
"476","3","0","0","0","0","1","1","0","1","0","0","0",4278.035,7.619677419,14706.75,228.367262,9.65361433,0.144239977,0.357886232,195.2,370.95
"542","3","0","0","0","0","1","1","1","0","0","1","0",1171.78772,7.274516129,11941,185.4205365,7.838156541,0.117114221,0.290582181,130.669769,372.38
"701","2","0","0","0","0","1","0","1","0","1","1","0",1025.218,7.491494624,3609.874,56.05433162,2.36954673,0.035404705,0.087845663,11.75150071,375.554
"279","2","0","0","0","0","0","1","0","0","0","0","0",440.741,7.536666667,5474.14,85.00276156,3.593264069,0.053688941,0.133212255,2.9246,387.835
"702","2","0","0","0","0","1","0","1","0","1","1","0",958.987,7.491494624,3388.615,52.61860911,2.224310764,0.033234654,0.082461363,11.03121926,392.573
"818","3","0","0","0","0","0","1","0","0","0","0","0",4.21906038,7.718709678,120,1.863366919,0.078768846,0.001176929,0.002920179,0.032913341,401.476
"383","2","0","0","0","0","1","1","1","0","0","0","0",6.789,7.064193548,217.743,3.381125859,0.14292804,0.002135567,0.005298738,0.675,404.25
"378","1","0","0","1","0","0","0","1","0","0","1","0",30.44,7.453666667,208.56,3.238531706,0.136900254,0.002045502,0.005075272,0.16,407.174
"793","2","0","0","0","0","0","1","0","0","1","0","0",161.659,5.194285714,3115.064,48.37089341,2.04474996,0.030551737,0.075804547,9.817562456,416.82
"619","2","0","0","0","0","1","1","1","0","0","0","0",600.241,8.233666667,4909.028,76.22766984,3.22232057,0.048146469,0.119460352,28.936,418.389
"445","1","0","0","0","0","1","0","0","0","0","1","0",2915.8829,6.871,35309.3088,548.284983,23.1772791,0.346304513,0.859245957,31.6025,421.04
"543","3","0","0","0","0","1","1","1","0","0","1","0",1008.172341,7.003225806,11576,179.7527955,7.598567969,0.113534396,0.281699969,127.057847,424.926
"384","2","0","0","0","0","1","1","1","0","0","0","0",28.265,8.151696429,415.344,6.449485581,0.272634728,0.004073586,0.010107325,1.437,425.44
"446","1","0","0","0","0","1","0","0","0","0","1","0",30.38,6.931935484,471.31,7.318528856,0.309371205,0.004622486,0.011469248,0.45,428.29
"565","5","0","0","0","0","1","1","1","1","1","0","0",5916.523,8.100645161,20577.434,220.5495951,24.791,0.201818118,0.500748317,30.097,430.782
"879","3","0","0","0","0","1","1","1","0","0","0","0",102.76,7.683666667,7631,118.494608,5.009042171,0.074842862,0.185699073,8.82,433.002
"566","5","0","0","0","0","1","1","1","1","1","0","0",5178.286,7.87483871,19389.859,207.8211283,14.098,0.190170692,0.471848884,38.387,436.851
"703","2","0","0","0","0","1","0","1","0","1","1","0",650.683,7.491494624,2906.164,45.12708216,1.907626528,0.0285029,0.070721001,9.460659379,438.75
"447","1","0","0","0","0","1","0","0","0","0","1","0",1.59,7.519473684,1406.67,21.84285287,0.9233481,0.013796253,0.034231073,0.37,447.72
"385","2","0","0","0","0","1","1","1","0","0","0","0",48.706,7.098010742,612.24,9.506898022,0.40187865,0.006004691,0.014898755,1.533,454.55
"902","3","0","0","0","0","1","1","1","0","0","1","0",36.55,7.193548387,731.05,11.35178655,0.479866371,0.007169948,0.017789976,5.27,457.0866
"280","2","0","0","0","0","0","1","0","0","0","0","0",140.4238,7.525555556,972.42,15.09979383,0.63830334,0.009537242,0.023663673,1.0041,460.112
"544","3","0","0","0","0","1","1","1","0","0","1","0",1333.29,7.057,13399,208.0604446,8.795198015,0.131413905,0.326062361,220.04,467.625
"704","2","0","0","0","0","1","0","1","0","1","1","0",1113.854,7.670909091,3498.506,54.32500289,2.29644399,0.034312436,0.085135542,9.1627,472.029
"794","2","0","0","0","0","0","1","0","0","1","0","0",167.655,7.836451613,3583.874,55.65060212,2.352480147,0.035149704,0.087212957,11.29508313,478.787
"705","2","0","0","0","0","1","0","1","0","1","1","0",759.81,7.578666667,2652.921,41.19471026,1.741396038,0.026019159,0.064558376,14.8699,480.799
"448","1","0","0","0","0","1","0","0","0","0","1","0",3.03,5.741111111,377.72,5.865257939,0.24793807,0.003704579,0.009191751,0.11,486.555
"2010","4","0","0","0","0","1","1","1","0","0","0","0",0.0179,7.719032258,0.1535,0.002383557,0.000100758,1.51e-06,3.74e-06,3e-04,491.1579
"567","5","0","0","0","0","1","1","1","1","1","0","0",7477.263,8.092580645,24716.623,264.9135551,28.335,0.242414207,0.60147477,47.021,505.67
"398","1","0","0","0","0","1","0","1","0","0","0","0",0.005,7.418266667,0.284,0.007,0.00018642,2.79e-06,6.91e-06,0.001460376,517.36
"795","2","0","0","0","0","0","1","0","0","1","0","0",140.725,7.836451613,2870.348,44.57092925,1.884116653,0.028151626,0.069849425,9.046305553,526.105
"386","2","0","0","0","0","1","1","1","0","0","0","0",63.251,7.427419355,555.885,8.631814333,0.364886831,0.005451975,0.013527366,1.623,540.5
"568","5","0","0","0","0","1","1","1","1","1","0","0",5045.06,8.026774194,18316.404,196.3158033,17.72,0.179642524,0.445726541,35.317,540.805
"281","2","0","0","0","0","0","1","0","0","0","0","0",396.3433,7.926451613,6342.08,98.48018393,4.162986001,0.06220147,0.154333426,1.1595,552.486
"706","2","0","0","0","0","1","0","1","0","1","1","0",1016.953,7.702258065,3242.673,50.35241332,2.128513406,0.031803293,0.07890989,27.4286,565.433
"707","2","0","0","0","0","1","0","1","0","1","1","0",579.072,7.491494624,2599.252,40.36133493,1.706167328,0.025492787,0.06325235,8.46154512,573.643
"436","2","0","0","0","0","1","0","0","0","0","0","0",115.05,7.575483871,1629.89,25.3090259,1.069871281,0.015985537,0.039663093,5.136827645,576.861
"387","2","0","0","0","0","1","1","1","0","0","0","0",101.608,7.527419355,1173.991,18.22979994,0.770615965,0.011514198,0.028568869,6.373,592.75
"282","2","0","0","0","0","0","1","0","0","0","0","0",347.3315,7.673103448,3773.04,58.58798267,2.476650042,0.037004995,0.091816279,0.7861,593.327
"741","4","0","0","0","0","0","1","0","0","1","1","0",216.67,8.227666667,2837,44.05309958,1.862226791,0.027824558,0.069037907,3.44,603.053
"708","2","0","0","0","0","1","0","1","0","1","1","0",932.265,7.442666667,3366.791,52.27972478,2.209985336,0.03302061,0.08193028,12.9869,609.4821
"346","2","0","0","0","0","0","1","0","0","1","1","0",0.0153,8.010666667,1,0.004285714,0.000656407,9.81e-06,2.43e-05,2e-04,612.678
"283","2","0","0","0","0","0","1","0","0","0","0","0",163.8877,8.235806452,4195.07,65.14128885,2.753673508,0.041144155,0.102086307,1.121,614.523
"213","4","0","0","0","0","1","1","1","0","0","0","0",0.154,7.967741935,5.456,0.084721083,0.003581357,5.35e-05,0.000132771,0.001,617.8067
"569","5","0","0","0","0","1","1","1","1","1","0","0",4985.624,8.003666667,17748.948,190.2337918,16.828,0.174077063,0.431917597,20.988,620.8755
"449","1","0","0","0","0","1","0","0","0","0","1","0",1.04,7.457096774,4.52,0.070186821,0.00296696,4.43e-05,0.000109993,0.001435767,628.78
"500","3","0","0","0","0","0","0","1","0","1","0","0",391.71,7.48516129,2078.14,32.26947775,1.364105739,0.020381856,0.050571179,8.43,633.783
"388","2","0","0","0","0","1","1","1","0","0","0","0",32.153,8.493556034,562.893,8.740634961,0.369486932,0.005520708,0.013697904,1.615,634.33
"389","2","0","0","0","0","1","1","1","0","0","0","0",27.839,7.716666667,602.633,9.357719972,0.395572548,0.005910468,0.01466497,3.621,635.59
"501","3","0","0","0","0","0","0","1","0","1","0","0",466.7,7.421,1323.86,20.55697441,0.868991032,0.012984074,0.032215905,4.24,636.04
"570","5","0","0","0","0","1","1","1","1","1","0","0",11945.35,7.305666667,31477.147,337.3730673,26.36515807,0.308719667,0.765990959,88.322,637.2045
"571","5","0","0","0","0","1","1","1","1","1","0","0",7155.357,7.499677419,23363.431,250.41,3.04,0.229142452,0.568545075,29.946,640.1015
"832","3","0","0","0","0","0","1","1","0","1","1","0",5.4,7.222857143,18.3,0.284163455,0.012012249,0.000179482,0.000445327,0.057675025,644.814
"390","2","0","0","0","0","1","1","1","0","0","0","0",36.21,7.362333333,556.88,8.64726475,0.365539956,0.005461734,0.013551579,1.946,646.42
"819","3","0","0","0","0","0","1","0","0","0","0","0",1.371194624,7.718709678,39,0.605594249,0.025599875,0.000382502,0.000949058,0.010696836,651.16
"477","3","0","0","0","0","1","1","0","1","0","0","0",83.949,6.725666667,888.498,13.79664818,0.583216348,0.008714157,0.021621446,25.14,672.54
"450","1","0","0","0","0","1","0","0","0","0","1","0",343.5727,6.989655172,21168.1094,328.6996233,13.89489617,0.207611309,0.515122302,2.7548,673.74
"820","3","0","0","0","0","0","1","0","0","0","0","0",21.1772,7.638275862,873,13.55599434,0.573043352,0.008562157,0.021244305,0.1453,677.596
"572","5","0","0","0","0","1","1","1","1","1","0","0",7627.577,7.387419355,22687.052,532,10.47,0.222508703,0.552085508,27.07,680.509
"573","5","0","0","0","0","1","1","1","1","1","0","0",8956.208,7.506071429,23784.08,254.9185294,19.92146965,0.233268068,0.578781496,69.384,683.059
"796","2","0","0","0","0","0","1","0","0","1","0","0",190.61,6.414071433,5170.227,80.28358297,3.393773434,0.050708241,0.125816585,16.29469779,691.53
"797","2","0","0","0","0","0","1","0","0","1","0","0",211.248,6.95168581,4641.933,72.08020328,3.04699753,0.045526871,0.112960641,14.62970493,700.107
"734","3","0","0","0","0","0","0","1","0","1","1","0",5.627749,8.109677419,302,4.689473413,0.05416,0.002961937,0.007349118,0.278009,701.52
"798","2","0","0","0","0","0","1","0","0","1","0","0",193.507,8.043166667,5022.767,77.99381559,3.296979651,0.049261992,0.122228171,15.82995686,712.02
"391","2","0","0","0","0","1","1","1","0","0","0","0",52.457,6.903448276,930.538,14.44944772,0.6108117,0.009126475,0.022644482,8.664,713.38
"799","2","0","0","0","0","0","1","0","0","1","0","0",144.537,7.836451613,3201.357,49.71085609,2.101393293,0.031398076,0.077904472,10.08952699,719.934
"821","3","0","0","0","0","0","1","0","0","0","0","0",10.0003,7.7,370,5.745381334,0.242870607,0.003628864,0.009003886,0.1173,720.426
"833","3","0","0","0","0","0","1","1","0","1","1","0",33.5,6.872258065,623.77,9.685936527,0.409447023,0.006117774,0.015179336,1.965898914,724.147
"800","2","0","0","0","0","0","1","0","0","1","0","0",194.086,7.739333333,4301.207,66.78939031,2.823342583,0.042185119,0.104669133,13.555859,726.02
"284","2","0","0","0","0","0","1","0","0","0","0","0",299.377,7.483870968,4276.6,66.40729139,2.807190375,0.04194378,0.104070325,0.3936,736
"834","3","0","0","0","0","0","1","1","0","1","1","0",28,7.415666667,476.19,7.394305777,0.312574471,0.004670348,0.011588002,1.50077978,746.072
"822","3","0","0","0","0","0","1","0","0","0","0","0",4.008107361,7.718709678,114,1.770198573,0.074830403,0.001118082,0.00277417,0.031267674,754.2
"835","3","0","0","0","0","0","1","1","0","1","1","0",17.1,6.872758621,78.58,1.220194771,0.051580466,0.000770692,0.001912231,0.247655925,754.459
"227","4","0","0","0","0","1","1","1","0","0","0","0",0.1047,7.489666667,4.6864,0.072770689,0.003076186,4.6e-05,0.000114043,9e-04,772.4749
"801","2","0","0","0","0","0","1","0","0","1","0","0",211.366,7.628387097,4593.654,71.33052418,3.015306854,0.045053363,0.11178578,14.47754687,774.407
"233","4","0","0","0","0","1","1","1","0","0","0","0",0.0318,7.486451613,0.3437,0.005336993,0.000225607,3.37e-06,8.36e-06,7.81e-05,781.7893
"574","5","0","0","0","0","1","1","1","1","1","0","0",5977.817,7.514210526,15264.491,163.6053023,12.78548904,0.149710156,0.371458763,29.43241635,784.76
"285","2","0","0","0","0","0","1","0","0","0","0","0",162.7331,7.841428571,855.09,13.27788682,0.561287101,0.0083865,0.020808468,5.2558,795.464
"802","2","0","0","0","0","0","1","0","0","1","0","0",216.291,7.836451613,5041.427,78.28356915,3.309228207,0.049445004,0.122682259,15.88876647,805.578
"742","4","0","0","0","0","0","1","0","0","1","1","0",285.99,6.87,1715,26.63061889,1.125738085,0.016820274,0.04173423,11.98,809.573
"803","2","0","0","0","0","0","1","0","0","1","0","0",235.709,7.870806452,7216.19,112.0534144,4.736757964,0.070774514,0.175604743,22.74283804,812
"241","4","0","0","0","0","1","1","1","0","0","0","0",5.804,7.220645161,171.465,2.662518407,0.112550834,0.001681684,0.004172571,0.176,812.7137
"804","2","0","0","0","0","0","1","0","0","1","0","0",0.249,7.874032258,11.91,0.184939167,0.007817808,0.00011681,0.000289828,0.037536041,813.64
"805","2","0","0","0","0","0","1","0","0","1","0","0",5.261,7.862666667,248.652,3.861082593,0.163216925,0.002438714,0.006050904,0.783661761,821.62
"806","2","0","0","0","0","0","1","0","0","1","0","0",179.818,7.793548387,4315.071,67.0046713,2.83244301,0.042321094,0.105006511,13.59955335,824.38
"807","2","0","0","0","0","0","1","0","0","1","0","0",181.47,7.836451613,3992.91,62.00213671,2.62097426,0.039161422,0.097166778,12.58421763,826.66
"808","2","0","0","0","0","0","1","0","0","1","0","0",229.72,7.836451613,4414.32,68.54581549,2.897590753,0.043294502,0.107421718,13.91235053,833.93
"286","2","0","0","0","0","0","1","0","0","0","0","0",553.5653,7.781290323,5504.67,85.47683316,3.613304176,0.053988371,0.133955198,44.7734,836.885
"287","2","0","0","0","0","0","1","0","0","0","0","0",94.7857,7.746923077,2507.51,38.93675986,1.645947233,0.024593006,0.061019825,3.5728,838.315
