"","staff","process_1","process_2","process_3","process_4","process_5","process_6","process_7","process_8","process_9","process_10","process_11","COD","pH","water","N","P","NH3N","HWsum"
"3461","5","0","0","0","0","1","1","1","1","1","0","1",14365.7864614187,7.18638467424909,72395.9648453038,1818.09666892063,30.6472095154995,347.323616416369,5363.86911986031
"3471","5","0","0","0","0","1","1","1","1","1","0","1",8628.03699265872,7.51519872246146,44616.8560394398,1133.54065756171,29.1733018716057,178.595675946347,3592.13543404917
"348","4","0","0","0","0","0","1","1","1","1","1","0",795.003124014388,7.92580449419193,26114.8682676464,513.196804698649,24.9312345447379,35.0621929931385,3841.53716262683
"3491","4","0","0","0","0","1","0","0","0","0","0","0",1204.17471296679,8.1003520429964,13411.2884530158,351.785629042834,74.6717530218276,12.0383073497316,832.744491066713
"3501","5","0","0","0","0","0","0","1","0","1","1","0",7137.71928182019,7.43244706342244,51266.6670012414,1007.46783085256,66.5621241933247,642.106495599963,5831.63616576453
"3511","4","0","0","0","0","0","0","0","0","1","0","1",142.299139742132,7.90273029977875,1539.98255897849,30.262995024552,1.47018418670713,7.5301623912472,4547.43460619588
"3521","5","0","0","0","0","1","1","1","1","1","0","1",6362.82187456845,7.51918619208721,31624.3927965499,604.562913067158,13.9431126239972,169.265679632638,5262.78666868964
"353","5","0","0","0","0","1","1","1","1","1","0","1",5519.73742040135,7.78749277872012,28535.0222478737,667.719410766768,11.5708057486717,101.035576924903,2679.48712743474
"3541","5","0","0","0","0","0","0","1","0","1","1","0",7288.64256399275,7.50065173493018,55221.5982078082,1085.18823314,59.5084478574606,600.706680361801,5197.03391712524
"355","5","0","0","0","0","0","0","1","0","1","1","0",7992.83777024032,7.45708606049152,52261.1418977689,1027.0107725731,74.3810879278183,695.42260398062,5048.15628243202
"3561","5","0","0","0","0","0","0","1","0","1","1","0",17459.5797833756,7.27704469842182,111369.881663309,2188.58723784685,125.083629980094,782.029659610915,1815.92721218472
"357","5","0","0","0","0","0","0","1","0","1","1","0",9404.86961949274,7.49284637935731,61751.4955332758,1213.51062808415,84.7120024569039,438.385395917219,5447.57510116269
"3581","5","0","0","0","0","0","0","1","0","1","1","0",11682.4254167512,7.40769648472076,63379.9878078193,1245.51297303104,63.6415635322661,365.507750911574,5485.94348529299
"3591","5","0","0","0","0","1","1","1","1","1","0","1",10671.283083993,7.26096599869302,63285.3996179539,1520.43943479979,57.5886291000533,276.939337023141,5223.86447273058
"3601","5","0","0","0","0","0","0","1","0","1","1","0",6627.44914031839,7.50397269512095,55288.155647435,1086.49618766748,61.2919387776058,540.257840021689,5800.75707140298
"361","5","0","0","0","0","1","1","1","1","1","0","1",13893.9005817581,7.14745832556003,76523.161445243,1765.27393180382,24.2791591257048,340.504294965886,5006.86350754095
"3621","2","0","0","0","0","0","0","0","0","1","0","0",37.2195744645968,6.93778341949625,582.644701905064,11.4498528658,0.80298177223281,1.08543938440841,952.43139609072
"3631","5","0","0","0","0","0","0","1","1","1","0","1",7166.51076344098,8.49877953780621,37763.0774913956,1990.52021669021,119.478522018021,952.008882801299,1085.28955530542
"3641","4","0","0","0","0","0","0","1","1","0","0","0",1502.652865855,7.544056055,9013.65693515968,177.132041805494,8.60512076171892,33.1860776182827,683.347521809666
"1237","5","0","0","0","0","1","1","1","1","0","0","1",4201.8827,7.115888889,28548.84,561.0280441,27.25488862,42.58,521.26
"470","3","0","0","0","0","1","1","1","0","0","1","1",568.11,8.020967742,5413.8,106.3893883,13.731,25.63,523.111
"2991","4","0","0","0","0","1","1","1","0","1","0","0",504.74,8.314285714,2830,55.61379603,0.914984456,1.819647405,524.625
"1143","4","0","0","0","0","1","0","0","0","0","0","0",1209.04,8.104666667,13845.8698,359.2444,79.7451,12.1243,525.79
"571","4","0","0","0","0","0","0","1","1","0","0","0",1411.52,7.544056055,14262,280.2699502,13.61558724,52.5091916,527.121
"1144","4","0","0","0","0","1","0","0","0","0","0","0",707.6877,8.200333333,9501.1011,121.18,31.99,21.0196,532.39
"1290","4","0","0","0","0","0","1","1","1","1","1","0",505.47,7.742,4830.62,94.92901604,4.611676344,7.3,535.159
"433","4","0","0","0","0","0","1","1","0","1","0","0",783.88,6.977419355,3269.29,64.24651139,11.72879487,48.73,537.04
"949","4","0","0","0","0","0","1","0","0","0","0","0",3341.51,7.583666667,13996,275.0426464,17,154.78,538.64
"870","4","0","0","0","0","1","1","1","1","0","0","0",7474.3,7.791,43901.37,862.7285642,217.51,93.24,545.002
"544","5","0","0","0","0","1","1","1","0","0","0","0",515.9,8.436333333,3290.16,64.65663857,3.141036356,44.96,545.5976
"2811","4","0","0","0","0","1","1","1","0","0","1","0",193.09,7.939677419,4322.67,84.94702746,2.62,7.76,547.443
"409","5","0","0","0","0","1","1","0","1","0","0","0",1660.6,7.416,6634.83,130.3844814,1.39,71.47,547.65
"563","4","0","0","0","0","0","0","0","0","1","0","1",1333.24,7.865,14429,283.5517537,13.77501811,70.557,549.038
"1422","5","0","0","0","0","0","0","1","0","1","1","0",17897.073,7.21016129,109939.37,2160.475512,136.4,831.22,553.279
"770","5","0","0","0","0","1","0","1","1","1","0","0",899.93,8.809090909,28209,554.3496722,26.93045158,110.55,555.03
"1471","4","0","0","0","0","1","0","1","1","0","0","0",1510.363,7.462903226,9431,90.186,5.04246,5.59824,556.052
"871","4","0","0","0","0","1","1","1","1","0","0","0",12550.76,8.127096774,37087.43,728.8242995,98.85,140.14,556.952
"759","4","0","0","0","0","1","1","0","1","1","0","0",587.36,6.842580645,13228.85,259.9669843,46.54194,143.93,558.168
"520","3","0","0","0","0","0","0","1","0","0","0","0",826.3772,7.544056055,2449.9227,48.14470012,2.338882082,9.020015458,560.195
"582","4","0","0","0","0","0","0","1","1","0","0","0",3982.36,7.544056055,17502.8,343.9565898,16.70950079,64.44102361,564.62
"3001","4","0","0","0","0","1","1","1","0","1","0","0",658.35,8.341,3819,75.04914737,1.234744041,2.455559519,567.772
"2451","5","0","0","0","0","0","0","1","1","1","0","1",4718.144,8.310645161,33845.603,1507.089,27.115,724.596,570.062
"997","4","0","0","0","0","1","1","1","1","1","0","1",750.795,7.087419355,5096.723,100.1583439,5.845,72.453,570.499
"1259","4","0","0","0","0","1","1","1","0","0","1","0",1120.933,7.594935484,8025.227,157.7078931,2.094,57.093,571.228
"3011","4","0","0","0","0","1","1","1","0","1","0","0",112.053,8.000967742,1681,33.03420181,0.51091,1.0906,571.328
"592","4","0","0","0","0","0","0","1","1","0","0","0",3764.9,7.544056055,20339.81,399.708143,19.41792578,74.88619972,572.463
"1481","4","0","0","0","0","1","0","1","1","0","0","0",5687.83,7.221290323,20469,195.7392889,4.892493729,6.88694,572.97
"410","5","0","0","0","0","1","1","0","1","0","0","0",2208.5542,6.781290323,6265.7185,123.1308801,5.3768,42.4622,575.12
"588","3","0","0","0","0","1","1","1","0","1","0","0",338.5291,6.950490323,1681.6806,33.04757664,2.6497,21.0039,579.614
"872","4","0","0","0","0","1","1","1","1","0","0","0",11391.41,7.270967742,37162.03,730.2903027,33.26,17.82,580.15
"521","3","0","0","0","0","0","0","1","0","0","0","0",415.662,7.544056055,1519.86,29.8675562,1.450973666,5.595752345,580.487
"842","5","0","0","0","0","1","1","0","0","0","0","0",26647.547,7.311612903,108442.248,2131.054792,74.986,469.544,586.759
"602","4","0","0","0","0","0","0","1","1","0","0","0",1278.02944,7.544056055,9784.6717,192.2836524,9.341189954,36.02476518,588.077
"1038","2","0","0","0","0","1","0","0","0","0","0","0",59.19,7.550666667,3919.58,77.02569705,3.741928441,58.27,590.25
"950","4","0","0","0","0","0","1","0","0","0","0","0",584.65,7.258387097,6471.28,127.1704756,2.65,27.93,590.3
"1260","4","0","0","0","0","1","1","1","0","0","1","0",6383.3931,7.818666667,10279.7491,202.0126748,1.6937,222.8687,591.208
"873","4","0","0","0","0","1","1","1","1","0","0","0",9819.14,7.969354839,40634.95,798.5384527,40.42,96.43,592.14
"411","5","0","0","0","0","1","1","0","1","0","0","0",1450.98,7.530483871,12642.75,248.4492296,10.81674624,103.27,600.869
"760","4","0","0","0","0","1","1","0","1","1","0","0",1524.86,7.477,15939.3,313.2314414,55.85,92.56,603.836
"522","3","0","0","0","0","0","0","1","0","0","0","0",611.837,7.544056055,1683.59,33.08509925,1.607282746,6.198566112,607.189
"843","5","0","0","0","0","1","1","0","0","0","0","0",26811.64,7.599032258,100577.108,1976.492852,153.76,89.577,607.454
"589","3","0","0","0","0","1","1","1","0","1","0","0",177.2155,6.962333333,1348.964,26.50919037,2.1207,13.11782648,611.738
"874","4","0","0","0","0","1","1","1","1","0","0","0",5901.77,7.372258065,36399.62,715.3077888,189.92,100.14,612.069
"1145","4","0","0","0","0","1","0","0","0","0","0","0",1468.4862,7.848064516,15751.0375,431.4104,99.4953,81.8347,615.34
"820","4","0","0","0","0","1","1","1","1","0","1","1",3229.51,7.817741935,10120.71,152.114,7.1,96.97,616.2008
"662","2","0","0","0","0","0","0","0","0","1","0","0",95.18,7.544056055,493.16,9.691342633,0.470807951,1.815694358,616.7818
"434","4","0","0","0","0","0","1","1","0","1","0","0",450.3,7.286451613,1495.98,29.39827795,4.97,14.48,619.014
"907","5","0","0","0","0","1","1","1","1","0","0","0",4023.1,8.116333333,27580,541.9888674,26.32996046,404.6956,621.064
"392","2","0","0","0","0","1","1","1","0","1","0","0",40.801,7.24,459.75,9.034785416,0.438912231,5.5032,621.07
"844","5","0","0","0","0","1","1","0","0","0","0","0",28534.086,7.741666667,103745.53,2038.757154,65.536,103.966,623.336
"523","3","0","0","0","0","0","0","1","0","0","0","0",246.64,7.544056055,1975.41,38.81980524,1.885876258,7.272975892,625.176
"988","4","0","0","0","0","1","0","0","0","0","0","0",2066.79,7.67483871,16373.32,321.7605932,19.58,39.4,626.101
"875","4","0","0","0","0","1","1","1","1","0","0","0",10124.68,8.076451613,54903.08,1078.928867,162.62,207.56,627.368
"524","3","0","0","0","0","0","0","1","0","0","0","0",180.23461,7.544056055,808.9919,15.89791891,0.772325045,2.978510074,628.2135
"1261","4","0","0","0","0","1","1","1","0","0","1","0",1120.72,7.224666667,1773.64,34.85471844,0.37,19.42,634.993
"2461","5","0","0","0","0","0","0","1","1","1","0","1",3236.998,8.670666667,29330.634,1081.463,69.017,712.621,637.415
"1407","2","0","0","0","0","0","1","0","0","1","0","0",16.486,7.544056055,71.508,1.405240752,0.068266962,0.263274946,637.4485
"1491","4","0","0","0","0","1","0","1","1","0","0","0",6579.59,7.439032258,17645,168.7341713,4.217502166,2.608346,639.431
"912","5","0","0","0","0","1","1","1","0","1","0","0",3.249,7.118064516,12.529,0.246213869,0.011961134,0.183,641.5799
"614","4","0","0","0","0","0","0","1","1","0","0","0",2746.83,7.544056055,17397,341.8774592,16.60849609,64.05149392,643.624
"490","4","0","0","0","0","0","0","0","0","1","0","0",4.98982,7.159285714,160,3.144242885,0.013515,0.279296,644.61
"876","4","0","0","0","0","1","1","1","1","0","0","0",11347.7,8.024333333,46585.87,915.4830644,115.99,106.13,651.359
"1275","3","0","0","0","0","0","0","0","0","1","1","0",0.7,8.014,53.211,0.02,0.001284178,0.008924936,651.781
"525","3","0","0","0","0","0","0","1","0","0","0","0",44.17219,7.544056055,147.8843,2.906150988,0.141181573,0.544473779,652.5095
"998","4","0","0","0","0","1","1","1","1","1","0","1",896.831,7.142258065,10942.576,215.0382296,6.603,61.346,657.436
"999","4","0","0","0","0","1","1","1","1","1","0","1",333.63,7.222580645,7741.766,152.1374542,11.119,51.305,657.824
"877","4","0","0","0","0","1","1","1","1","0","0","0",11335.4,7.885333333,49474.5,972.2490289,159.81,168.4,658.532
"951","4","0","0","0","0","0","1","0","0","0","0","0",909.487,7.646774194,4552.5,89.46353585,3.6234,32.8256,658.752
"491","4","0","0","0","0","0","0","0","0","1","0","0",13.13145,7.57266129,320,6.288485771,0.08,0.06638,661.25
"3021","4","0","0","0","0","1","1","1","0","1","0","0",191.74,8.119333333,2033,39.95153616,1.6055,1.4638,661.45
"908","5","0","0","0","0","1","1","1","1","0","0","0",6439.18,7.713548387,23381.27,459.477449,22.32153425,373.00385,665.9833
"1000","4","0","0","0","0","1","1","1","1","1","0","1",219.868,7.131333333,4010.078,78.80412013,3.316,35.959,666.803
"623","4","0","0","0","0","0","0","1","1","0","0","0",2618.68,7.544056055,15771,309.9240909,15.05619312,58.06496008,667.429
"545","5","0","0","0","0","1","1","1","0","0","0","0",1479.7,8.399333333,8685,170.6734341,8.291359919,2.7,669.0992
"952","4","0","0","0","0","0","1","0","0","0","0","0",1016.972,7.624333333,4696.7313,92.29789984,5.1408,19.8782,669.583
"761","4","0","0","0","0","1","1","0","1","1","0","0",751.76,7.266129032,11251.03,221.0998189,25.535,74.06,670.325
"1001","4","0","0","0","0","1","1","1","1","1","0","1",420.502,7.302258065,6098.386,119.8425425,9.776,63.309,675.293
"632","4","0","0","0","0","0","0","1","1","0","0","0",3157.2795,7.544056055,13971.346,274.5581579,13.33810688,51.43907474,688.174
"762","4","0","0","0","0","1","1","0","1","1","0","0",1819.08,7.46,17682.6,347.4899328,61.83,177.34,689.298
"1262","4","0","0","0","0","1","1","1","0","0","1","0",725.558,7.316766667,7966.426,156.5523642,3.284,55.14,689.825
"663","2","0","0","0","0","0","0","0","0","1","0","0",131.71,7.544056055,934.79,18.37004254,0.892421455,3.441667874,692.066
"763","4","0","0","0","0","1","1","0","1","1","0","0",1893.91,7.228064516,18633.74,366.1812776,79.12,278.21,692.125
"546","5","0","0","0","0","1","1","1","0","0","0","0",2139,8.458235294,9906,194.6679376,9.457019154,24.34,692.23
"3031","4","0","0","0","0","1","1","1","0","1","0","0",613.41,8.182258065,4134,81.23937555,0.3689,0.588,698.316
"471","3","0","0","0","0","1","1","1","0","0","1","1",515.03,8.405666667,5248.26,103.136276,14.12,13.58,699.708
"492","4","0","0","0","0","0","0","0","0","1","0","0",12.99391,7.349166667,236,4.637758256,0.029226,0.248193,700.981
"643","4","0","0","0","0","0","0","1","1","0","0","0",71.42,7.544056055,347.8,6.834797972,0.332036267,1.280514433,703.762
"878","4","0","0","0","0","1","1","1","1","0","0","0",7813.28,7.952258065,53377.77,1048.95421,132.569,169.13,704.901
"734","3","0","0","0","0","0","1","1","0","0","0","0",427.291,8.318064516,7304.524,206.011,7.56,187.695,705.13
"1291","4","0","0","0","0","0","1","1","1","1","1","0",588.81,7.987111111,15877.66,312.0201218,15.15801885,8.53,705.226
"655","4","0","0","0","0","0","0","1","1","0","0","0",4007.79,7.544056055,20026.5,393.5511259,19.11881628,73.73266902,705.709
"547","5","0","0","0","0","1","1","1","0","0","0","0",2124.2,8.323666667,11363,223.3001994,10.84798189,13.79,711.08
"845","5","0","0","0","0","1","1","0","0","0","0","0",28395.514,6.981612903,124550.027,2447.597102,128.927,57.579,713.871
"953","4","0","0","0","0","0","1","0","0","0","0","0",420.1099,8.090666667,4677.6567,91.92305499,1.7142,38.8399,714.57
"846","5","0","0","0","0","1","1","0","0","0","0","0",28707.533,8.307096774,105437.307,2072.00314,102.094,337.553,717.423
"526","3","0","0","0","0","0","0","1","0","0","0","0",267.34813,7.544056055,862.3779,16.94703485,0.823291371,3.175064253,718.6556
"1276","3","0","0","0","0","0","0","0","0","1","1","0",0.64715,8.088928571,39,0.01953,0.000137,0.004603,719.742
"764","4","0","0","0","0","1","1","0","1","1","0","0",1023.06,7.171612903,15668.85,307.9166883,14.96,140.97,725.018
"1238","5","0","0","0","0","1","1","1","1","0","0","1",7248.213669,7.016741573,52436.2,1030.45093,50.05957478,101.12,725.37
"954","4","0","0","0","0","0","1","0","0","0","0","0",673.5568,7.956333333,4687.5237,92.11695652,3.3079,25.1419,726.402
"548","5","0","0","0","0","1","1","1","0","0","0","0",727.9,8.060645161,5142.96,101.0669712,4.909859805,27.69,729.4502
"493","4","0","0","0","0","0","0","0","0","1","0","0",5.89286,7.332580645,148,2.908424669,0.013903,0.458633,733.29
"664","2","0","0","0","0","0","0","0","0","1","0","0",61.17,7.544056055,419.81,8.249903786,0.400782476,1.545637619,735.2666
"847","5","0","0","0","0","1","1","0","0","0","0","0",34223.964,7.600967742,108466.412,2131.529651,107.891,1149.977,735.847
"412","5","0","0","0","0","1","1","0","1","0","0","0",1441.52,7.223166667,13519.4,265.6767329,11.56678089,179.92,740.42
"3041","4","0","0","0","0","1","1","1","0","1","0","0",279.93,8.221612903,3929,77.21081435,1.270308808,2.526287863,740.991
"435","4","0","0","0","0","0","1","1","0","1","0","0",337.62,7.595483871,1928.25,37.89303965,6.917724862,5.87,742.09
"2821","4","0","0","0","0","1","1","1","0","0","1","0",799.67,8.134516129,11329.21,222.6361746,0.58,163.7,742.253
"667","4","0","0","0","0","0","0","1","1","0","0","0",5228.22,7.544056055,22118.4,434.6601365,21.11590273,81.43453257,746.179
"3051","4","0","0","0","0","1","1","1","0","1","0","0",371.02,8.029677419,4910,96.48895354,3.2006,3.1286,747.132
"436","4","0","0","0","0","0","1","1","0","1","0","0",288.41,7.09549471,2460.84,48.35924164,10.49,6.4,747.997
"848","5","0","0","0","0","1","1","0","0","0","0","0",26179.117,8.192142857,91680.307,1801.657206,58.855,360.728,749.657
"437","4","0","0","0","0","0","1","1","0","1","0","0",724.02,6.420333333,3495.24,68.68677189,12.53940549,80.69,751.57
"438","4","0","0","0","0","0","1","1","0","1","0","0",306.0531,7.584112903,1944.2149,38.20677417,6.975,2.3227,751.607
"549","5","0","0","0","0","1","1","1","0","0","0","0",900.5,8.238666667,5457.88,107.2556272,5.21050633,28.24,776.202
"3061","4","0","0","0","0","1","1","1","0","1","0","0",656.08,8.372903226,3363,66.08805515,1.087311917,2.162358382,777.936
"955","4","0","0","0","0","0","1","0","0","0","0","0",524.16,7.356923077,5121.14,100.6381751,4.61,49.85,780.78
"413","5","0","0","0","0","1","1","0","1","0","0","0",664.93,7.634032258,6735.63,132.3653544,5.762796898,34.23,783.3175
"527","3","0","0","0","0","0","0","1","0","0","0","0",414.11802,7.544056055,1498.7759,29.45322163,1.430845184,5.518125852,783.342
"1292","4","0","0","0","0","0","1","1","1","1","1","0",683.04,7.839139785,22253.75,437.3199694,21.24511811,40.23,785.8675
"765","4","0","0","0","0","1","1","0","1","1","0","0",805.58,7.426774194,16253.39,319.4037867,39.02,104.34,789.567
"1501","4","0","0","0","0","1","0","1","1","0","0","0",6514.1,6.84,20217,193.3294838,4.832260771,11.81,797.98
"913","5","0","0","0","0","1","1","1","0","1","0","0",27.529,7.105806452,201.769,3.965067142,0.192623995,1.664,800.1738
"439","4","0","0","0","0","0","1","1","0","1","0","0",327.31,7.398421053,1380.58,27.13049277,2.9,4.69,802.018
"956","4","0","0","0","0","0","1","0","0","0","0","0",977.28,7.446935484,7746.43,152.2291088,6.4,18.95,811.48
"991","4","0","0","0","0","1","0","0","0","0","0","0",1977.75,7.472258065,14036.45,275.8375503,51.29,67.11,814.895
"2471","5","0","0","0","0","0","0","1","1","1","0","1",4022.844,8.089354839,35107.573,1320.889,27.205,843.61,820.474
"957","4","0","0","0","0","0","1","0","0","0","0","0",803.07,7.234516129,5756.01,113.1143343,3.34,22.61,820.56
"1511","4","0","0","0","0","1","0","1","1","0","0","0",3863.77,7.289677419,15434,147.5910003,2.25678,158.5047,824.781
"440","4","0","0","0","0","0","1","1","0","1","0","0",199.75,7.286071429,1450.26,28.49981054,5.20290401,29.57,826.73
"494","4","0","0","0","0","0","0","0","0","1","0","0",17.30129,7.308709677,291,5.718591748,0.083624,2.082121,829.191
"3281","4","0","0","0","0","1","1","0","0","0","1","1",1188.151,8.143939394,5383.934,105.8024761,0.616,27.286,829.531
"671","4","0","0","0","0","0","0","1","1","0","0","0",2485.34,7.544056055,13208.4,259.5651108,12.60974074,48.6300944,832.383
"441","4","0","0","0","0","0","1","1","0","1","0","0",481.09,6.602903226,2299.66,45.19180996,8.250182889,40.52,841.25
"564","4","0","0","0","0","0","0","0","0","1","0","1",708.81,7.826666667,7671,150.7467948,7.323318588,37.5105,847.45
"414","5","0","0","0","0","1","1","0","1","0","0","0",4936.2005,7.303333333,15725.7189,309.0342486,22.8263,62.2905,856.01
"528","3","0","0","0","0","0","0","1","0","0","0","0",608.487,7.544056055,2015.45,39.60665202,1.924101479,7.420393368,856.575
"1408","2","0","0","0","0","0","1","0","0","1","0","0",18.252,7.544056055,295.468,5.80639473,0.28207617,1.087840823,865.0395
"442","4","0","0","0","0","0","1","1","0","1","0","0",269.94,8.026451613,2343.8,46.05922797,5.72,2.53,866.553
"1002","4","0","0","0","0","1","1","1","1","1","0","1",436.485,7.549032258,7334.145,144.1270827,5.17,72.56,874.381
"1040","3","0","0","0","0","1","0","1","0","0","1","0",18.9,8.749333333,208.78,4.102843935,0.199317228,0.12,876.2
"1681","5","0","0","0","0","1","1","1","1","0","0","0",19824.668,7.55016129,97192,4995.306,61.7356,303.7094,876.78
"2481","5","0","0","0","0","0","0","1","1","1","0","1",6083.45,8.457666667,30208.23,1045.49,45.47,740.65,877.37
"1263","4","0","0","0","0","1","1","1","0","0","1","0",5655.1708,7.440666667,9317.5785,183.1045619,2.2229,129.5852,884.414
"665","2","0","0","0","0","0","0","0","0","1","0","0",36.86,7.544056055,124.39,2.444452328,0.118752131,0.45797352,884.447
"529","3","0","0","0","0","0","0","1","0","0","0","0",335.32844,7.544056055,1449.79355,28.49064409,1.384082917,5.337784834,897.733
"1521","4","0","0","0","0","1","0","1","1","0","0","0",3440.92,7.500666667,11427,109.2731865,1.03377,214.183,898.903
"1277","3","0","0","0","0","0","0","0","0","1","1","0",1.80793,7.829677419,86,0.3111,0.002154,0.007759,909.654
"2491","5","0","0","0","0","0","0","1","1","1","0","1",5345.054,8.3725,21406.945,1256.965,32.235,569.871,911.984
"681","4","0","0","0","0","0","0","1","1","0","0","0",2465.77,7.544056055,20205.5,397.0687476,19.28970326,74.39170319,914.712
"914","5","0","0","0","0","1","1","1","0","1","0","0",11.796,7.348387097,34.013,0.668407083,0.03247139,0.559,917.4296
"550","5","0","0","0","0","1","1","1","0","0","0","0",1130.4,7.969032258,7553,148.4279157,7.210666835,4.99,924.08
"443","4","0","0","0","0","0","1","1","0","1","0","0",300.56,7.940000677,2537.4,49.86376186,4.21,2.73,927.502
"3071","4","0","0","0","0","1","1","1","0","1","0","0",573.54,8.399032258,4851,95.32951398,1.568406218,3.119119986,931.18
"1531","4","0","0","0","0","1","0","1","1","0","0","0",5079.87,6.891290323,18692.79,178.7538924,4.467944592,25.8,942.14
"495","4","0","0","0","0","0","0","0","0","1","0","0",12.1674,8.057826087,308,6.052667554,0.038142407,0.334598,942.534
"766","4","0","0","0","0","1","1","0","1","1","0","0",1039.27,7.454333333,16731.95,328.8082172,45.28,65.4,942.684
"1278","3","0","0","0","0","0","0","0","0","1","1","0",1.067997,8.042,58,0.214648,0.001479,0.064775,945.381
"415","5","0","0","0","0","1","1","0","1","0","0","0",897.19,7.447419355,6207.46,121.9860121,5.310910967,42.56,949.767
"416","5","0","0","0","0","1","1","0","1","0","0","0",2298.99,6.993870968,13203.09,259.4607612,11.29615583,245.79,950.41
"1003","4","0","0","0","0","1","1","1","1","1","0","1",486.28,7.511666667,5749.466,112.9857348,4.611,116.074,965.0289
"530","3","0","0","0","0","0","0","1","0","0","0","0",464.06587,7.544056055,1744.8039,34.28804531,1.665722179,6.423940702,976.074
"444","4","0","0","0","0","0","1","1","0","1","0","0",183.85,7.445517241,2056.51,40.41354335,7.377866125,52.16,982.63
"958","4","0","0","0","0","0","1","0","0","0","0","0",555.78,7.306384821,3536.19,69.49150155,2.9,13.69,984.38
"496","4","0","0","0","0","0","0","0","0","1","0","0",15.95712,7.138666667,259,5.089743171,0.042212,1.792812,993.887
"1541","4","0","0","0","0","1","0","1","1","0","0","0",1998.17,7.651333333,12492,119.4574819,2.466,93.2434,997.149
"1264","4","0","0","0","0","1","1","1","0","0","1","0",6037.4119,7.806451613,10310.1719,202.610529,1.2731,141.871,999.136
"1293","4","0","0","0","0","0","1","1","1","1","1","0",388.97,7.911827957,12144.32,238.6543235,11.59388924,16.57,999.278
"417","5","0","0","0","0","1","1","0","1","0","0","0",1718.836,7.021666667,8850.8703,173.9330373,11.8444,111.276,1005.63
"849","5","0","0","0","0","1","1","0","0","0","0","0",29361.601,8.238387097,105050.4,2064.39983,240.603,297.478,1005.88
"959","4","0","0","0","0","0","1","0","0","0","0","0",3387.18,7.447213115,14786.31,290.5734376,13.46,161.49,1007.64
"692","4","0","0","0","0","0","0","1","1","0","0","0",4359.23,7.544056055,20932.9,411.3632618,19.98413449,77.06981186,1007.785
"850","5","0","0","0","0","1","1","0","0","0","0","0",22438.385,8.362903226,96197.189,1890.420794,205.483,135.63,1008.652
"851","5","0","0","0","0","1","1","0","0","0","0","0",21970.49,8.496521739,76025.397,1494.01446,31.569,917.84,1013.45
"1294","4","0","0","0","0","0","1","1","1","1","1","0",665.63,8.030322581,10465.05,205.6541188,9.990730698,35.02,1016.342
"852","5","0","0","0","0","1","1","0","0","0","0","0",33009.914,6.565806452,125005.227,2456.542473,77.717,394.802,1016.952
"853","5","0","0","0","0","1","1","0","0","0","0","0",28813.968,8.478214286,103579.803,2035.500367,110.55,124.829,1017.767
"2301","2","0","0","0","0","0","0","0","0","1","0","0",12.94,6.782,492.16,9.671691115,0.78,0.48,1019.333
"1279","3","0","0","0","0","0","0","0","0","1","1","0",1.90041,7.396363636,56,0.332772,0.001566,0.017886,1020.164
"1280","3","0","0","0","0","0","0","0","0","1","1","0",0.37848,7.91,30,0.108523256,0.000724011,0.003361,1037.214
"2501","5","0","0","0","0","0","0","1","1","1","0","1",7519.048,8.496405806,38622.462,2107.454,124.984,958.459,1044.74
"854","5","0","0","0","0","1","1","0","0","0","0","0",28786.49,8.452580645,107127.19,2105.211906,142.789,260.72,1045.174
"666","2","0","0","0","0","0","0","0","0","1","0","0",62.84,7.544056055,268.17,5.269947591,0.256015428,0.987336272,1053.647
"551","5","0","0","0","0","1","1","1","0","0","0","0",838.5,8.20483871,6667.13,131.0192254,6.364948124,38.67,1058.421
"879","4","0","0","0","0","1","1","1","1","0","0","0",9276.45,7.249354839,48892.05,960.8030023,54.52,12.72,1059.51
"909","5","0","0","0","0","1","1","1","1","0","0","0",4698.05,8.030322581,27254.12,535.5848307,26.01885068,399,1061.993
"1423","5","0","0","0","0","0","0","1","0","1","1","0",13703.708,7.125806452,259743.004,5104.344327,267.29,281.063,1062.199
"1281","3","0","0","0","0","0","0","0","0","1","1","0",0.886547,8.028518519,91,0.329187209,0.002196166,0.015755,1089.411
"880","4","0","0","0","0","1","1","1","1","0","0","0",12867.53,7.819666667,48780.2,958.60498,85.01,9.17,1090.11
"497","4","0","0","0","0","0","0","0","0","1","0","0",22.53422,7.23858871,358,7.035243456,0.051019,0.492395,1091.539
"915","5","0","0","0","0","1","1","1","0","1","0","0",12.859,7.13483871,50.481,0.992028282,0.048192993,1.339,1095.1604
"795","5","0","0","0","0","0","0","1","0","0","1","0",25059.57,7.385,86853.58,1706.804694,82.91701693,790.97,1096.17
"1551","4","0","0","0","0","1","0","1","1","0","0","0",3144.35,7.723870968,15904,152.0854781,3.801368912,6.1415,1105.287
"1295","4","0","0","0","0","0","1","1","1","1","1","0",349.37,7.90827957,18205.42,357.7641394,17.38027515,33.72,1117.61
"498","4","0","0","0","0","0","0","0","0","1","0","0",13.68549,7.34862069,240,4.716364328,0.019244,0.229939,1122.341
"1282","3","0","0","0","0","0","0","0","0","1","1","0",0.749767,7.8944697,151,0.546233721,0.003644188,0.047301,1128.165
"1393","4","0","0","0","0","1","1","1","0","0","0","0",200.124,7.130645161,4400.607,120.2585536,1.362873921,17.473,1134.903
"3081","4","0","0","0","0","1","1","1","0","1","0","0",119.82,7.812333333,1544,30.34194384,0.4992,0.1538,1137.171
